customer_id,name,address,email,telephone,contact_preference,transaction_activity,customer_preference,communication_method
STA600532,Fiifi Baa,"837 Charlotte Glen
Tomshire, ME 91221",tracykoomson@example.com,0243135787,SMS,67059,Website,SMS
STA775855,Osofo Maame Lawrencia Amponsa,"8961 Gregory Hill Suite 571
South Hannabelbury, MS 85415",padomah@example.org,0280970884,Email,39300,Website,Call
STA870828,Nigel Yeboa,"708 Kwaakyewaa Valley
Akyenaberg, NM 14912",derrick08@example.org,+233265521355,SMS,30526,App,Call
STA360631,Danny Agyapong,"2390 Jeffrey Mountains
South Christian, IA 23328",asieduchristian@example.net,+233262550611,SMS,80621,Website,Email
STA129853,Dr. Lorraine Okyere,"Unit 4892 Box 2016
DPO AE 44779",akwesitutu@example.org,0209064357,SMS,61552,App,Email
STA752684,Dora Gyamfiaa-Oti,"21689 Gyamfi Rue
South Jackhaven, IA 24189",amanda78@example.com,0550877259,Call,73176,App,SMS
STA807215,Kwaku Yawson,"PSC 6062, Box 4715
APO AP 31130",elliottokyere@example.net,0268427946,Email,94362,Website,SMS
STA286020,Mama Akua Kumi,"27445 Tawia Spur Suite 931
Hannabelborough, VT 05812",acheampongjosephine@example.net,+233566143533,SMS,37377,Website,Call
STA404538,Akwasi Nkrumah,"9135 Carl Lodge
Amberside, VI 87980",baafieunice@example.net,0540151509,Email,92792,Website,SMS
STA55970,Rosemary Gyamfiaa-Agyei,"530 Nyaakoaa Extensions
Yeboaport, WA 36908",amaboatemaah@example.org,0268568690,Email,30844,Website,Email
STA411649,Gordon Ahortor,"4027 Denise Mount Apt. 647
West Robert, MA 22097",margaretbonsu@example.com,0551980609,Email,64358,Website,Email
STA431229,Owura Howard Nyantakyi,"921 Janice Shores
West Paula, AS 94466",alex62@example.com,+233249847946,Call,21556,Website,SMS
STA134749,Mr. Kwadwo Yawson,"PSC 2321, Box 4811
APO AP 88063",kwadwoowusuwaa@example.org,0286822072,SMS,92139,Website,SMS
STA797248,Tom Otuo,"70400 Fosua Flat
West Kwekuburgh, NH 37556",kokyere@example.net,+233507474219,SMS,11282,Website,SMS
STA984944,Deborah Ankra,"USCGC Akɔmaa
FPO AE 29339",eoti@example.org,+233550840980,Call,26359,App,Call
STA499153,Arthur Twumasi,"24075 Serwaa Street
Lake Jeffreyborough, HI 24516",richardnkansah@example.net,+233542326363,Call,85694,Website,SMS
STA317667,Elliot Owusu-Kusi,"PSC 1329, Box 8047
APO AP 57807",wduah@example.com,+233541288390,Email,67189,Website,Email
STA417901,Osofo Joshua Boahen,"623 Graham Terrace Apt. 672
South Sarahville, NM 69213",abigail43@example.com,+233287729011,Email,28100,App,Email
STA485546,Aba Ata,"5899 Asante Drives
East Jake, OR 76459",aba04@example.net,+233287440619,Email,63799,App,Call
STA533041,Mrs. Shirley Baa,"488 Nkansah Grove
Acheampongstad, AK 86546",justinsafo@example.org,+233204128012,SMS,17137,App,SMS
STA209871,Kate Adoma,"863 Andrew Throughway Apt. 771
Port Aaron, UT 90781",sbaawia@example.com,0564170314,Email,45763,App,Email
STA41088,Shaun Ntim,"194 Julian Forks
Otiwachester, DE 06620",aliceakyereko@example.com,0280486254,SMS,23141,App,Email
STA468084,Agya Francis Afirifa,"9683 Charles Place Suite 040
East Ernestinaton, MA 80086",benadutwum@example.net,0544835406,SMS,70644,App,Call
STA735332,Annette Quartey,"090 Yaamoa Extension Suite 035
Port Ronald, OK 04780",elliottantwiwaa@example.com,0569582085,Email,40812,Website,Email
STA88951,Akwasi Adomah-Baah,"9546 Alice Glen Apt. 471
South Kujoeshire, NM 11853",katherinekumi@example.com,+233566721620,Email,76956,Website,Email
STA943848,Georgia Adomah,"USS Yirenkyi
FPO AA 86651",afrakomaamatthew@example.org,+233562732519,SMS,38792,App,SMS
STA227229,Rita Kyei-Akyeamfuɔ,"5281 Roselyn Crest Suite 841
New Annette, PW 69250",joyce39@example.org,+233545398913,SMS,90098,Website,Email
STA157202,Eric Amponsah,"83856 Karikari Burgs
North Jacobland, OK 49546",boakyefrank@example.org,+233503105465,Email,46389,App,SMS
STA927516,Georgina Antwi,"2959 Akoto Squares Apt. 855
New Leslie, MI 92984",shirleygyasi@example.com,0570237981,Call,48769,App,Call
STA314223,Lorraine Owusu,"330 Ronald Row
Joycestad, LA 94195",ctutu@example.org,+233263755176,SMS,78903,Website,Call
STA760625,Colins Ampadu,"8834 Vanessa Union
Michellemouth, PW 11990",amabaa@example.net,0508043014,Email,9115,Website,Email
STA675682,Rachel Akoaa-Amo,"66188 Ofori Place Suite 038
East Vincent, LA 78745",amoakowaageorgia@example.com,0554222368,Call,5448,App,Email
STA632466,Olivia Asante-Ansomaa,"494 Daniel Crossing
Lake Jonathan, PA 90455",kwame40@example.org,+233206443499,SMS,31324,Website,Call
STA606170,Terence Nkansah,"643 Frimpomaa Ways Suite 501
West Paula, IA 95754",otuojessica@example.org,0576274140,SMS,67161,Website,SMS
STA907116,Teresa Wiafe,"5422 Safoaa Groves Apt. 432
Amoakowaaberg, OH 27801",akostweneboa@example.net,0277103157,Call,23285,Website,SMS
STA602023,Ronald Andorful,"495 Amo Pike
Akyenatown, MD 36537",agyapongrebecca@example.com,+233562616818,SMS,89521,App,SMS
STA633946,Agya Kwame Ampofo,"53998 Adomah Underpass Suite 581
Ampofobury, FL 75656",afrakomaaekow@example.com,0545277711,Email,75747,Website,SMS
STA36290,Amber Pokuaa,"Unit 0383 Box 4012
DPO AA 76219",anyaakoaa@example.net,+233572484248,Email,6604,Website,Call
STA169787,Maame Caroline Acheampong,"6810 Michael Lodge
Judithview, MD 35463",daniellekyeiwaa@example.net,+233552333244,Call,1322,App,Email
STA998770,Anthony Sarpong-Adusei,"PSC 8017, Box 7477
APO AA 71508",jampadu@example.net,+233507310249,Email,5943,App,Email
STA812798,Awesi Amponsa,"616 Kusi Manors Apt. 312
Tutufort, OR 47075",adriananima@example.org,0266112897,SMS,26726,Website,Email
STA302422,Owura Jeremy Boakye,"9501 Akoaa Glens Apt. 353
East Jill, VI 08453",joeladutwumwaa@example.org,0286606494,SMS,22650,App,SMS
STA291546,Kwadwo Akyeamfuɔ,"Unit 5354 Box 1334
DPO AA 98729",otisusan@example.org,+233201611941,Email,19665,Website,SMS
STA603243,Janice Antwi-Badu,"44383 Rachael Plain Suite 526
South Abenabury, RI 02079",judith74@example.com,0283339063,Email,57039,Website,Email
STA541534,Jason Mensah-Ofosu,"755 Terence Rue
Ofosuton, GA 72643",oboateng@example.org,+233285744008,SMS,15344,App,Email
STA237059,Mama Pamela Adwubi,"93628 Sarpong Harbor Apt. 290
South Robertfort, VI 90215",kwakuasamoa@example.net,0266535383,Email,6521,Website,Email
STA504340,Elliot Kwaakye,"0817 Samuel Tunnel
Kwasichester, MN 76777",karennkansa@example.net,0553185273,Email,31533,Website,Email
STA297500,Dr. Samuel Akyeampong,"59759 Gordon Oval
Otiwamouth, NE 72377",oseicomfort@example.net,+233270063031,Call,39632,Website,Call
STA866269,Yaw Opoku,"91368 Elizabeth Dale
Lake Stanleychester, ME 06875",agyeimark@example.org,+233572822755,Email,36694,Website,Email
STA699134,Abena Boateng,"504 Charlotte Shores Apt. 520
South Nicholashaven, GU 59084",baawiaelliot@example.org,0241099406,SMS,60559,Website,Call
STA159464,Donald Agyemang,"155 Rosemary Valleys
Douglasmouth, VA 00969",yakyeampong@example.com,0245124213,Call,26686,Website,Call
STA123834,Rebecca Agyapong,"13120 Georgia Village Apt. 059
Port Hannabel, UT 63871",hdonkor@example.com,+233274142524,Email,60254,Website,Email
STA183182,Terence Kwaakye,"9708 Donkor Trail
Kwaakyeview, GA 50163",rtwumasi@example.net,+233507033126,Email,62747,Website,SMS
STA50529,Agya Alexander Boaten,"3514 Agyapong Street
West Bernard, NH 20482",sboateng@example.net,+233262748150,Email,73502,App,SMS
STA448345,Osofo Arthur Akyena,"02319 Louis Orchard Apt. 353
West Robertberg, KY 13549",kennethanima@example.net,+233286307454,Email,87653,App,Call
STA490164,Joanna Akoaa-Dwamena,"4423 Boahen Spring
Lake Denis, OK 41449",charleskusiwaa@example.org,+233281470044,Email,50657,App,Call
STA23724,Maame Michelle Darko,"032 Nimakoah Road
Lake Yaa, NM 83593",colins39@example.com,+233244684074,Email,48556,App,Call
STA370740,Edward Danso,"USCGC Nti
FPO AA 76436",amomathew@example.net,+233204888397,Email,12294,Website,Email
STA437325,Dr. Regina Baafi,"372 Kojo Passage
Fofieshire, IL 46152",wkusi@example.com,+233506596534,SMS,53254,App,SMS
STA722938,Justin Yirenkyi-Boahen,"8238 William Lane
Mensaborough, MO 43398",afrakomaajessica@example.org,0262340861,Call,1112,App,Email
STA964473,Mr. Bruce Opoku,"39896 Jasmine Creek Apt. 836
South Ekowmouth, CO 17073",amponsajudith@example.org,0263852243,SMS,40879,Website,SMS
STA545493,Salomey Tiwaa,"891 Rachel Freeway Apt. 563
East Mariamouth, SD 60231",aduseikwadwo@example.org,+233502746432,Email,71136,Website,SMS
STA457645,Ronald Nyaako,"59578 Ruth Springs Apt. 320
Lake Karl, CO 78455",joyceprempeh@example.com,0279463613,Email,47196,App,SMS
STA362777,Gifty Amoa-Koomson,"80173 Samuel Road
East Fiifiville, VI 22655",jbaa@example.net,0508615666,Email,10251,App,Email
STA89061,Akosua Asiama,"46092 Katy Stream Apt. 125
Amoahaven, WV 72957",denisofori@example.net,0575041397,SMS,1265,App,SMS
STA861963,Joseph Boateng,"USS Ansomah
FPO AA 77901",pomani@example.net,+233557486030,Email,14866,Website,SMS
STA71803,Jeremy Donkor-Asamoa,"9495 Akua Corners
Nkansahmouth, AZ 17304",adutwumakosua@example.com,0274088379,Call,28438,Website,Email
STA675157,Sista Gifty Akyerεko,"550 Acheampong Orchard Suite 794
East Jasonport, PA 03946",jill98@example.org,0260566758,SMS,85092,App,Call
STA710855,Ms. Akumaa Ofosu,"828 Antwi Hollow
Twumasibury, AL 68525",paulaowusu@example.com,0551788147,SMS,22814,Website,Email
STA143274,Douglas Safo,"87090 Eric Park Apt. 657
Lake Kujoeton, KS 27468",jasmine52@example.org,0243873914,Email,15551,Website,Call
STA341297,Miss Jennifer Ataa,"799 Howard Heights
East Ritachester, VI 36080",rogerwiafe@example.org,+233504375434,Email,46533,Website,Email
STA394460,Sista Samantha Appia,"5187 Bonsra Port
East Kujoeport, WI 60071",mariaboatemaa@example.com,+233246878842,Call,39215,App,Email
STA877759,Owura Graham Dwamena,"6157 Rebecca View
Lake Akwesiton, UT 58737",victoriansia@example.com,+233289517127,Email,93557,App,SMS
STA907519,George Adutwum,"USNS Fofie
FPO AE 19817",marcus90@example.net,+233578951911,Call,86566,App,Email
STA216795,Jill Agyare,"024 Akoaa Plain Apt. 749
Opukuport, GU 69371",adutwumwaakujoe@example.org,+233545626039,Call,10137,App,Email
STA291129,Samuel Boadi,"PSC 0600, Box 4396
APO AP 01916",ernestinadwamena@example.net,+233275693303,Call,37521,App,Call
STA942987,Amelia Asante-Fofie,"PSC 3867, Box 6271
APO AP 34401",ampomastanley@example.org,0269013778,Call,67212,Website,Call
STA207725,Jennifer Ataa,"77213 Kevin Lights
South Roberttown, KY 18736",joojoopoku@example.com,0506596392,Call,10421,Website,Email
STA75870,Tracy Amo,"PSC 5251, Box 3295
APO AP 40067",baahadrian@example.net,+233243918857,Call,25135,App,Email
STA70604,Louis Nkansah,"9350 Nkansa Key
Akyaaton, ND 80471",ntiregina@example.org,0274239735,SMS,75325,Website,SMS
STA464675,Sista Sylvia Adutwum,"82764 Roger Tunnel
New Justin, NV 35101",otiwamartin@example.net,0249826010,Email,76196,Website,Call
STA134814,Osofo John Nyantakyi,"893 Tony Courts Suite 515
Davidchester, NM 23336",yawsonnigel@example.com,0579469499,SMS,43795,Website,Email
STA274401,Baaba Daako,"49348 Kwaakye Springs Apt. 398
North Kate, MA 17505",james47@example.net,0566312130,Email,22135,Website,Call
STA525322,Danielle Duah,"3221 Janet Forges Apt. 523
Lake Gifty, FL 02714",prempehrosemary@example.com,+233572527685,Email,27395,App,Call
STA397151,Sarah Opoku,"20132 Ronald Station Suite 443
West Teresa, ME 19770",daniellesafo@example.net,0579550152,Email,28064,App,SMS
STA741859,Susan Abrafi,"199 Kwame Way
Louisville, ID 33012",oforidenise@example.org,+233245202374,SMS,8605,Website,Call
STA457932,Alexander Nkrumah,"3319 Nkansa Highway Apt. 308
Antonyside, NE 43577",boadimandy@example.net,0278622511,Email,27605,App,SMS
STA459161,Mrs. Debra Dufie,"518 Isaac Islands
Akyeampongfurt, IA 60166",deborahboadu@example.net,+233540927585,Email,6395,App,Call
STA575068,Rita Gyasi,"1932 Oti Trail Suite 927
Martinland, WV 74214",fiifiquartey@example.org,+233547974810,SMS,73744,App,Email
STA496284,Thomas Agyemang-Mensa,"287 Kwarteng Island Suite 964
Lake Sharonfort, NM 76821",esinyame@example.net,+233573387603,Call,51977,App,Email
STA299905,Osofo Maame Afua Kumi,"713 Boatemaa Lock Suite 145
Doraside, IA 79175",joshuayaamoa@example.net,+233575391471,Call,85108,Website,Email
STA453374,Osofo Leslie Akoto,"67621 Nyaako Drive
Lorrainemouth, KS 64551",daakokaren@example.org,0206275971,Call,58015,Website,Call
STA238645,Lorraine Kyerewaa-Afirifa,"4813 Phillip Green Apt. 377
Afirifastad, CO 72632",graham52@example.net,0201945839,SMS,98395,App,Email
STA223963,Miss Julie Amoakowaa,"3412 Akwasi Port Suite 146
Takyistad, CT 30166",marcus58@example.net,+233208482810,Call,65119,Website,Call
STA250179,Mrs. Akos Fofie,"81792 Asiedu Rapids
East Sheila, VT 13341",jillnyaakoaa@example.org,0569008294,Call,88766,Website,SMS
STA340161,Mrs. Margaret Safo,"0107 Awesi Road Apt. 441
Franktown, MP 24131",ofosuroselyn@example.com,0559116699,Call,41658,App,Call
STA66033,Akwesi Bonsra,"429 Francesca Lakes
East Janet, MS 69861",oankra@example.com,0279082545,SMS,39221,App,Email
STA768325,Kwesi Ansa,"6192 Ansomaa Passage Apt. 924
Ampofoberg, IN 04387",mampadu@example.net,0504908622,Email,63708,App,Call
STA343210,Osofo Gordon Asamoah,"96393 Edward Pass Apt. 077
South Michael, MS 84100",steventwumasi@example.net,+233575678815,Email,32889,Website,Email
STA221575,Agya Kwame Adomako,"8797 Akoto Prairie Apt. 194
South Russellborough, IL 15923",oppongmargaret@example.org,0575794030,Call,29779,App,SMS
STA17791,Ronald Amo-Daako,"6852 Mandy Roads Apt. 272
Agyapongport, WV 57055",ampomarebecca@example.com,+233541631236,SMS,36324,App,SMS
STA512801,Samuel Yaamoa,"USNS Amoasi
FPO AE 90669",christiantweneboa@example.net,+233501891027,SMS,42177,Website,Call
STA473996,Mama Sylvia Ofori,"29380 Vincent Tunnel Suite 153
Jackton, TN 24312",opokupriscilla@example.org,0561901757,SMS,62136,Website,SMS
STA673752,Henry Agyapong,"312 Salomey Village
Feliciamouth, MP 89871",carl15@example.org,+233571838311,Call,5339,Website,Email
STA376559,Kwamena Badu,"6643 Graham Trafficway
Jacobmouth, FM 30782",hduah@example.org,+233247923047,Call,40982,Website,Call
STA852576,Osofo Aaron Yawson,"885 Joel Road Suite 390
Twumasiland, WY 28331",aduseijoanna@example.net,0243587823,Email,89832,App,SMS
STA538996,Gordon Gyasi,"28612 Josh Square
Janettown, TN 82886",nyantakyimartin@example.com,0543245462,SMS,30275,Website,SMS
STA600190,Miss Ann Baa,"38321 Ata Harbor
Amoakoside, NY 78563",timothynyame@example.com,+233574410713,SMS,91960,App,Call
STA786374,Fiifi Tweneboa,"93479 Angela Extensions
Boakyechester, MP 48668",christinaboakyewaa@example.com,0570684826,Call,78263,App,SMS
STA522865,Lucy Tawia,"075 Rosemary Streets Suite 489
North Derricktown, TX 91860",wamoasi@example.org,+233249371551,SMS,25190,App,Call
STA565520,Kweku Safo,"248 Foriwaa Branch
Port Henryburgh, TN 99415",nana-ama33@example.org,0505047191,Email,61431,App,SMS
STA128683,Rebecca Adusei,"0410 Yvonne Lock
Port Jessica, MD 26410",grahamagyare@example.com,0265745433,Email,35539,App,Email
STA813340,Duncan Baah,"242 Rachel Burg Suite 790
South Jacobshire, CT 81105",joel24@example.net,+233283510785,Email,76281,App,Call
STA865095,Maame Janet Okyere,"31832 Daako Divide
New Justinberg, AK 26962",gamoakowaa@example.org,0578033209,Call,97691,Website,Email
STA128860,Agya Sam Nsia,"07911 Graham Square
Yirenkyifurt, MO 72346",ydanso@example.net,+233245436780,Email,6498,App,Call
STA536732,Kenneth Boakye,"234 Victoria Hill Apt. 850
North Beatrice, IN 88123",adwubinicola@example.org,+233202171014,Email,72036,Website,SMS
STA363842,Vida Adutwumwaa,"USS Baa
FPO AA 91385",cafoakwa@example.net,+233286455167,Email,89867,App,Email
STA701893,George Baafi,"81561 Owusuwaa Crest
Pomaaview, ME 06172",kwekukumi@example.net,0577905284,Email,1442,Website,Email
STA702434,Mr. Shaun Nyantakyi,"USS Yeboa
FPO AE 72878",teresadarko@example.com,+233278624835,Email,29574,App,Call
STA601662,Sarah Kyerewaa,"045 Frema Mount
Kwamenaton, IN 44550",kkyei@example.org,+233556532898,Call,69790,Website,SMS
STA343073,Frederick Asante,"825 Yirenkyi Gateway
New Joyceton, TN 95171",nkoomson@example.net,+233242203015,Email,18509,Website,SMS
STA78898,Yaa Nyaakoaa-Antwiwaa,"249 Adomako Street
Port Sharonview, MT 00935",rachelkoomson@example.org,0244894451,SMS,94402,Website,Email
STA449123,Sista Akua Nyame,"935 Janet Center
Patrickberg, FL 40073",bonagrace@example.org,+233271323842,Call,42590,App,Call
STA290436,Mark Akoto-Gyasi,"285 Georgia Overpass Apt. 851
Lake Janetfurt, NE 38846",elliot00@example.net,+233285367691,SMS,57397,Website,Email
STA831920,Natalie Badu,"319 Agyei Isle
Ntiamoachester, NH 25268",oawuah@example.org,0278102263,Email,14415,App,Call
STA364100,Albert Ansa,"PSC 0491, Box 8922
APO AE 09805",mary26@example.com,0273418349,SMS,73899,Website,Call
STA489428,Francis Nsia,"PSC 9130, Box 4481
APO AE 83854",annette52@example.net,+233275287659,Email,3528,App,Email
STA389859,Michael Safo,"77303 Rosemary Courts
Frimpomaaberg, NC 34954",baawiajason@example.com,+233206535272,Email,79101,App,SMS
STA652012,Comfort Mensah,"65913 Jonathan Trace
Peterland, WV 80513",akomaajill@example.com,0208428756,SMS,78769,Website,Email
STA863547,Priscilla Kwaakyewaa,"154 Samantha Rest Apt. 225
Lake Mary, FL 72637",ztawia@example.net,0275335520,Call,55955,Website,SMS
STA596604,Oliver Kwaakye,"07826 Opoku Green
Ntihaven, UT 67052",afua14@example.net,+233204648881,SMS,3862,App,SMS
STA898689,Dr. Eunice Asenso,"78700 Tom Inlet
Serwaatown, NV 49785",vincent73@example.com,+233565522503,Call,70288,App,Call
STA612565,Nigel Gyasi,"195 Elliot Estates
Agyapomaachester, MH 05054",paul93@example.org,+233505740192,SMS,29690,Website,SMS
STA687176,Elliot Oppong-Appia,"PSC 2961, Box 7643
APO AP 84959",yaw45@example.com,0281034241,SMS,68578,App,Call
STA268988,Hannabel Nyantakyi,"944 Marcus Crest
Reginaberg, MA 93840",fnkansa@example.org,0566597945,Call,8097,App,SMS
STA655393,Sista Debra Ansomah,"2770 Ntiamoa Center Suite 537
Adutwumton, NC 58463",kusiwaarosemary@example.org,+233501821787,Email,94388,App,SMS
STA468844,Akua Bonsu,"8313 Shaun Path
Pomaatown, WY 50450",vida03@example.org,+233248457930,Email,77530,App,SMS
STA669714,Antony Ofosu-Twumasi,"232 Baah Crest Suite 063
Awesistad, FL 27802",afua64@example.org,+233563743467,Email,91244,App,SMS
STA383824,Miss Nicola Tawia,"379 Fofie Parks
Port Shirley, MI 49392",boakyeemma@example.com,+233557030970,Call,11556,Website,SMS
STA723224,Amelia Akyeamfuɔ,"219 Howard Squares Suite 588
North Kwekufurt, NJ 23359",boadilisa@example.com,+233578048624,Call,21323,Website,SMS
STA615554,Charles Anokye-Baa,"128 Teresa Flat Suite 916
Lake Amber, NE 59247",janetasamoa@example.org,+233209184481,SMS,46508,Website,Email
STA571967,Josh Gyasi,"48355 COmfort Inlet Apt. 636
Antwiside, WI 65787",francisofori@example.org,0560492554,Email,14373,Website,Call
STA821233,Howard Kwarteng,"69891 Kevin Orchard Suite 624
Harrietmouth, NC 24015",amberagyapong@example.org,0541549956,Email,95775,Website,Call
STA998760,Roselyn Danso-Daakoaa,"9586 Dominic Circles Apt. 088
New Sharonville, NE 76393",dnkrumah@example.com,0243143094,SMS,81408,Website,Email
STA149084,Agya Kwame Baafi,"0698 Phillip Forge
South Stanleyfurt, MA 47666",sharonakyeampong@example.com,+233556060685,Call,21486,App,SMS
STA918166,Howard Appia-Darko,"USS Karikari
FPO AE 31534",samantha31@example.net,+233502587784,Call,94404,App,Email
STA271956,Vincent Asamoah,"34809 Lawrencia Drives
Lake Russell, WY 29861",rosemary56@example.net,0272942983,Call,3636,App,Email
STA30134,Kate Bona,"150 Asieduwaa Port Suite 769
Lake Arthur, SC 96082",julie42@example.org,0265948236,SMS,93743,Website,Email
STA407487,Sheila Nkrumah,"1800 Esi Track Suite 862
New Kateburgh, NM 22320",gyasilisa@example.net,0241546410,Email,26266,Website,Call
STA411291,Alice Kyerewaa,"6437 Caroline Gateway Suite 150
North Duncanland, WV 74534",wagyemang@example.net,+233202924053,Call,20543,Website,Email
STA416630,Sylvia Agyapong,"800 Bernard Plains
Afirifahaven, KY 06563",rdaakoaa@example.com,0261664990,Email,58686,App,Call
STA125374,Natasha Safo,"56986 Kwesi Causeway Apt. 908
Lesliebury, NC 95709",ltwumasi@example.com,0552310445,Email,72654,App,SMS
STA159082,Wendy Ntim,"35662 Frank Mount Suite 276
Georginahaven, KY 78829",graham37@example.com,+233265346925,Call,41767,App,Call
STA438197,Lydia Sarpong-Afirifa,"6318 Eliabeth Bypass
Kwaakyefurt, MN 31396",harriet35@example.net,0206362989,SMS,97827,App,Call
STA413570,Henry Quartey,"789 Baah Pines Suite 488
New Stanleyborough, AS 77741",nboahen@example.com,+233553258983,Email,71223,Website,Call
STA735579,Dr. Martin Obeng,"85637 Rosemary Vista Suite 510
Otiwaview, FL 09872",enkansa@example.org,+233278504272,SMS,1657,Website,Call
STA884368,Sarah Appiah,"PSC 9348, Box 6094
APO AP 48225",gserwaa@example.com,0246861781,Email,44092,Website,Email
STA304814,Constance Boatemaa,"8018 Ann Mills
Asamoahmouth, ND 97759",stanley45@example.org,+233283643902,SMS,51360,Website,SMS
STA491706,Gifty Boadi,"766 Adoma Coves
Akyenaville, FL 44455",bonsraeliabeth@example.com,0287752563,Call,34012,Website,SMS
STA821985,Pamela Nkansah-Mensa,"3615 Deborah Port
Port Howardport, MI 26705",pamelaquartey@example.org,0263148401,SMS,91071,Website,Call
STA522601,Frank Acheampong,"51688 Adutwum Squares Suite 309
East Ronald, NY 07809",akomaaaaron@example.org,0558046467,Call,81408,Website,SMS
STA996790,Baaba Antwi,"USNV Mensah
FPO AE 16777",amojoyce@example.com,+233277198841,Call,21514,App,SMS
STA691495,Caroline Bonsu,"251 Otiwa Cliff Suite 191
Port Marianland, AZ 38015",oyirenkyi@example.com,0274612944,SMS,75981,Website,SMS
STA54444,Miss Awesi Dwamena,"7591 Vanessa Common Suite 421
South Duncan, VT 39290",rnyaako@example.com,+233287557971,Email,49816,Website,SMS
STA646095,Martin Ankra,"21779 Michael Cliffs Suite 495
New Nicolashire, MN 25054",yaamoaannette@example.com,0561119605,Call,30314,App,Email
STA804002,Rita Akyena-Daako,"867 Fosu Plaza
Timothyton, FM 96205",justin77@example.net,+233509698740,SMS,81880,App,Email
STA488438,Osofo Ronald Ntim,"103 Darko Green
Georgiamouth, WV 19445",ubonsra@example.com,0579796931,SMS,84960,Website,SMS
STA789279,Osofo Phillip Antwi,"Unit 8808 Box 4426
DPO AP 31240",fbona@example.net,+233240072113,Email,65743,Website,Email
STA484211,Christian Adu,"843 Tracy Corner Suite 250
Karikaristad, NY 28102",ekwartemaa@example.com,0204170521,Call,65274,App,SMS
STA764658,Denis Kumi,"4340 Akua Mews Suite 347
Port Justinchester, ID 08980",natalie96@example.com,+233573289909,SMS,54516,Website,Call
STA930830,Josh Twumasi-Kusi,"727 Ata Garden
Deniston, TN 39820",yobeng@example.com,0209040420,Email,67935,Website,SMS
STA679449,Derrick Yirenkyi,"5847 Daako Brook
Port Marilyn, TN 76640",iasiama@example.net,0505476497,Email,73851,App,Email
STA418805,Sharon Ampofowaa-Agyare,"89532 Yeboah Lodge Apt. 840
Kyerewaatown, HI 40024",joelamponsa@example.com,+233572040758,Email,3041,Website,Email
