customer_id,name,address,email,telephone,contact_preference,transaction_activity,customer_preference,communication_method
GHA980412,Lorraine Kwarteng-Amoako,"13867 Nathan Heights
Port Carlview, UT 61579",obengrichard@example.org,0247730508,Call,9925,App,Call
GHA470789,Miss Angela Adusei,"PSC 8012, Box 9936
APO AA 61976",casantewaa@example.com,0500545513,SMS,39620,Website,SMS
GHA947903,Peter Gyasi,"64640 Sarpong Fort Suite 712
Ankraburgh, MI 51832",xmensah@example.com,0241731998,Call,94704,App,SMS
GHA940925,Dr. Frederick Twumasi,"483 Adu Pine
West Rachel, NY 25748",julieboahen@example.org,+233551336970,Email,53547,App,Email
GHA417907,Ronald Kusi,"1913 Debra Village Apt. 185
West Eliabethborough, NE 48388",timothy94@example.com,0245686789,Call,77418,App,Email
GHA305554,Clifford Ofori,"495 Kojo Mountain
Arthurborough, VI 33357",gfofie@example.com,+233508118812,Email,64237,Website,Call
GHA763937,Dr. Priscilla Akyerεko,"6313 Tweneboa Spurs
South Sam, TX 78579",gopoku@example.com,+233550140990,Call,25792,Website,SMS
GHA784264,Mrs. Catherine Ntiamoa,"3894 Roselyn Locks Suite 400
Ekowport, NE 65349",rampofo@example.net,0570867606,Email,85640,Website,SMS
GHA728663,Jack Asiedu,"469 Asare Fords Suite 169
Lake Lawrenceport, TX 18295",elliotokyere@example.com,0547852614,Email,43894,App,Call
GHA432064,Elliott Agyapong,"381 Bonsra Rest
North Frank, FM 52673",jtwumasi@example.org,+233266779296,SMS,10830,App,SMS
GHA812011,Colins Boakye-Omani,"3403 John Knoll Apt. 353
Bernardton, OR 74138",janice52@example.net,0205883089,SMS,33198,App,Call
GHA89392,Constance Awuah,"60524 Danso Flats Apt. 878
COmfortchester, MH 67854",georgia39@example.com,0542869501,SMS,76515,App,Email
GHA227216,Judith Akɔmaa,"475 Safo Harbor Suite 380
Juliamouth, TX 79318",gahortor@example.com,0285928025,SMS,83211,App,Call
GHA955970,Matthew Adu,"6661 Asiedu Hollow
Charleston, DC 30601",joel42@example.net,0540403854,Call,89210,Website,Call
GHA668115,Olivia Andorful-Asieduwaa,"PSC 5771, Box 4404
APO AE 51889",akyeamfuoshirley@example.org,0500575812,Call,95889,Website,Email
GHA632546,Osofo Kwadwo Bona,"USNS Agyapong
FPO AA 31481",sylvia96@example.com,0262075044,SMS,27075,App,Call
GHA876541,Peter Kusi,"USNV Boadu
FPO AE 19162",ameliabadu@example.net,+233281297602,Email,57734,App,SMS
GHA878277,Priscilla Asiedu,"9763 Baa Square
Obengmouth, IN 71600",baabaasamoah@example.net,0543511532,SMS,16318,Website,SMS
GHA691656,Dr. Shaun Oti,"3325 Agyemang Springs
Port Matthew, MA 87777",awesiagyapomaa@example.com,0504554158,Call,64710,Website,Call
GHA544960,Tony Agyapong,"6495 Thomas Village Apt. 058
Port Peter, CA 21020",stanley14@example.com,+233241243282,Call,37581,Website,Call
GHA765701,Jonathan Ata,"82030 Catherine Oval
North Josephburgh, CT 11326",donaldkusiwaa@example.net,0242065698,Call,21803,Website,Call
GHA774203,Sista Karen Tweneboa,"Unit 7919 Box 1918
DPO AA 71127",darkocarl@example.org,+233573194538,SMS,47717,Website,SMS
GHA429518,Veronica Amponsa,"7168 Darko Course Apt. 327
Agyeiside, VA 26134",russell94@example.org,+233504605611,Email,93283,App,SMS
GHA309030,Frederick Boakye,"6479 Ahortor Manors
New Oliver, PW 54423",ahortorderrick@example.org,+233206408349,Call,30806,Website,Call
GHA648333,Edward Bona,"2596 Osei Pine Apt. 271
Janetfurt, WA 02937",quarteyharriet@example.org,+233278166070,SMS,22978,Website,Email
GHA921257,Agya Kwabena Afoakwa,"778 Tweneboa Expressway Apt. 341
North Pamelatown, WI 04783",natalieopoku@example.com,+233204934065,Call,39541,App,Call
GHA99877,Maame Rachael Owusu,"3452 Yawson Ramp Suite 559
Acheampongshire, AR 50110",graceadomako@example.org,+233546206348,SMS,18451,Website,Call
GHA718052,Ernestina Mensah,"435 Nyaako Shoal Apt. 857
Boakyehaven, CA 31835",yasenso@example.net,0283631075,Email,3931,App,Call
GHA434347,Amelia Nkrumah,"9357 Amanda Keys
Paulamouth, NC 54166",jacob67@example.com,0266638341,SMS,54992,App,SMS
GHA359536,Caroline Gyamfi-Adoma,"05856 Yaamoa Corners Apt. 919
New Colins, CO 45929",asiedumichael@example.net,+233260621993,Email,71184,App,SMS
GHA348705,Rachel Bonsra,"3229 Ntim Land Suite 388
Sarpongmouth, NY 24728",bernard66@example.net,+233563138531,SMS,30532,App,Call
GHA893007,Dorcas Nsia,"21189 Joseph Meadows
Foriwaahaven, AZ 85011",josh72@example.com,+233274344066,Email,7404,App,SMS
GHA404904,Bernard Acheampong-Antwi,"1172 Ampofowaa Plain Suite 991
Fremastad, PR 02730",natalie08@example.net,0279885747,Call,34375,App,Email
GHA96165,Dr. Timothy Otiwa,"8911 Tracy Cliff
West Nicola, PW 92330",opukujames@example.com,0203166773,SMS,57370,App,Email
GHA881540,Sista Joyce Asiama,"52000 Ahortor Corner
Esibury, MD 42729",kyeiwaachristina@example.com,0202106271,Email,87926,App,SMS
GHA979695,Karl Antwi,"0295 Michelle Common
Fiifiburgh, DE 78927",bokyere@example.net,0262596955,Call,99971,App,Email
GHA141668,Mrs. Awesi Oti,"Unit 2368 Box 7741
DPO AP 29611",gbaa@example.org,0262889156,SMS,91588,App,Email
GHA431373,Natalie Asare,"9792 Kwabena Estates
Lydiaville, CA 81279",wmensa@example.net,0209394584,SMS,8762,App,Email
GHA250175,Philip Asante,"3086 Caroline Walks
Agyemangstad, IA 23069",stephen18@example.org,+233208736193,Email,4412,Website,Email
GHA181332,Irene Akoto,"91358 Millicent Trafficway
Port Joe, ND 20105",simonyeboa@example.org,0288361133,Email,50675,Website,Call
GHA518681,Yaa Adu,"894 Fosu Rue
Grahamborough, MH 02884",rebeccaagyare@example.org,+233270309905,Email,76932,App,SMS
GHA169474,Maria Agyare-Ampoma,"67037 Nkansa Crescent
West Lisa, MS 86770",yawsonkate@example.com,0552830542,SMS,74517,App,Email
GHA908628,Susan Asare,"7504 Debra Manors
West Victoria, NJ 57648",benjamin62@example.org,0275506436,SMS,148,App,Call
GHA578412,Marilyn Ampofowaa-Ahortor,"2263 Joyce Forks Suite 994
North Graham, AS 19202",baabaprempeh@example.org,+233206565862,SMS,23889,Website,Call
GHA841600,Caroline Boatemaah,"USNV Appia
FPO AA 11523",tom36@example.net,0560737951,Email,42689,App,Email
GHA752787,Georgina Boaten,"1279 Tweneboa Wall
New Richardberg, MP 55405",jakomaa@example.net,+233557651123,Call,90795,Website,SMS
GHA275992,James Afoakwa,"1913 Adam Cove
Quarteymouth, DE 81743",roger23@example.com,0269579926,Email,24670,Website,SMS
GHA447587,Debra Kyei-Safo,"847 Rosemary Trafficway Suite 656
Nsialand, SD 53895",kumimarian@example.net,+233242107128,Call,5540,App,SMS
GHA363026,Owura Russell Nkansah,"2717 Benjamin Via Apt. 843
New Marymouth, ME 29390",wendykusiwaa@example.net,+233275991934,Email,11264,Website,Email
GHA786645,Hannabel Bonsra,"47157 Harry Parkways Suite 222
Nyantakyiburgh, DE 95840",deborah23@example.org,+233275891220,SMS,4833,App,SMS
GHA981331,Mary Asante,"42491 Safoaa Points
Sheilamouth, HI 54452",howardamoasi@example.org,0546367571,Email,97650,App,Call
GHA122597,Jack Daako,"USS Kyei
FPO AA 27445",oadu@example.com,0268280226,Call,59868,App,SMS
GHA779966,Mr. Donald Prempeh,"006 Afirifa Fords Apt. 177
Port Lydia, CO 66988",karl67@example.com,0509873380,SMS,88914,App,SMS
GHA147538,Timothy Otuo-Nkrumah,"03678 Agyeiwaa Rue Suite 248
Adomakoton, MT 62902",wasiedu@example.com,+233204812834,Call,35828,App,Call
GHA984028,Tony Nsia,"17642 Badu Turnpike
Lake Kyle, MT 56966",andrew06@example.net,+233247749962,Email,60749,Website,Call
GHA201780,Ms. Rosemary Boaten,"PSC 5343, Box 5572
APO AE 76103",asamoachristina@example.com,+233554510275,Email,2698,App,SMS
GHA518390,Sarah Nsia,"604 Jasmine Ranch
Antwiborough, SC 48739",salomey65@example.com,0572538807,Email,6864,App,SMS
GHA409071,Abigail Afirifa,"7392 Agyei Springs
East Abenachester, WY 16392",catherineomani@example.org,+233208533685,Call,23112,App,Email
GHA8986,Josh Tawia-Oppong,"0725 Asare Lights
East Kwasiport, ID 02262",nanokye@example.org,0245928789,Email,99744,App,Call
GHA898545,Dorothy Bona,"2879 Janice Crossing
South Lawrence, PW 16040",davidafirifa@example.com,+233201085035,Call,84656,App,SMS
GHA500596,Sista Danielle Kwartemaa,"4757 Owusu Divide Apt. 650
South Nicholas, MD 83881",grace89@example.org,+233579558048,Email,25689,App,Call
GHA570587,Abena Afrakomaa,"291 Amoa Well Suite 599
Lake Joelberg, NV 34762",mensabruce@example.net,0547153708,Email,8643,Website,Email
GHA982394,Dominic Opoku,"9483 Otuo Wall
Lake Vidatown, HI 22601",rogerotiwa@example.com,0282324833,Call,62287,Website,Call
GHA59001,Vincent Oti,"PSC 0046, Box 9574
APO AP 35117",lakyeampomaa@example.net,0508113660,Call,10851,App,Email
GHA405590,Louis Amoako,"432 Yeboa Squares
Lake Lorrainetown, NE 61867",millicent52@example.net,+233547628743,Call,58362,Website,Call
GHA80249,Ms. Rachel Amponsa,"90754 Harriet Prairie Apt. 129
North Kevinland, CA 70682",vanima@example.com,+233274990479,Call,14350,App,SMS
GHA342520,Sheila Akyeampong,"2005 Yaw Summit
Otuoborough, UT 81830",zyeboah@example.com,0505682269,Call,92892,Website,Email
GHA41312,Ms. Ernestina Kwartemaa,"67757 Adu Shoal
Safoburgh, NY 59080",knkansah@example.com,+233200910780,SMS,40508,App,SMS
GHA817485,Amelia Twumasi,"Unit 0636 Box 6993
DPO AP 81001",kwadwo15@example.net,0505089115,Call,33167,App,SMS
GHA427761,Osofo Kujoe Akoto,"333 Adomah Loaf Suite 230
Debrashire, AR 07609",lucy83@example.org,+233569480759,SMS,80417,App,Email
GHA543127,Mr. Oliver Bonsra,"59716 Shirley Drives Apt. 784
North Lorraineview, OH 38254",kforiwaa@example.com,+233501808628,Call,35708,Website,SMS
GHA244693,Tom Ampofo,"584 Akowua Park
Lake Matthewmouth, OK 40542",debraofori@example.com,+233208171091,Call,8225,App,Call
GHA585889,Samuel Donkor,"3282 Appia Islands
Port Stephanie, IN 54011",nyantakyiharriet@example.org,+233286575112,Call,78721,App,Call
GHA734699,Robert Ansa-Ata,"16744 Carl Divide Suite 001
Jakeberg, GU 69523",prempehjessica@example.com,+233559331819,Call,49353,Website,Call
GHA793023,Janet Yawson,"68949 Samantha Street
West Afuaside, MP 85180",ahortorlouis@example.com,0572632752,SMS,16901,App,Call
GHA771283,Maame Victoria Anima,"50657 Frederick Drive Apt. 169
Vidaborough, UT 30994",rosemary89@example.org,+233207783327,SMS,63708,App,Email
GHA863036,Osofo Graham Donkor,"9332 Elliott Lodge
Christinaview, NV 62962",gerald13@example.com,+233281718093,Email,91992,App,Email
GHA526030,Mama Akumaa Ata,"127 Boadu Bypass
Julieland, AR 66254",ataamelia@example.org,0202322476,SMS,5545,Website,SMS
GHA339827,Debra Ataa,"48306 Margaret Dam
Lake Janetfurt, LA 53758",oppongsusan@example.net,0502177432,SMS,81911,Website,Email
GHA58437,Mama Maureen Akyeamfuɔ,"79250 Baaba Park Suite 842
New Tomstad, KS 60602",ruthoti@example.com,0556386380,Email,23403,App,SMS
GHA180727,Derrick Owusu,"Unit 2061 Box 0652
DPO AA 79205",donald09@example.net,+233556787155,Call,59522,Website,Call
GHA890317,Elliott Appiah,"6465 Adu Canyon
Agyapongborough, FL 26247",paul78@example.com,+233281745932,Call,62521,App,Call
GHA950739,Salomey Takyi,"98972 Kujoe Mount
Lake Gifty, RI 16613",helen61@example.org,+233268396711,Email,24870,Website,SMS
GHA655193,Kenneth Asare,"8677 Nkrumah Locks
Kevinchester, ND 54232",wkoomson@example.net,0543614740,Email,20851,Website,SMS
GHA15597,Awura Julia Ofori,"808 Georgina Rapids
Port Constancebury, MO 34556",darkoduncan@example.com,+233274899864,SMS,89941,Website,SMS
GHA834052,Tony Tawia-Tutu,"303 Agyemang Mountain
Lake Millicent, CT 94937",aduseiaaron@example.net,+233270285613,SMS,77579,Website,Email
GHA96368,Osofo Arthur Yawson,"4668 Akowua Track Suite 171
Lake Lawrenceville, WY 37751",isaac72@example.com,0562221417,Call,90591,App,Call
GHA604485,Adwoa Boateng,"Unit 5610 Box 4224
DPO AA 51276",catherine40@example.org,+233553010458,SMS,42428,Website,SMS
GHA816856,Miss Joanna Bona,"89002 Acheampong Meadows Suite 454
Tawiabury, NE 36514",ben54@example.org,+233561179504,Email,17634,App,Email
GHA709167,Francesca Yeboa,"00758 Bonsu Parks
Duncanside, AZ 17209",inyame@example.com,+233550176949,SMS,83641,Website,Call
GHA258513,Jeremy Gyamfi,"9713 Janice Turnpike Apt. 649
Tutuport, MN 03591",twumasipeter@example.org,0205103513,SMS,65205,Website,Call
GHA967871,Shirley Appia,"849 Asieduwaa Bypass Apt. 497
Rogershire, NJ 56423",julian55@example.net,+233566877896,Email,40443,App,Call
GHA380021,Dr. Malcolm Baa,"961 Asiama Manor
Lake Samanthafort, ID 97318",dennisasamoah@example.org,+233285302867,SMS,75247,App,Email
GHA711541,Maureen Serwaa,"9472 Duah Plaza
Port Jessica, SD 97210",dadutwumwaa@example.com,+233572687494,SMS,64964,App,SMS
GHA727060,Jason Asenso,"06855 Phillip Burgs Suite 168
Douglasmouth, UT 66317",kwaakyestephanie@example.com,0264071018,Email,83696,Website,SMS
GHA397924,Judith Kyei,"25095 Andorful Vista
Julianamouth, KY 66980",justinmensa@example.com,0503933226,Call,43886,Website,SMS
GHA180878,Lisa Acheampong,"23091 Bruce Brooks Apt. 944
New Marianberg, ME 62995",mathewamo@example.net,0289453576,Email,6628,App,Call
GHA686767,Danielle Fosua,"USCGC Twumasi
FPO AA 53877",mandytutu@example.net,0578125175,SMS,97132,App,Call
GHA949486,Agya Nigel Kwaakye,"17340 Nicholas Springs
Aduseibury, NC 55678",boakyewaaamanda@example.com,+233504460281,SMS,90507,Website,Email
GHA936420,Patricia Amoakowaa,"8539 Mensah Alley Apt. 818
Rachaelton, UT 24567",michelle97@example.com,+233260133788,Call,98767,App,Call
GHA258007,Mr. Kenneth Agyemang,"55495 Tina Terrace Apt. 163
Catherinestad, AK 12867",akyaamichael@example.org,0541351816,Email,67578,App,Call
GHA774983,Mr. Colins Boadu,"6755 Beatrice Extensions
Joshuamouth, NC 99702",bennyaako@example.org,0575753571,SMS,5511,Website,Call
GHA883594,Ruth Ofosu,"46904 Mary Club Suite 203
North Philipport, VI 70235",pgyamfi@example.net,0284403735,SMS,10919,App,Email
GHA283713,Georgina Wiafe,"298 Adu Estates Apt. 852
Opokubury, IN 05175",kwakubona@example.org,+233561038221,Call,30272,Website,Call
GHA541461,Susan Boahen,"0059 Comfort Islands Apt. 276
Marilynhaven, AR 24377",hsarpong@example.net,0576220552,SMS,63541,Website,SMS
GHA56679,Regina Karikari,"8604 Ama Mission
Lake Nana Amamouth, IA 46508",rduah@example.com,+233563913848,SMS,53656,Website,SMS
GHA861975,Adam Agyare-Amoa,"0940 Amponsa Loop
Port Rogerburgh, MI 85774",grace60@example.org,0269293844,Call,88898,App,Email
GHA883270,Richard Adusei,"5560 Maureen Brook Suite 124
North Dorcas, SC 42796",okwarteng@example.net,0243324373,Call,82472,App,Email
GHA601532,Arthur Boateng,"580 Aba Lake
North Abenamouth, UT 25453",bonsunatalie@example.com,+233246266614,SMS,66365,App,SMS
GHA403501,Denis Amponsah-Adu,"168 Ronald Course Apt. 791
Peterstad, CT 64876",frimpomaaakua@example.com,+233555458375,Email,98210,App,SMS
GHA534579,COmfort Asare,"38155 George Forge Suite 435
Akumaastad, AK 25712",htweneboa@example.org,+233288077104,Call,48905,Website,Email
GHA716798,Derrick Asamoah,"206 Rita Fields Suite 394
Alexfort, NH 98578",wendyyirenkyi@example.net,+233246419703,Call,64585,App,Call
GHA791965,Irene Acheampong,"235 Akyeampong Overpass
Lake Ekow, MH 61844",aduseiharry@example.org,+233205036775,SMS,45048,App,Call
GHA107126,Marcus Amoa-Osei,"1792 Bona Squares Apt. 517
Maureenstad, MA 36197",kweku21@example.org,+233276584281,Call,83951,Website,SMS
GHA599732,Dora Adoma,"3737 Sheila Unions Apt. 360
Adomahhaven, DC 15160",aba22@example.org,0205233214,Email,86491,App,Call
GHA710600,Ekow Ahortor,"6557 Jake Centers
Boatenchester, PR 04517",quarteyjeremy@example.net,0267342960,SMS,11067,Website,SMS
GHA322517,Mark Fofie,"2189 Isaac Crescent Suite 490
Fosustad, CA 34117",yboakye@example.com,+233280508648,Call,91735,App,SMS
GHA873260,Paula Wiafe,"26011 Kwasi Mall Apt. 556
Lake Denisemouth, KY 27703",eliabethasante@example.net,0240996077,Email,56724,Website,Email
GHA40342,Margaret Asantewaa,"69051 Kyei Knolls
North Thomasport, IN 81150",kennethagyemang@example.net,0243516566,SMS,41696,Website,SMS
GHA852307,Dr. Maureen Obeng,"9230 Francis Row Apt. 161
Ntimouth, FM 18018",nicholas20@example.net,0561768417,Call,17433,Website,Call
GHA718026,Agya Jack Otiwa,"799 Katy Shores
South Anthonyton, MS 36260",adwoantim@example.net,+233286307551,Call,34780,App,Call
GHA446613,Benjamin Badu-Osei,"38623 Nana Ama Trail Apt. 098
Yaamoatown, NE 44357",joelyirenkyi@example.net,+233275469737,Call,87031,Website,SMS
GHA929291,Sylvia Oppong,"793 Nyantakyi Port
New Kujoeville, GA 39603",asamoanicola@example.net,0557906893,Email,69951,App,SMS
GHA606756,Ekow Boadu,"3093 Jasmine Estates
East Edwardborough, AZ 36969",adrian73@example.net,+233243318896,Call,91158,Website,Email
GHA509912,Awura Juliana Asieduwaa,"Unit 9867 Box 0493
DPO AE 75039",jonathanfofie@example.net,0547382322,Email,20889,Website,Call
GHA111348,George Agyare-Twumasi,"USNV Afirifa
FPO AA 45806",boadumatthew@example.net,0542491564,Call,83202,Website,SMS
GHA27942,Joe Ansa,"7427 Rachael Unions Suite 075
Boatenmouth, UT 42453",cnkansa@example.org,0505100435,Call,11385,App,Email
GHA671896,Mrs. Naomi Yeboa,"0556 Asenso Gateway Suite 095
East Joanna, AS 44713",kusiwaasandra@example.net,0277722027,Email,21097,Website,Email
GHA673992,Teresa Adomah,"964 Obeng Forest
Rachaelmouth, UT 92476",carl42@example.com,0247533606,Call,276,App,Call
GHA242140,Mr. Kwaku Asiama,"121 Asantewaa Vista Suite 325
Douglasborough, MA 67600",mensabruce@example.org,0205503734,Email,10545,Website,SMS
GHA892416,Margaret Nkrumah,"3624 Baafi Lodge Apt. 650
Badushire, AL 76327",ampofokevin@example.net,+233549477054,Call,50176,Website,SMS
GHA37246,Danielle Asenso,"2927 Omani Drive Apt. 037
Benjaminfurt, AZ 57730",millicent78@example.net,+233551608865,SMS,27646,Website,Email
GHA459468,Osofo Stephen Asante,"33059 Shaun Crescent Apt. 518
Kwamenaville, NE 21190",bonsugemma@example.com,+233564871585,Call,65996,App,Call
GHA537191,Katy Yawson-Nyame,"4498 Sarah Islands Suite 999
New Frankshire, WA 18800",cotuo@example.net,+233289339181,Call,43066,Website,SMS
GHA95179,Joshua Adu-Wiafe,"4176 Akumaa Plaza
New Katherine, HI 01835",nkansahduncan@example.org,0285561939,SMS,90651,Website,Email
GHA335627,Sarah Afoakwa,"2045 Akos Ridges Apt. 179
West Vanessa, VA 09635",ioppong@example.com,+233248845862,Email,18841,App,Email
GHA892270,Simon Prempeh,"655 Andrew Prairie Suite 738
Wiafehaven, NV 53714",amponsahalexander@example.org,+233244223640,Email,34108,App,Email
GHA595427,Arthur Mensa,"14007 Akwasi Plaza Suite 939
Kumimouth, VI 76866",agyapongrichard@example.org,0285996600,Email,69468,App,Email
GHA637334,Elizabeth Nkrumah,"251 Sarah Bypass Apt. 275
North Andrew, ID 08641",rebeccaasare@example.com,+233270864751,SMS,23902,App,Call
GHA258799,Owura Benjamin Ata,"890 Maria Parkways Suite 157
East Joycebury, MO 22281",nnkansah@example.org,+233500175064,SMS,26389,Website,SMS
GHA590677,Jessica Anima,"468 Francis Cliff
South Paulachester, AZ 24778",debra68@example.net,+233278987845,SMS,26695,Website,Email
GHA427625,Nicholas Agyare,"817 Yaamoa Knoll
Karikarihaven, AS 41487",colinsamo@example.org,+233566475150,Call,51381,Website,Call
GHA382035,Andrew Obeng,"6699 Joshua Bypass
Yaamoafort, GU 05076",sbaah@example.org,0286120650,SMS,66132,Website,Call
GHA254264,Natalie Asamoah-Agyapong,"30123 Amoakowaa Path
Tweneboaland, TX 82191",akyerekobenjamin@example.org,0261176570,Email,75427,App,SMS
GHA267053,Lydia Gyamfi-Donkor,"611 Boadu Stravenue
New Timothytown, WA 57211",mbaah@example.org,0563848138,Email,67178,Website,Call
GHA260403,Alexander Kusi,"3153 Joanna Street Suite 434
South Janet, MS 11482",raymondofosu@example.com,0200668008,Call,86864,Website,SMS
GHA787679,Mathew Ansa,"51894 Tiwaa Summit Apt. 535
Lake Patriciastad, ND 91210",mboadi@example.org,0240061354,SMS,15291,Website,Call
GHA646399,Owura Carl Agyapong,"0674 Agyapong Village
New Danielmouth, AK 70642",nimakoahantwi@example.org,0283097805,Call,33398,Website,SMS
GHA77383,Mr. Nigel Wiafe,"68636 Margaret Villages
New Leslie, AR 75192",afirifaamanda@example.com,0553186306,Email,36605,Website,Call
GHA508595,Mrs. Annette Asiedu,"5669 Ronald Isle
Stephenport, KY 17104",adwoaowusuwaa@example.net,0205052379,Email,74344,Website,Call
GHA817696,John Yirenkyi,"74697 Fofie Pines
Abrafimouth, MO 52957",amoanimaaroselyn@example.org,+233576229559,Call,57874,App,SMS
GHA331678,Awura Rachael Abrafi,"Unit 3058 Box 8432
DPO AA 56687",richardakyeampomaa@example.net,0560896227,Email,42446,Website,SMS
GHA47500,Mark Nyame,"625 Badu Meadows
West Janet, MD 93151",aasiama@example.org,+233573602035,SMS,25543,Website,Call
GHA550547,Paul Duah,"793 Boateng Plains
Ampadumouth, ME 74132",francisasenso@example.com,0570758467,Email,93628,Website,Email
GHA743160,Akos Baa,"294 Sylvia Mission
Susanport, CO 23556",sansa@example.com,+233554293038,Email,4604,Website,Email
GHA940779,Dorothy Mansa,"193 Agyapong Point
Constancehaven, MN 49243",twumasikaty@example.com,0242357005,Call,27180,App,Email
GHA33415,Victor Nkansah-Owusu,"545 Graham Village
South Adrianchester, MD 97089",kyleamoanimaa@example.org,0567815245,Email,43991,App,Call
GHA769308,Kyle Danso,"28443 Tina Corners Suite 238
Charlesbury, PR 55855",jeffreyokyere@example.org,+233575895994,SMS,10780,App,SMS
GHA336135,Michael Dwamena,"113 Caroline Wells
New Elliot, MT 56014",wiafebeatrice@example.com,+233573086840,Email,14666,App,Email
