customer_id,name,address,email,telephone,contact_preference,transaction_activity,customer_preference,communication_method
ZON241068,Agya Jeffrey Afirifa,"45087 Peter Ridges
Lake Benhaven, RI 95411",comfortfosu@example.net,+233277205620,Email,59608,Website,Call
ZON540843,Judith Appia,"8052 Fofie Prairie
Davidmouth, FM 26322",sheila84@example.net,0563471276,SMS,44291,App,Call
ZON803793,Owura Charles Omani,"436 Phillip Inlet Suite 176
Boatenberg, MH 45258",kujoenti@example.net,+233286932921,Call,32744,App,Email
ZON918873,Owura Timothy Fofie,"3043 Abigail Hill Suite 048
West Patricia, WV 95030",agyapongjonathan@example.com,+233200479907,SMS,14235,Website,Email
ZON545741,Owura Simon Bonsra,"6989 Donkor Street
Quarteyburgh, AR 44304",fkwaakye@example.org,0203630319,SMS,11659,Website,Email
ZON888679,Rachael Donkor,"PSC 4336, Box 0996
APO AP 79381",awuahvictor@example.net,+233509477202,SMS,98393,Website,Call
ZON371281,Graham Baawia-Opoku,"0269 Safo Pine Apt. 563
Barbaraview, MI 21023",anthony56@example.net,0579557375,Call,13878,App,SMS
ZON340256,Osofo Fiifi Agyapong,"054 Mensa Mountains Suite 198
South Kennethtown, GU 15879",paula17@example.com,+233283678124,SMS,32657,Website,SMS
ZON217008,Sista Marian Karikari,"02232 Kwaku Flats Apt. 161
Wiafeview, HI 11466",kumilinda@example.com,0557113451,Email,99059,App,SMS
ZON480273,Elliott Antwi-Ampofo,"471 Kwarteng Lodge Suite 553
Yawsonport, MS 25163",asamoamargaret@example.net,+233289038639,Email,45599,App,Call
ZON886269,Ms. Karen Ankra,"987 Boateng Mountains
Lake Abeiku, MI 97371",rachael27@example.net,0568887318,Call,70806,App,Call
ZON81648,Dr. Janet Agyemang,"6755 Georgia Coves
West Kwabena, SD 01409",hosei@example.com,+233285124027,SMS,96377,Website,Call
ZON903989,Edward Antwi,"4235 Asiama Circles
East Dominic, MS 30076",mariaasenso@example.net,+233267775240,Email,20120,Website,SMS
ZON733609,Kofi Opuku,"538 Sylvia Estates Suite 339
Sarahfurt, DE 37873",elliot23@example.net,+233543702433,SMS,37764,App,Call
ZON786432,Sam Gyasi,"26403 Afoakwa Squares Suite 791
Thomasland, NJ 88952",pamelaansomah@example.org,0281505507,Email,84654,Website,Call
ZON270096,Rachael Akyeampong,"9123 Katherine Radial
Darkobury, MT 39769",dadu@example.com,0284265480,Call,15711,App,SMS
ZON86763,Kujoe Tweneboa,"80456 Catherine Lane Apt. 439
Vincentborough, PR 36293",agyemangduncan@example.org,0240759736,Email,7598,App,SMS
ZON600165,John Antwi-Ata,"815 Justin Brook
Port Tinamouth, CA 12712",emmaamponsa@example.net,+233209492531,Email,16563,App,SMS
ZON729571,Alexander Asiedu-Asare,"5762 Lucy Track Suite 358
Port Douglas, ME 13031",easieduwaa@example.com,0567502249,SMS,44271,App,SMS
ZON713599,Mr. Aaron Badu,"414 Baafi Cape
Port Max, PW 05608",ekusiwaa@example.net,+233267815359,Call,27148,App,Email
ZON616231,Owura Gregory Adomah,"31441 Sarpong Grove Suite 376
Ntimview, FL 27127",kyerewaapatricia@example.com,+233553971685,Email,64306,App,Email
ZON976908,Helen Otiwa,"5150 Mandy Mews
Sheilastad, MD 15230",john51@example.net,+233266618576,Email,28636,App,Email
ZON802469,Henry Yeboa,"1050 Baaba Locks Apt. 001
Port Jennifer, AZ 45269",ampaduakosua@example.com,+233573336951,SMS,56694,Website,Email
ZON264132,Pamela Amoa,"24148 Kate Meadow
Kwekuton, MN 09953",cnyantakyi@example.com,+233241834131,SMS,1194,App,Call
ZON361695,Roger Ampofo,"05644 Salomey Pike Suite 621
East Maureenberg, CA 46626",zafrakomaa@example.net,+233546292285,Email,74782,App,SMS
ZON9791,Owura Adrian Oti,"380 Victoria Union Apt. 378
West Christian, RI 06912",pampadu@example.com,0572055431,Call,28863,App,SMS
ZON398560,Roselyn Antwi,"83548 Elliot Ramp
Anokyetown, CT 43381",vincent00@example.org,0208767038,SMS,30496,App,Call
ZON679179,Kenneth Prempeh,"PSC 9889, Box 8926
APO AA 95494",justinakoto@example.org,0503583290,Email,8387,App,Email
ZON612300,Danny Asenso-Asante,"50238 Howard Forest Apt. 212
New Julianhaven, TX 37168",ampofomichael@example.net,0268714423,Email,19355,Website,Email
ZON919712,Francis Yeboa,"01010 Gerald Ranch Suite 328
Akɔmaafort, WY 68645",samuelnkansa@example.org,+233285202625,Call,57959,App,Call
ZON639782,Albert Dwamena,"602 Akyaa Shore
Teresaville, DC 80879",kwesi59@example.org,+233285724623,Email,8577,App,SMS
ZON633137,Catherine Fosu,"Unit 1382 Box 7831
DPO AA 07356",henry38@example.org,0554418504,Call,58719,App,Call
ZON720825,Maame Hannabel Dufie,"USNS Tutu
FPO AP 60677",okyerealice@example.net,+233554079329,Email,5665,App,Call
ZON873669,Malcolm Kusi-Danso,"12565 Nkansah Lodge
East Katy, SD 56758",atafrancesca@example.org,0547736800,Email,24992,Website,Call
ZON749153,Leslie Adusei,"06270 Caroline Villages
Sylviaville, MS 54770",dwamenalouis@example.com,0556262700,Email,95406,Website,SMS
ZON806499,Teresa Asamoah,"97466 Francis Terrace Apt. 756
Lake Sandra, GU 79751",antony69@example.net,0551292380,SMS,96039,App,Email
ZON706339,Olivia Nyame,"252 Janet River
East Marilyn, MI 15087",dannyntiamoa@example.org,+233503385766,Call,24338,App,SMS
ZON345801,Sarah Safoaa,"1453 Felicia Isle
West Russell, CT 52680",joe21@example.net,0280751149,SMS,2652,App,Email
ZON41574,Baaba Boakye-Bonsu,"1802 Safoaa Mill
Baduchester, LA 86838",fiifi20@example.com,0241267190,Call,96980,App,SMS
ZON141195,Maame Francesca Opoku,"USS Anokye
FPO AP 82026",nfofie@example.net,0572083319,SMS,48800,App,Call
ZON74519,Owura Antony Baafi,"91420 Agyapong Inlet
New Yawland, DC 39818",okyerekofi@example.net,0546488828,Call,32045,App,Call
ZON692045,Max Darko,"3138 Kwadwo Cliffs
Port Duncanfurt, NM 29802",otiwaadam@example.com,0577267117,Call,44004,Website,Email
ZON553281,Akumaa Opuku,"2453 Jennifer Mission
Fremastad, PR 17180",qansa@example.org,0206006861,Email,64300,Website,Call
ZON898253,Nicola Adusei,"29764 Emma Radial
New Isaacport, CA 62687",gprempeh@example.net,0288893005,SMS,69676,App,Call
ZON237803,Sista Joyce Agyare,"PSC 7869, Box 9470
APO AP 70183",lukeamoako@example.com,0260280122,Call,39615,Website,Call
ZON879521,Mr. Akwesi Ahortor,"59083 Nicholas Island Apt. 164
Twumasibury, NM 64292",uanima@example.org,+233282169872,Email,49666,Website,Call
ZON242253,Arthur Koomson,"USS Awuah
FPO AA 10865",agyemangkofi@example.net,+233551194015,SMS,11600,Website,Call
ZON716040,Tina Tawia,"56301 Charlotte Passage Suite 047
East Abena, FM 73826",agyapongmarilyn@example.com,+233567225130,Call,74257,App,Call
ZON18557,William Antwi,"48236 Oliver Expressway
Lake Timothy, NM 67050",akwasinyaakoaa@example.org,+233283670848,Call,36383,Website,Email
ZON656537,Agya Robert Tutu,"97269 Colins Run Apt. 168
South Georgetown, WI 33001",peterofori@example.com,+233204106959,Call,2275,App,Email
ZON423762,Maame Marian Ofosu,"102 Roger Wells Suite 989
North Christianchester, NM 71354",oliviayeboah@example.net,0249114561,SMS,6180,App,Call
ZON872494,Josiah Amoa,"368 Adutwumwaa Bridge Apt. 931
Baawiaborough, AS 79852",lydia74@example.net,0545209346,SMS,54504,App,Email
ZON447260,Dominic Asante,"USNS Oppong
FPO AA 81190",sylvia55@example.com,0274474908,Call,58711,Website,Email
ZON500128,Sista Tracy Akɔmaa,"673 Yirenkyi Orchard Suite 016
North Afiatown, NV 10040",victor06@example.net,0262584150,Email,12775,App,SMS
ZON904895,Pamela Appiah-Amoakowaa,"02437 Janet Loaf
North Harry, OR 30416",atapeter@example.org,0543061329,Call,4694,App,SMS
ZON674491,Hannah Asiama,"82129 Appiah River Suite 583
South Rebecca, DC 01706",samuelmensa@example.net,+233561852651,SMS,62356,App,Email
ZON736954,Ann Abrafi,"416 Alex Valley Suite 723
Geraldstad, MP 27167",lydiaopoku@example.net,+233247251986,Call,40038,Website,Call
ZON907275,Hannah Oppong,"PSC 8618, Box 6276
APO AE 12490",akyeamfuobeatrice@example.com,+233206581063,SMS,17347,App,Email
ZON375748,Maame Amelia Boaten,"877 Kyeiwaa Via
South Kennethview, KY 89943",dorakyei@example.com,0278237746,Call,19877,Website,Email
ZON961706,Martin Akyeamfuɔ-Bonsra,"492 Kusi Mission
North Denis, IL 16055",jessicatwumasi@example.net,0268700885,Call,39709,App,SMS
ZON834113,Kwamena Osei,"PSC 6576, Box 1194
APO AP 79673",kumimark@example.org,+233503255575,Call,34786,App,Email
ZON641005,Agya Antony Adomako,"4025 Akyaa Plain
Ampofoburgh, MA 32839",jampadu@example.com,0574218237,SMS,90505,App,SMS
ZON311336,Naomi Yeboa,"8802 Ofosu Street
Boakyeville, NM 90304",georgina64@example.net,0578154790,Call,14418,Website,SMS
ZON971755,Michelle Antwiwaa,"0771 Judith Stravenue Apt. 331
Takyichester, FL 90209",danielkwaakye@example.org,+233578563819,Email,72255,Website,Call
ZON277514,Akos Karikari,"4442 Elliott Ville Suite 034
South Denisestad, WV 13670",amoakomichelle@example.com,0550302004,Email,10195,Website,Email
ZON865741,Raymond Otuo,"283 James Mount
Jamesfurt, CA 11121",ericfosu@example.net,+233247407733,Email,5611,Website,SMS
ZON566658,George Afoakwa,"6565 Howard Club Apt. 632
South Vidaberg, ID 07342",lawrencebadu@example.com,0576938662,Email,56620,App,SMS
ZON409269,Timothy Nyaako,"4346 Owusu Rue Apt. 824
North Philiptown, WI 74810",charlotte32@example.net,+233245155091,Email,49592,App,Email
ZON950493,Francesca Boakye,"3036 Mathew Walk Apt. 303
Lake Hannabelberg, TX 77749",aduseijoojo@example.net,+233262724595,Call,14628,Website,Call
ZON195817,Albert Asamoah,"62447 Leslie Prairie
Karlmouth, AL 51190",natasha35@example.net,+233286329999,Email,18929,App,Email
ZON668740,Ruth Nkansa-Appiah,"503 Tawia Fall Apt. 631
Baahshire, MP 15195",lucy62@example.org,+233553596007,SMS,93018,App,SMS
ZON421042,Ms. Charlotte Gyasiwaa,"912 Lisa Route
Lake Alexanderfort, AZ 14314",ansanatasha@example.org,0265149692,Call,64540,Website,Email
ZON116064,Natasha Dwamena,"19816 Simon Cliff Suite 153
Port Debrahaven, ND 75615",kyerewaarebecca@example.org,+233272203987,SMS,7161,Website,SMS
ZON443058,Victor Tawia,"USS Ampadu
FPO AA 11281",agyeimargaret@example.org,0281142196,Email,70701,Website,Call
ZON245148,Alex Baawia,"2145 Gyasiwaa Brook Suite 618
Safoaafurt, WV 92439",vida68@example.net,0263997298,SMS,78088,App,SMS
ZON643998,Grace Koomson,"62589 Oti Plain
Port Jason, IA 85057",bruce44@example.org,0572180720,SMS,47954,App,SMS
ZON352304,Alice Dufie-Kusi,"06674 Anokye Via Apt. 954
Antwifurt, FM 58535",uakowua@example.com,0565027397,Call,78633,App,SMS
ZON785006,Paul Sarpong-Gyasi,"40446 Fofie Parkways Apt. 702
West Dominicbury, TN 51862",iamo@example.com,+233555767393,Call,62861,Website,Email
ZON951038,Alexander Yaamoa,"1024 Sandra Green Apt. 273
Joshborough, WA 62862",danielleamoanimaa@example.com,0555019999,Email,50758,App,SMS
ZON511772,Constance Ampadu,"289 Bonsra Flat
East Marianton, WV 38081",oppongaba@example.org,0242385326,SMS,36469,Website,Email
ZON852583,Mrs. Grace Boakyewaa,"PSC 0799, Box 7167
APO AP 37021",dwamenalucy@example.net,+233270313444,Call,77702,App,Email
ZON346757,Kojo Mensa,"511 Afua Village Apt. 733
Lake Jessica, DC 67211",yirenkyifrancesca@example.com,0267322822,Call,22396,Website,SMS
ZON519741,Ekow Quartey,"USCGC Mansa
FPO AE 51562",uandorful@example.org,0576280294,Email,82460,App,Call
ZON652813,Hannabel Fofie,"PSC 9219, Box 8946
APO AE 95999",myirenkyi@example.org,0276726527,Email,39631,App,Email
ZON394195,Benjamin Akyeampong,"6202 Mensa Vista Apt. 302
East Kwaku, NV 27126",annette21@example.com,0261411237,SMS,98816,App,Call
ZON124486,Sista Wendy Agyei,"338 Lisa Bridge
Nyaakoland, OH 13962",marcusamo@example.org,+233566035149,Email,82969,Website,Email
ZON569988,Osofo Henry Agyei,"23043 Bonsra Prairie
Port Margaretfurt, MN 75452",dsafo@example.org,0240010292,Call,70994,Website,Email
ZON833620,Bernard Amoako,"575 Kate Avenue
Deborahmouth, AR 46600",fmensa@example.net,+233505649243,Call,79241,App,Email
ZON372564,Dr. Adrian Agyapong,"806 Yaamoa Mills Apt. 881
Lucymouth, AK 41126",vida79@example.org,+233579752312,SMS,38922,Website,Call
ZON20211,Joanna Quartey-Nkansa,"56269 Akwasi Springs
Koomsonside, GA 89788",nkansadeborah@example.com,+233575602614,SMS,64198,App,SMS
ZON321182,Mr. Joe Nkansa,"16332 Gyamfi Villages
Lake Tom, GU 79421",akoaajoyce@example.org,0509272497,SMS,34805,App,Call
ZON326294,Akwasi Nti,"71506 Gyamfi Light Suite 992
North Derrickview, FM 14327",abigail36@example.org,+233555400719,Email,54469,App,Email
ZON837466,Awura Beatrice Mansa,"84795 Aba Key Suite 097
Port Dorcas, SD 63405",charlestutu@example.net,0541356407,SMS,70982,App,SMS
ZON525725,Dr. Grace Tawia,"0834 Nkrumah Brook Suite 675
West Richard, MO 62346",akyeamfuoaba@example.com,0566172159,Email,34575,Website,SMS
ZON443429,Owura Nathan Tutu,"81384 Boadi Throughway
New Joojofurt, AR 61604",yasiama@example.com,+233578677699,Call,82130,App,SMS
ZON118025,Nimakoah Gyasiwaa,"98009 Amoanimaa Pike Apt. 252
New Nimakoahport, AS 05449",hntiamoa@example.com,+233262689010,Call,7858,Website,SMS
ZON440671,Sista Sarah Ankra,"23381 Akyeamfuɔ Trafficway Apt. 444
Ampadushire, GU 23541",nana-amakwaakyewaa@example.org,0574013437,Email,13328,Website,Call
ZON809248,Osofo Maame Angela Frema,"0025 Gerald Summit
Port Rebecca, ME 73382",jill77@example.net,+233275899475,Email,10304,App,Email
ZON598082,Graham Amoa,"447 Paula Stravenue Apt. 810
Judithtown, MI 23146",boakyefrancis@example.com,0567451866,SMS,12837,App,SMS
ZON264778,Mr. Philip Yirenkyi,"505 Alex Loop
Ahortorland, NM 98630",ansomahbaaba@example.net,0247778669,Email,9077,App,Call
ZON62542,Mathew Andorful,"5648 Oppong Loaf Suite 811
Port Lawrenciaside, CO 89561",mamponsa@example.com,0574910391,Call,46899,Website,Call
ZON467888,Dr. Jake Agyapong,"5755 Felicia Locks
West Kwasi, UT 91585",ankrajoshua@example.org,+233286063308,SMS,34849,Website,Email
ZON596475,Ms. Grace Daako,"46525 Sheila Square Apt. 418
Dansoborough, SC 84450",akyeampongbarbara@example.net,+233548674157,Email,40810,Website,Call
ZON951069,Owura Elliot Awuah,"265 Safo Valley Apt. 457
Dorothystad, IA 85992",gopoku@example.com,0248371503,Email,11788,App,Email
ZON965656,Rosemary Twumasi,"30744 Edward Street Apt. 363
East Kyle, PR 80635",hasamoah@example.net,0288000472,Call,85573,Website,SMS
ZON957313,Agya Vincent Agyei,"11518 Anokye Brook
North Alexton, MT 43522",tonyankra@example.com,0277363117,Email,94760,App,Email
ZON914546,Albert Antwi,"USNV Ofori
FPO AE 23534",susan35@example.com,0285671393,SMS,54728,Website,Email
ZON787498,Sista Roselyn Agyapong,"854 Baafi Gateway Suite 765
North Terence, MS 77329",giftymensah@example.org,+233274905933,Call,36712,App,Email
ZON289080,Eunice Kusiwaa,"50989 Gyasiwaa Underpass
Akotoland, MP 79234",ampofowaacolins@example.org,+233265418564,SMS,32880,App,SMS
ZON208103,Charlotte Otuo,"PSC 4070, Box 6391
APO AA 90802",nnkrumah@example.com,0266176166,Call,88306,App,Call
ZON446470,Harry Koomson,"7736 Jacob Mount
Rebeccafurt, WI 01534",carlkwartemaa@example.com,+233208093308,Call,38965,Website,Call
ZON360520,Joojo Badu,"214 Otiwa Plains Apt. 876
Agyapongport, MS 25072",eowusu@example.org,+233540939141,Call,31606,Website,Call
ZON756794,Alexander Okyere,"5437 Boatemaah Villages Suite 382
New Kweku, MA 67559",beatrice23@example.com,0288819880,SMS,34821,App,Email
ZON299918,Mama Stephanie Gyamfi,"873 Owusu Expressway
Paulaside, VT 72415",jessicadarko@example.org,+233284139601,Email,50187,Website,Call
ZON914223,Jeremy Gyamfi,"804 Afirifa Way
Josephmouth, AR 93369",ebaah@example.org,0207350363,SMS,10191,App,Call
ZON979324,Dr. Sarah Kwaakye,"0324 Dorothy Crescent
Gyamfiborough, IL 60915",martin70@example.net,0200835795,Call,97954,App,SMS
ZON806563,Owura David Ntiamoa,"3665 Timothy Cliff
Stephaniemouth, NH 76894",afrakomaalisa@example.net,0205688374,SMS,44614,App,SMS
ZON431978,Mandy Kwaakye,"5352 Akoto Rapids
East Colins, TX 13150",fbaah@example.net,+233264754314,Call,24036,App,Email
ZON266494,Kwabena Asante,"14157 Janice Plains
New Maureenstad, CO 42404",comfort22@example.com,0576441507,Call,40134,App,Call
ZON53821,Mama Julia Gyamfiaa,"Unit 2892 Box 9189
DPO AA 53588",jpomaa@example.com,0267686789,Call,35982,Website,Email
ZON575298,Luke Boaten,"06565 Osei Path
New Joelhaven, FM 93622",howardboaten@example.com,+233248987883,Email,98778,App,Call
ZON39492,Louis Bona,"1337 Terence Radial
South Jeremybury, MP 76395",ansomaaafua@example.org,+233556882599,Call,33799,App,Email
ZON18055,Samuel Adusei-Ata,"0058 Albert Locks Apt. 625
North Justin, MS 09281",natasha36@example.org,0567113909,Email,5514,App,Email
ZON115857,Lawrencia Amoakowaa,"36164 Ruth Street Apt. 095
South Wendyport, NY 49821",ababoakyewaa@example.net,0503590590,SMS,90742,App,Call
ZON120068,Mr. Arthur Kyei,"007 Gemma Oval Suite 589
Cliffordmouth, MA 03578",pamoako@example.net,0243578091,SMS,73814,Website,Call
ZON831814,Dr. Afua Appiah,"6939 Kwartemaa Course Apt. 500
Bonsuberg, OH 74267",adam23@example.org,+233243069431,Call,31315,Website,SMS
ZON183447,Stephanie Nti,"800 Ekow Wells
Port Michelle, ID 22874",anokyesandra@example.com,+233506428637,SMS,32603,Website,Call
ZON956829,Dominic Kyei-Boahen,"81434 Margaret Throughway Apt. 259
West Leslie, NV 13199",millicent66@example.com,0506662682,Call,72136,App,SMS
ZON837985,Alice Kwarteng,"3569 Asantewaa Drive
West Kenneth, MT 98649",andrew14@example.org,0507978420,Email,72052,Website,SMS
ZON109043,William Agyapong,"12309 Barbara Ports Apt. 991
Nkrumahberg, PR 17654",phillipadu@example.com,+233265483202,Call,83655,Website,Email
ZON503132,Abena Daakoaa-Kumi,"USS Ampofo
FPO AP 28463",jake99@example.org,+233570044365,SMS,64163,App,SMS
ZON245303,Mary Tawia,"648 Agyeiwaa Trafficway
Paulamouth, TN 33480",ofosusimon@example.net,+233277783094,Call,6414,App,Call
ZON654855,Ms. Irene Otuo,"4849 Andorful Forge Suite 737
Lake Helenport, ID 46641",acheampongyvonne@example.org,+233558477108,SMS,98189,Website,Email
ZON610018,Stanley Adomako,"63512 Duah Streets Suite 149
North Kwesi, SC 13247",alice38@example.org,+233576855889,Email,29572,Website,Call
ZON576604,Duncan Baafi,"306 Kojo Springs
North Daniellemouth, MO 78358",harrietamoakowaa@example.net,0247496874,Email,85364,Website,SMS
ZON916042,Mrs. Emma Antwi,"909 Adrian Turnpike Apt. 041
New Margaret, KS 86234",roger07@example.net,+233559779112,Email,89254,Website,Email
ZON200018,Douglas Akowua,"061 Stephanie Well
Lake Lydia, FL 60487",lorraineankra@example.org,+233541027823,Email,1063,App,SMS
ZON38274,Ms. Deborah Agyei,"06125 Martin Well
Antwiborough, AL 84706",esi04@example.net,+233286046506,SMS,78827,Website,Email
ZON492007,Awura Katherine Okyere,"4302 Anthony Ranch Suite 729
Akyerεkofort, OK 26913",akwesinyantakyi@example.net,+233282684872,Call,29921,Website,SMS
ZON494219,John Bonsra,"62955 Douglas Stravenue
Lake Emily, PA 63465",uyaamoa@example.com,+233287973877,Call,99256,App,SMS
ZON460800,Dr. Vanessa Amoako,"4574 Badu Course
West Marcusport, WA 40383",rfosua@example.net,0556442110,Email,49190,App,SMS
ZON93467,Elliot Adusei,"7636 Bonsu Mount
Amandashire, DE 26151",harry40@example.net,+233249340360,Email,30353,Website,Call
ZON782182,Kyle Otuo,"USS Ankra
FPO AP 09064",amelia71@example.com,0573429779,Email,9388,App,SMS
ZON413241,Kofi Kyei,"5185 Antwi Extension
North Olivia, SD 09480",akyeamfuolawrencia@example.org,0562223372,Email,25477,App,Call
ZON92460,Owura Simon Takyi,"86795 Abeiku Drive Apt. 176
Prempehmouth, GU 78058",zsafoaa@example.com,0568893098,Call,53491,Website,Call
ZON173028,Owura Kevin Karikari,"936 Philip Greens Suite 722
Nimakoahmouth, GA 44609",jasongyamfi@example.net,+233279665319,Email,77537,App,Email
ZON87080,Agya Arthur Sarpong,"Unit 1899 Box 4892
DPO AP 53149",joanna30@example.org,0268171788,Call,8448,Website,Email
ZON248414,Rebecca Kwaakye,"643 Frederick Road
Boatenland, NY 82883",nsiaconstance@example.com,0549028421,Email,88767,App,SMS
ZON600887,Vida Prempeh,"0556 Antony Trail Apt. 780
North Kevinton, MA 42846",timothytiwaa@example.org,0552341690,Email,22346,App,Call
ZON123153,Mary Adomah,"64350 Hannah Trace Apt. 077
West Rebecca, AK 23850",denis97@example.net,+233540155635,SMS,72618,Website,SMS
ZON892014,Juliana Boakyewaa,"883 Rosemary Parks
East Vincent, UT 67636",gyasidebra@example.com,0555084946,SMS,12769,App,SMS
ZON378206,Salomey Yaamoa,"44075 Boadu Track Apt. 828
East Edwardhaven, ME 89190",nicolayeboah@example.com,+233245252774,SMS,92093,Website,Call
ZON829391,Dr. Lawrencia Fofie,"5536 Yaamoa Passage
East Aba, WI 09277",otifrederick@example.net,0543605926,SMS,22103,Website,SMS
ZON667606,Dorcas Fosu,"Unit 6456 Box 0101
DPO AE 03042",nasare@example.com,0559072087,SMS,35525,App,Call
