Customer ID,Name,Address,Email,Telephone,Contact Preference,Transaction Activity,Customer Preference,Communication Method
BAY74464,Owura Kwadwo Twumasi,"059 Kyei Ville
Marcusland, MO 86639",vincent86@example.net,+233546515630,Email,71956,Website,SMS
BAY701249,Josh Boateng,"712 Nkansah Views Suite 660
Andrewberg, MI 17637",gemma46@example.com,0242155043,SMS,24453,App,Call
BAY146855,Josiah Agyemang,"6938 Gyasi Pass
South Amberchester, VI 37173",mfrimpomaa@example.com,+233553460206,Call,81525,App,Call
BAY670833,Frederick Antwi,"19746 Asante Street
Otiside, NY 53973",iboadu@example.net,+233556383324,SMS,79383,Website,Email
BAY964691,Harriet Tutu,"883 Timothy Dale
Koomsontown, SC 70278",baawiakwaku@example.com,+233276525630,Call,96068,Website,Email
BAY915273,Marcus Agyapong,"068 Akoto Shores Suite 311
New Ama, WV 56388",jill05@example.net,+233560163954,SMS,21527,App,SMS
BAY776269,Sarah Nkansa,"784 Amo Islands Apt. 013
Boakyeville, PR 94263",asantejoanna@example.com,0289390019,Call,74753,App,SMS
BAY727040,Esi Amoa,"73276 Nsia Row
South Julia, OH 65834",akyeampongpaula@example.com,0280921849,Email,89024,Website,SMS
BAY651040,Terence Sarpong,"USNS Opuku
FPO AE 19554",reginakyerewaa@example.com,0244240958,Email,25040,App,SMS
BAY56640,Sista Ruth Osei,"Unit 3516 Box 9049
DPO AE 99404",lawrenciaappiah@example.com,0271425939,Call,49374,App,Email
BAY689455,Carl Appiah,"71636 Ruth Route
New Akwesihaven, UT 83092",yaw15@example.com,+233561040440,SMS,27697,App,Email
BAY382448,Gifty Ampofowaa,"449 Asante Trail Suite 241
Kusitown, DE 30221",beatrice65@example.org,+233555158559,Call,22881,App,SMS
BAY50407,Wendy Safo,"32878 Albert View
Josiahborough, MA 83152",kateagyemang@example.org,0289246059,SMS,93066,Website,Email
BAY351767,Gordon Ofosu,"9619 Samantha Shoal
Nyaakofurt, NV 25378",otiwajeremy@example.net,+233200950728,SMS,48590,Website,SMS
BAY149959,Yaw Dwamena,"5830 Boakyewaa Ways
Tonychester, WY 92554",joe85@example.com,0557165277,Call,22804,Website,SMS
BAY205592,Jack Kwaakye,"955 Fofie Coves Suite 653
Nkansahfort, VA 41238",kujoe97@example.org,0208671942,SMS,73164,App,Email
BAY667271,Samuel Gyasi,"5934 Janet Crossroad Apt. 056
North Carlfurt, AS 50823",ameliaopoku@example.net,0577677749,Email,66850,App,Email
BAY241849,Awura Akosua Adomako,"1948 Akyaa Fort
Ahortorburgh, TX 20218",julia21@example.org,0271105128,Call,95849,Website,Call
BAY981582,Amanda Ampofowaa,"78407 Ampoma Plaza Suite 618
Afirifabury, CA 55238",mary29@example.net,0206043683,SMS,17968,App,Call
BAY817665,Sarah Safoaa-Akoto,"764 Ahortor Garden Suite 563
West Comfortberg, KS 97996",kwartengannette@example.com,+233270689677,Call,60487,App,Email
BAY669696,Debra Yawson-Yeboah,"USNS Kyei
FPO AA 54930",pappia@example.org,0560123340,Email,40611,App,Call
BAY872024,Frank Danso,"7397 Opoku Terrace
Anokyemouth, OK 14679",yeboahandrew@example.net,+233201092337,Email,42466,App,SMS
BAY70238,Frederick Akyerεko,"0207 Appiah Summit Apt. 453
Daakomouth, PA 66323",nicola50@example.org,0557230740,Call,49494,Website,Email
BAY306351,Agya Elliot Kumi,"24972 Kwaakye Key Apt. 626
Port Jeffreyton, AZ 70754",leslieoti@example.net,+233574452807,SMS,11683,App,Email
BAY418932,Natalie Quartey-Gyamfi,"Unit 0969 Box 2948
DPO AA 94826",ameliaotiwa@example.com,+233548230827,Email,88083,Website,SMS
BAY453505,Hannabel Nkrumah,"0907 Bruce Bridge Apt. 579
Lake Peter, NH 37534",shaunkyerewaa@example.org,0546323455,Call,94901,App,Call
BAY73342,Priscilla Amponsa,"6696 Victor Bridge Suite 852
Lake Ruth, NV 93409",qdarko@example.com,+233579101737,Call,47993,App,Call
BAY535399,Akwasi Afirifa,"985 Akɔmaa Radial
Williambury, MD 56545",abrafijoshua@example.net,+233282422858,Call,73718,Website,SMS
BAY643606,Maame Denise Baawia,"63779 Matthew Plaza
Katherineton, AS 99270",rosemary90@example.net,+233276580417,Call,38358,Website,Email
BAY744439,Michelle Prempeh-Gyasi,"02781 Appiah Forges Suite 690
Antwiland, VA 98312",aaronyeboa@example.com,0249284970,SMS,25279,App,Email
BAY169216,Agya Eric Osei,"0606 Sheila Ramp
East Felicia, DC 11331",akumaaanima@example.org,+233280838862,Call,64007,Website,SMS
BAY925096,Emily Takyi,"Unit 4109 Box 3546
DPO AE 00832",amber71@example.org,0243311873,SMS,91623,App,SMS
BAY20474,Justin Nyantakyi,"USCGC Bona
FPO AA 83357",kujoe02@example.net,0272573308,Email,49983,App,Call
BAY154383,Karen Afrakomaa-Kusiwaa,"207 Amelia Walks
East Elliottfort, VA 68356",albert44@example.org,+233260552393,Email,17792,App,Call
BAY150964,Jennifer Danso,"92754 Agyare Grove Suite 464
West Samantha, NJ 39738",akowuaolivia@example.net,+233557160547,SMS,39020,App,Email
BAY684340,Abena Koomson,"543 Prempeh Garden Suite 544
West Wendyburgh, MS 65186",amandadarko@example.net,+233245869889,Email,72198,App,SMS
BAY488092,Mama Susan Fosu,"350 Juliana Gardens Apt. 040
Darkohaven, NE 06413",davidgyasi@example.net,0266803345,Email,97167,Website,Email
BAY961638,Helen Tutu,"033 Katy Points
Agyemangville, UT 37895",kojoomani@example.com,0273271612,SMS,77725,Website,SMS
BAY207671,Akwasi Bona,"78563 Sharon Islands
East Albert, NE 71558",gyamfivanessa@example.com,+233206518375,SMS,36996,Website,Email
BAY584672,Mr. Philip Mensah,"32112 Opuku Route Suite 860
Kwartengmouth, GA 36564",damponsa@example.net,+233565098886,Email,31133,App,SMS
BAY851494,Kwame Wiafe,"93171 Amoako Mount
Yvonneville, IA 81665",ntiamoajoshua@example.net,+233262907463,SMS,36105,Website,SMS
BAY187695,Mr. Stanley Adomako,"63640 Afia Lodge Apt. 331
Lake Roberthaven, DE 04306",janiceamoanimaa@example.com,+233207798195,Email,17640,Website,Email
BAY622976,Christian Owusu,"PSC 0674, Box 3148
APO AA 50499",maxofosu@example.com,0540626083,SMS,57046,App,SMS
BAY151830,Mary Owusuwaa,"55516 Kwasi Island
Port Mathew, IN 36676",quarteyharriet@example.org,0566765981,Email,47811,App,Call
BAY847126,Dominic Darko,"9852 Fiifi Springs
West Henryside, NE 90290",mandyandorful@example.org,+233540904100,Call,87110,Website,Email
BAY449715,Tina Badu,"Unit 6452 Box 7559
DPO AE 12886",jbaa@example.org,+233282209753,Call,73236,Website,SMS
BAY397766,Osofo Lawrence Bonsu,"47098 Mary Green
South Donald, SC 23853",afua49@example.com,+233503624005,Email,86294,Website,Call
BAY167182,Regina Nyaakoaa,"Unit 4694 Box 3195
DPO AE 90346",prempehjill@example.com,0564638122,SMS,75334,Website,Call
BAY611479,Mrs. Denise Ankra,"537 Awuah Grove
Jonathanborough, MD 22990",priscilla22@example.org,0269905118,SMS,9648,Website,Email
BAY861704,Teresa Yaamoa-Dufie,"907 Albert Dale Suite 252
Sheilachester, CO 83146",sam51@example.net,+233573408285,SMS,37508,Website,Email
BAY57144,Kwame Ampofo,"5726 Okyere Ridge Suite 835
Frederickview, NM 27625",martinbonsra@example.com,0271040941,Email,77601,App,Email
BAY145782,Katy Wiafe,"7491 Baah Passage Apt. 515
Michaelmouth, FL 86898",karennkrumah@example.net,+233202802357,Email,3875,Website,Call
BAY998491,Dr. Raymond Ampadu,"6204 Kenneth Rapid Apt. 958
East Josiah, CT 84127",potuo@example.com,0554182224,Email,37952,Website,Email
BAY340081,Carl Adusei,"5076 Donkor Pine
North Jillburgh, CA 45632",victoriaakyeamfuo@example.net,+233543751447,SMS,92645,App,Call
BAY48089,Anthony Asamoah,"USCGC Agyemang
FPO AA 60232",dennis04@example.com,0563875278,Email,14838,Website,Call
BAY721973,Dr. Sharon Appia,"4281 Yaw Branch
Lake Roselyn, MO 17701",wiafeyaw@example.org,+233202423537,Email,57340,Website,Call
BAY614861,Daniel Opoku,"993 John Mountain
West Joel, PW 49094",gsafo@example.org,+233279772496,SMS,64241,App,SMS
BAY109683,Colins Takyi,"8717 Akyena Center Suite 209
Johnport, SD 23330",akotojoshua@example.net,0201524944,SMS,17553,Website,Call
BAY571004,Maria Agyei,"47607 Akoto Corner Apt. 863
West Martintown, MS 92148",nigel96@example.net,+233285658815,Call,91859,Website,SMS
BAY308937,Josiah Agyei-Ampadu,"959 Pamela Track
Boatengville, TX 53759",jasmine49@example.com,+233262950875,Call,42424,App,SMS
BAY425180,Comfort Asenso,"25375 Ansa Squares
Brucehaven, LA 90937",emily28@example.net,0555749629,Call,86784,Website,Call
BAY66651,Colins Kusi,"USNS Agyapong
FPO AE 48593",fiifi75@example.com,+233553104530,SMS,62276,App,Call
BAY405880,Awura Josephine Nyaakoaa,"PSC 0181, Box 0297
APO AE 27103",kyeilisa@example.com,0273996790,SMS,9687,Website,SMS
BAY852210,Danielle Nyame,"Unit 7330 Box 8477
DPO AA 39669",gboahen@example.org,0246974541,Email,14369,App,Email
BAY602489,Colins Gyasi,"489 Rosemary Ways
Asensohaven, SC 87406",amoakoelizabeth@example.net,+233277085426,Email,85276,App,Email
BAY780151,Victoria Afirifa-Asiedu,"4477 Foriwaa Pass Suite 657
Simonside, MT 34618",nyantakyielliot@example.org,0555575266,Call,98420,Website,Call
BAY240719,Natalie Amponsa-Dufie,"422 Lawrence Mountains
Kyeitown, MD 65411",dbadu@example.com,0548401290,Email,81602,Website,Call
BAY535846,Russell Asante,"831 Ansomaa Valleys
New David, KS 94807",eagyemang@example.org,+233263330592,SMS,81155,App,Email
BAY787087,Owura Kwaku Amponsah,"011 Georgia Corner
Port Dennis, AR 54785",nsafo@example.com,+233203044571,Email,82353,App,Call
BAY805821,Osofo Maame Joyce Yaamoa,"45928 Nkansa Hills Suite 893
Twumasiburgh, MD 14641",deniseagyeiwaa@example.org,+233573915820,Email,70086,App,Call
BAY79386,Miss Sarah Bona,"7824 Akowua Forest
Adomakostad, MO 90863",iofori@example.com,+233570212309,Email,33044,Website,Call
BAY900608,Natasha Appiah,"235 Pokuaa Track Apt. 968
Nyameside, NM 96325",naomintim@example.org,0267696063,SMS,70804,App,Email
BAY896370,Frederick Gyamfi,"4256 Pamela Burgs Apt. 939
Baahfurt, FM 62757",nyamekofi@example.net,+233552981280,SMS,6883,App,Call
BAY449898,Kenneth Ansa,"775 Asenso Grove Apt. 528
New Lawrenceberg, MP 13414",maryampadu@example.org,+233508138413,Call,31998,App,Email
BAY815027,Roselyn Gyasiwaa,"081 Boadu Crossroad
New Awesibury, KY 49358",charles06@example.com,+233202543009,Call,69415,Website,SMS
