Customer ID,Name,Address,Email,Telephone,Contact Preference,Transaction Activity,Customer Preference,Communication Method
DHL885298,Joel Amoa,"4996 Akowua Haven Suite 903
Julianashire, AZ 56126",thomasnyantakyi@example.org,+233549808537,Email,73882,App,SMS
DHL693089,Isaac Mensa,"01933 Elliot Rapid
Emilyland, UT 19009",nathan51@example.net,0280029769,Email,59808,Website,SMS
DHL488291,Dominic Asare,"88767 Jason Wall
Bonashire, CO 61357",katherineakyeamfuo@example.com,+233245152834,Call,8788,App,Email
DHL162722,Regina Otuo,"89232 Otiwa Plains
Port Constance, MN 25095",xgyamfi@example.net,+233200736075,Email,49741,App,SMS
DHL934800,Tracy Amoakowaa,"1724 Gerald Cliffs Apt. 212
Comfortshire, AS 37185",derrick58@example.com,+233208213890,SMS,64430,App,Call
DHL722784,Dr. Denis Koomson,"92238 Adusei Ramp
North Emmaberg, OH 21809",lawrence83@example.net,+233240211232,Call,22214,Website,Call
DHL423694,Karl Osei,"1917 Angela Mountains
West Kevin, RI 88080",kwaakyemary@example.net,0560221912,SMS,60874,Website,Call
DHL405667,Douglas Amo,"024 Edward Wells
Julianside, SC 94872",ampomakevin@example.org,0268804488,Call,55458,App,Email
DHL702242,Rosemary Quartey-Boadu,"8462 Okyere Ranch
Asensoville, GA 39467",lawrence37@example.com,+233566800698,SMS,88515,App,SMS
DHL710807,Victor Amoa,"54446 Darko Centers
Afoakwachester, PW 25113",sylviaboakye@example.org,0269878545,SMS,67860,App,SMS
DHL528712,Miss Georgina Nyantakyi,"398 Kwarteng Harbors Apt. 365
Ntimbury, AS 85931",kwasi16@example.com,0505656202,Email,55240,Website,SMS
DHL826290,Millicent Omani,"758 Bonsu Fords Apt. 857
Akowuaview, MD 84487",marilynawuah@example.net,+233507216766,Call,65387,App,Call
DHL968631,Natasha Anokye,"041 Safo Plains Apt. 956
Mariamouth, NH 43541",gadutwum@example.org,+233278502685,Email,17679,Website,Call
DHL146914,Sylvia Akɔmaa,"886 Takyi Mission
North Jason, CA 37445",rachelantwi@example.org,0262314024,SMS,23354,App,Email
DHL938559,Christian Quartey,"22233 Akyeamfuɔ Shoal Apt. 069
Henrychester, MP 05117",aaronasare@example.com,+233266111381,Call,81449,Website,SMS
DHL465287,Christina Dufie-Agyei,"41933 Maureen Shores Suite 503
East Geraldshire, LA 44878",ooti@example.net,+233551850973,Email,73012,App,Call
DHL145869,Miss Elizabeth Daako,"4110 Akowua Mews Apt. 602
Robertfurt, IN 54049",kwadwo48@example.com,0283551129,Call,76012,App,SMS
DHL422646,Patrick Asante-Gyamfi,"USS Yaamoa
FPO AE 80220",alexofori@example.net,0551982340,Email,64289,Website,Email
DHL328625,Dorothy Abrafi,"20936 Michael Parks
Jessicabury, SD 72392",dorcasboadi@example.com,0268511628,Call,38943,App,Call
DHL591790,Shirley Obeng,"46028 Adu Ports Suite 132
East Dominicmouth, GA 59558",janice89@example.net,+233578524330,Call,59822,App,Email
DHL877786,Caroline Adutwumwaa,"19876 Bonsra Mall Apt. 086
Asieduwaaburgh, ID 26922",boakyejuliana@example.com,+233564010579,Call,87473,App,SMS
DHL28046,Osofo Maame Esi Oppong,"USCGC Kusi
FPO AP 64476",comfort06@example.net,+233262574660,Call,6450,Website,Email
DHL105118,Elliot Prempeh,"3974 Kwarteng Port
Sylviabury, NV 23636",eunice11@example.org,0289994396,Call,11194,Website,SMS
DHL784026,John Amponsah,"4566 Nyaakoaa Inlet Apt. 397
Lake Nicola, CT 41399",lawrencegyamfi@example.net,0206220235,Call,6115,App,Call
DHL837093,Osofo Maame Emily Duah,"56141 Gemma Bridge
Port Matthew, SC 81669",danielasante@example.com,+233575575785,Email,80706,Website,Call
DHL823145,Miss Grace Ntim,"264 Baaba Drive
Henrytown, KY 62407",oliver20@example.org,+233204461179,Email,64851,App,Email
DHL881545,Danny Asante,"109 Jack Plaza Suite 671
Kwameshire, CA 88432",michael78@example.net,0568453712,Email,63652,App,Call
DHL331597,Ben Asante,"24439 Beatrice Forks Apt. 385
Gyasiwaamouth, WA 35009",russellasamoa@example.com,+233285176622,Call,10962,Website,Call
DHL454498,Joel Mensa,"2892 Darko Cliff
Obengburgh, OK 05649",veronicapokuaa@example.org,+233545728422,Call,37511,App,SMS
DHL799533,Yaa Baah,"690 Safoaa Forges
Port Ben, NJ 14441",akyerekokwabena@example.net,+233263910575,SMS,89953,App,Call
DHL827936,Agya Thomas Koomson,"873 Ata Green
Port Akwesi, LA 92841",tappiah@example.org,+233261198347,Email,96344,Website,Call
DHL235545,Grace Gyamfiaa,"USNV Obeng
FPO AA 62196",ann46@example.org,0506624706,SMS,78680,App,Call
DHL432531,Awura Amanda Bonsra,"62997 Harry Isle Apt. 325
Joojoport, AK 94206",christinanti@example.net,+233263626678,SMS,50979,App,SMS
DHL564622,Miss Amelia Amoakowaa,"237 Adomah Pass Suite 718
West Akwasi, MH 68421",ankrarebecca@example.net,+233558353701,SMS,64461,Website,Email
DHL462145,Ama Adwubi-Mensah,"8649 Samantha Gateway
East Harrietchester, RI 98877",joanna93@example.org,0544740194,Call,6885,Website,Call
DHL27909,Mr. Leslie Mensah,"20855 Opuku Knolls Apt. 766
West Joojoville, MI 82076",rdaako@example.com,+233546966833,Email,34412,Website,SMS
DHL929048,Osofo Maame Katherine Antwi,"34900 Antwiwaa Expressway
Markview, MO 31459",natalieappiah@example.com,+233578902918,Email,42812,App,SMS
DHL512930,Juliana Boadi-Kwaakye,"782 Victor Rue Suite 053
West Awesiview, IL 87751",rachaelntim@example.net,+233280789951,Call,72758,Website,SMS
DHL921239,Duncan Takyi,"92462 Peter Wall Apt. 649
Takyitown, GA 86312",oagyemang@example.net,+233246411623,Call,11991,App,Call
DHL661091,Mandy Amoako,"36642 Susan Corner Suite 413
West Rosemarychester, MH 76888",howardasieduwaa@example.net,+233277792090,SMS,54087,App,Email
DHL456356,Sista Sarah Kwarteng,"133 Akyeampomaa Extension Apt. 732
Vidaberg, PW 92212",powusu@example.org,+233289805186,Call,41637,Website,SMS
DHL275652,Helen Nkrumah,"2944 Kwaku Lock Suite 378
Dannyhaven, DE 32025",handorful@example.org,+233545909099,SMS,60450,App,Call
DHL156674,Emily Ansomaa,"1060 Julia Fort Suite 204
Benjaminburgh, OR 53290",ampofowaajohn@example.net,+233249747113,Email,29711,Website,Email
DHL147494,Janet Frimpomaa,"869 Susan Coves
Prempehland, ND 51353",teresa77@example.com,+233260028722,Call,23500,Website,SMS
DHL630997,Katherine Gyamfi,"592 Asiama Island
Lake Josephineville, MO 06953",josiah70@example.net,+233561219357,SMS,1073,App,Call
DHL537408,Mrs. Akua Adomako,"253 Bona Canyon
Lake Nana Amabury, FM 94933",caroline02@example.net,+233549490925,Email,1714,Website,SMS
DHL338087,Rachael Ntim,"0791 Nana Ama Drive Suite 890
Owusuhaven, KS 37937",peter25@example.org,0285507865,Email,45833,Website,Email
DHL432664,Mary Mensa,"0309 Nkrumah Fords
Lake Katherineborough, VA 20987",dwamenagrace@example.org,0549253243,Email,6859,Website,Call
DHL289321,Mr. Oliver Asenso,"USNS Akyerεko
FPO AP 57808",fofieaaron@example.com,+233552422538,Email,71907,Website,Email
DHL407621,Owura Mark Afirifa,"78629 Adutwum Trace
Port Georgiaville, AL 90443",veronica87@example.net,0262234580,Email,78424,App,Email
DHL469793,Charlotte Nkrumah,"0553 Victoria Shores
Jeffreyport, NM 33316",magyei@example.com,0209474206,Email,54010,App,SMS
DHL603873,Jeffrey Akyeampong-Baawia,"00856 Karl Well
Racheltown, NJ 58697",thomasagyei@example.com,0274139527,SMS,24616,Website,Email
DHL597499,Jack Oppong-Darko,"Unit 5779 Box 3819
DPO AA 14931",mathew86@example.com,0551302804,Call,97907,App,SMS
DHL80017,Maureen Asare-Fosu,"248 Felicia Crest Apt. 137
Marilynmouth, OK 38963",douglaskwaakye@example.com,0289747979,Email,74884,Website,Call
DHL482962,Owura Nigel Kwaakye,"72323 Abena Road Suite 875
Daakofurt, PA 86013",qakyena@example.org,0287297897,Email,98619,Website,Email
DHL710901,Matthew Agyemang,"45607 Christina Center
Port Grace, NJ 92885",bonsujanet@example.org,+233567111085,Call,42323,App,Email
DHL24943,Dr. Amber Danso,"49828 Antwi Trafficway
Okyerebury, GU 42426",lawrence76@example.net,+233270341038,SMS,61707,App,Email
DHL461411,Osofo Maame Mandy Nyaako,"4125 Maureen Mountain
Harryfort, CA 44354",jakeamoasi@example.com,0280128374,SMS,45433,App,Call
DHL965330,Sista Grace Twumasi,"81598 Nyantakyi Landing Suite 059
North Joelton, FM 86838",kakyaa@example.org,0571900195,Call,37535,App,Email
DHL882099,Teresa Antwiwaa-Afrakomaa,"44421 Kwaku Park
Tawiastad, KS 12105",jeffrey92@example.com,0281264590,Email,1488,App,SMS
DHL997994,Nicola Boaten,"38606 Abigail Brooks
Asamoahshire, OR 56282",hnyame@example.net,0284265382,Call,88593,Website,SMS
DHL884338,Ekow Nyaako,"556 Ankra Trace
Akyerεkoside, NH 79185",janice84@example.net,+233578182079,Call,31285,App,SMS
DHL781712,Grace Yeboa,"262 Elizabeth Landing Suite 272
Ambermouth, SD 94000",amanda96@example.org,0282546274,Call,94316,App,Email
DHL178613,Mama Mandy Agyapong,"787 Nyaako Village Suite 508
Amoasimouth, IN 06969",eyaamoa@example.com,+233505803760,SMS,41175,Website,Call
DHL129425,Awura Emily Ansomaa,"51695 Ben Fort
Akoaaborough, NY 73792",emmaasamoah@example.com,0202782025,SMS,29328,Website,SMS
DHL433853,Howard Yirenkyi,"779 Bonsra Squares
Mensaville, DC 61787",jasmine93@example.net,0567838674,Email,74944,Website,Call
DHL114972,Awura Tracy Ankra,"109 Kyle Overpass
Joycebury, KS 38500",lindatiwaa@example.com,+233205936492,SMS,52291,App,Email
DHL371498,Katy Agyapomaa,"9225 Omani Throughway
Carlberg, CT 18070",janet02@example.org,+233507840149,SMS,34403,App,SMS
DHL787926,Amanda Frema,"92096 Kujoe Forks
Port Thomas, NJ 16925",kadu@example.org,+233508699673,Email,33770,Website,SMS
DHL679302,Linda Duah,"09984 Boadu Summit
Dwamenastad, PR 99547",gyamfijosiah@example.org,+233285758918,Call,82499,App,Email
DHL368260,Roger Wiafe,"89814 Karl Springs
Feliciachester, IN 86610",akoaabruce@example.net,0560741960,Email,79603,App,Call
DHL295475,Veronica Acheampong,"17721 Kwaakye Burg Apt. 367
New Oliver, NY 52711",fredericknyaakoaa@example.com,0277143136,SMS,75599,Website,Email
DHL629228,Gemma Ampofo-Antwi,"43468 Abigail Keys Suite 519
Bernardfort, CT 02482",nicholasdwamena@example.com,0540625585,Call,16982,App,SMS
DHL543111,Maame Regina Boatemaa,"080 Opuku Extension
Safochester, MT 87066",ntimjeremy@example.net,+233556624506,SMS,21799,Website,Email
DHL455049,Mark Nkrumah,"PSC 3251, Box 9755
APO AE 04570",nimakoahakyeamfuo@example.net,0247076924,SMS,60312,Website,Call
DHL316123,Karl Asante,"30893 Ronald Track Apt. 738
Michaelmouth, NY 25393",koomsonsheila@example.org,0284931112,SMS,62304,App,Call
DHL23608,Kwame Koomson,"Unit 5712 Box 7239
DPO AA 38734",ampofonatasha@example.org,+233558589129,SMS,90965,Website,Call
DHL14773,Kate Abrafi-Dufie,"45690 Yaw Tunnel Suite 888
Helenland, WA 05057",lindaasieduwaa@example.org,+233260386607,Email,21663,App,SMS
DHL857276,Veronica Afrakomaa-Boadi,"Unit 2177 Box 5394
DPO AP 56362",nana-amakyei@example.org,0279597830,Call,57013,App,Email
DHL853885,Benjamin Boadu,"401 Michael Skyway
East Maxbury, IA 10661",sarahandorful@example.net,0541992538,Call,96736,App,Email
DHL562557,Robert Ntiamoa,"631 George Center
Henrystad, WA 09579",elizabethboadu@example.net,+233575410116,Call,6841,App,Call
DHL501651,Timothy Kwarteng,"2948 Terence Lakes Suite 260
East Abigail, OK 54923",twumasirosemary@example.net,0500252886,Call,47919,Website,SMS
DHL132484,Dominic Asiama,"8618 Ampofo Drive Apt. 507
Otuoland, IN 39814",safoaamary@example.org,0568799759,SMS,37096,App,Email
DHL65800,Kwesi Asante,"84682 Kenneth Ramp
East Dominic, VA 41859",nyantakyiakwasi@example.org,0560884610,Call,83537,App,Email
DHL686467,Paula Nkansah,"799 Fofie Lock
Ernestinafurt, MO 21656",mboahen@example.org,+233275387143,Call,55420,Website,Call
DHL732100,Miss Rebecca Safo,"USNS Ofosu
FPO AP 62126",natalie80@example.com,+233249613071,SMS,83175,App,Call
DHL871722,Nana Ama Amponsa-Akyena,"2711 Ahortor Lights
North Rosemary, RI 01184",debrayaamoa@example.org,+233274567685,SMS,91334,Website,SMS
DHL204186,Margaret Baah,"4946 Olivia Club Suite 489
East Mandy, WY 44308",tmensah@example.com,0504032827,SMS,98746,Website,SMS
DHL185059,Agya Russell Adomah,"41266 Bonsu Walks Suite 983
Elizabethberg, RI 20346",denise48@example.org,0568047177,Call,30067,App,SMS
DHL873387,Colins Akyerεko,"5767 Donald Village
West Samanthamouth, AZ 82861",duahjanice@example.com,+233240559043,Call,3804,App,Call
DHL973975,Bernard Bona-Adomako,"412 Yaa Highway
West Mandyborough, MI 65021",jasondanso@example.org,0273993541,Email,5625,Website,SMS
DHL523092,Jasmine Adutwum,"PSC 1826, Box 7998
APO AE 63033",gakyeampomaa@example.com,+233265914375,SMS,1618,Website,Call
DHL915156,Jonathan Safo,"2658 Pamela Gateway
Agyemangborough, AR 30694",jamesnyantakyi@example.com,+233503852123,SMS,46214,App,Email
DHL121503,Georgia Antwiwaa-Dufie,"660 Luke Extensions Suite 257
West Jessicabury, MN 31056",akwesi94@example.org,0275736722,Email,56412,App,Call
DHL560410,Christina Nsia-Wiafe,"337 Phillip Fields
North Mathew, WI 47916",danielle98@example.org,+233579989265,SMS,40819,Website,Call
DHL48588,Julian Akyena,"5331 Regina Spring
Lake Rita, FM 89174",akumaaadomako@example.net,0281994142,Email,812,App,Email
DHL561855,Agya Kweku Nti,"6394 Mansa Wells
Port Mark, GA 35707",adutwumwaakyle@example.net,0508194534,Call,18457,App,SMS
DHL262135,Antony Boahen-Akyena,"675 Lorraine Plains
Joelland, CO 13230",dantwiwaa@example.org,+233243348437,Email,30931,Website,SMS
DHL792385,Rosemary Agyapomaa,"7912 Acheampong Terrace
Port Deniseland, WV 37313",debraampoma@example.net,0264759521,SMS,83827,App,Email
DHL83855,Emily Akyeamfuɔ-Ansomaa,"USS Otuo
FPO AA 05252",vida82@example.org,+233274816114,Call,626,Website,SMS
DHL85260,Mr. Jack Baawia,"4753 Akyerεko Springs
Elliotview, WA 86398",gakyere@example.org,0553427897,Call,94796,App,Call
DHL723971,Aba Asantewaa,"4891 Matthew Drives Suite 137
Ampaduview, KY 13341",hadu@example.com,+233502806848,Email,11857,Website,SMS
DHL1995,Dorcas Boadi-Acheampong,"924 Boahen Divide Suite 911
Dansoberg, GA 74157",elliott60@example.com,+233556774241,SMS,51241,App,SMS
DHL970875,Wendy Nyaakoaa-Asamoa,"705 Afrakomaa Vista Suite 492
Akotoview, AL 61339",kwesiataa@example.com,0508722123,Email,76189,Website,Email
DHL658337,Sarah Baa,"37177 Asenso Mount
New Jonathan, PA 04278",nyaakojack@example.org,+233544319542,SMS,34906,Website,SMS
DHL853885,Katy Akyerε,"Unit 3169 Box 9342
DPO AA 58290",kusiclifford@example.org,+233278906230,SMS,34961,Website,Email
DHL697447,Osofo Bernard Prempeh,"PSC 5327, Box 4769
APO AE 28496",otuomary@example.net,0284324111,Call,65383,Website,SMS
DHL763389,Owura Daniel Adu,"Unit 2761 Box 5956
DPO AA 32263",jenniferampofo@example.org,0284192863,Email,44167,Website,Call
DHL859222,Nicola Asiama,"60922 Kojo Dale Suite 701
Okyerefort, MP 49622",ankraakua@example.org,+233500453345,SMS,70659,Website,Call
DHL514029,Julie Adutwum-Ansomaa,"136 Ampoma Mountain Suite 835
Badubury, VA 95867",josiahakyena@example.org,+233207500454,Call,38084,App,Email
DHL932521,Sandra Yirenkyi,"9190 Stephanie Hill Apt. 978
Asieduburgh, NH 17346",denise42@example.org,0249823190,Email,77877,Website,Email
DHL146400,Agya Dennis Danso,"0538 Takyi Harbor Suite 583
Baawiaport, MD 06340",nyantakyikwaku@example.org,+233568168288,SMS,27260,Website,Email
DHL789595,Joshua Asiedu,"0670 George Station Apt. 798
Sheilaport, RI 76271",francis05@example.net,0201023485,Email,16991,Website,SMS
DHL530611,Abigail Safoaa,"35932 Omani Spurs Suite 021
Hannabelton, NE 94078",boatemaahbruce@example.org,+233208210092,Call,81539,Website,Email
DHL547853,Deborah Omani,"321 Akua Ridges Apt. 895
Debramouth, NE 12496",xnkrumah@example.com,0551787814,SMS,86508,Website,Call
DHL971715,Natalie Koomson,"40573 Owusuwaa Points
Asareside, NV 71909",rachael66@example.org,+233573002695,Email,12882,App,Email
DHL195805,Dr. Terence Quartey,"80299 Debra Ridges Suite 647
West Akwesi, DC 21092",natashakyeiwaa@example.com,+233561356504,Call,40536,App,Call
DHL448483,Agya Timothy Boahen,"210 Akoto River
Boadifurt, PW 89969",vanessaagyapong@example.org,0202864836,SMS,19039,App,Call
DHL734087,Thomas Amo,"110 Susan Mountains
West Graham, DC 08468",georgia50@example.net,+233282722927,Call,19070,App,Call
DHL407203,Fiifi Agyare,"473 Jeffrey Road
New Lisa, HI 78401",afiaasantewaa@example.com,0543906076,SMS,72932,App,Call
DHL38848,Owura Justin Asante,"209 Thomas Causeway
North Tom, AR 04550",sakowua@example.net,+233269934639,SMS,34649,Website,Call
DHL981531,Margaret Antwi,"8807 Vida Manor Apt. 732
Steventon, MT 03160",mamoasi@example.com,+233261395682,Call,41859,App,Call
DHL536157,Lydia Gyamfi,"633 Christian Roads
Lake Susan, WA 45552",vampadu@example.org,0240618900,Call,44624,App,Call
DHL956933,Fiifi Kusi,"65504 Gerald Rapids Apt. 500
Elliottview, NJ 31012",kyle31@example.net,+233200502183,Call,56656,Website,Call
DHL999306,Ann Okyere-Koomson,"PSC 9936, Box 9157
APO AP 04572",ankranathan@example.org,+233578404989,Email,99951,Website,SMS
DHL463001,Ruth Twumasi,"264 Boakye Drives Suite 282
Fiifimouth, WI 30985",maureenntim@example.com,+233501454540,Call,74442,Website,Email
DHL130288,Nimakoah Adutwum,"6417 Kyei Burgs
New Terenceberg, TN 53506",hannah20@example.com,0202754483,Email,58492,App,Call
DHL231266,Sista Wendy Asieduwaa,"187 Adrian Pine Suite 509
Aboraahaven, MA 87893",danny81@example.org,0545440182,Email,56654,App,Email
DHL695240,Graham Baawia,"7925 Agyemang Divide Apt. 070
Hannahside, NC 97348",ben83@example.com,0265015904,Email,63689,App,Call
DHL930963,Georgia Ahortor,"8399 Caroline Island Apt. 690
Martinborough, NE 51368",malcolm52@example.com,0275438826,SMS,28508,App,Call
DHL522094,Sarah Ampadu,"872 Richard Hills Apt. 587
Lake Maryburgh, GA 88704",yeboahdorothy@example.org,0281176980,SMS,57459,App,SMS
DHL630789,Luke Asante,"6355 Baafi Terrace
North COmfortton, FM 79925",nicola06@example.com,0566819097,SMS,58850,App,Email
DHL354923,Owura Kwasi Tawia,"PSC 0692, Box 5200
APO AA 01479",sbonsra@example.com,0287312298,SMS,11051,Website,Email
DHL550738,Awura Yaa Nyaako,"USNS Frema
FPO AP 77395",xawuah@example.com,+233269325450,Call,64649,Website,Email
DHL749958,Shaun Bonsu,"012 Francesca Plain
South William, CO 89109",joshua38@example.com,+233281926367,Email,42608,App,Email
DHL752935,Owura Donald Amoa,"7378 Adusei Falls
Bonsufurt, WA 76518",donald23@example.org,+233559112230,Email,40752,App,Call
DHL382566,Victoria Ampoma,"02956 Grace Spur
Justinside, IL 63422",asamoahdenis@example.net,+233246971892,SMS,45890,Website,SMS
DHL781152,Max Amo,"133 Charles Crescent
Port Kenneth, ID 54488",ben40@example.com,0260924533,Call,63732,Website,SMS
DHL293924,Lydia Agyapong,"9666 Akwasi Summit Apt. 532
Geraldshire, TN 81297",nicholas03@example.com,+233563369820,Email,97021,Website,Call
DHL589484,Agya Marcus Boakye,"497 Ampadu Mountains
Akyeamfuɔside, VT 26928",kwameafoakwa@example.com,0247637400,SMS,96696,Website,Email
DHL573220,Dorothy Otiwa-Ofori,"7463 Marian Causeway Apt. 993
West Grahambury, IN 85647",harry87@example.org,0272799414,Call,67912,App,SMS
DHL392832,Owura Kwame Quartey,"443 Duah Skyway
Port Adrian, GA 77587",dominic07@example.net,0277943385,Call,17883,App,SMS
DHL352790,Max Bonsra,"497 Lorraine Extensions
Port Anthony, GU 62097",zasenso@example.com,0270419122,Email,31859,App,Email
DHL982791,Marcus Koomson,"39735 Fosu Center
South Adwoa, NJ 22742",kanokye@example.org,0247485689,SMS,85234,App,Email
DHL790177,Dr. Ama Adutwum,"733 Awuah Green
Amponsahfort, OK 40103",stephen72@example.org,0549192538,Email,67452,App,SMS
DHL302678,Josh Kumi,"PSC 3929, Box 6987
APO AA 39567",nyantakyipriscilla@example.net,0577748512,Email,63468,App,SMS
DHL502415,Mr. Peter Otiwa,"4634 Thomas Point
South Ruthview, OK 06962",ekow85@example.org,+233269164856,SMS,5277,App,SMS
DHL745362,Dr. Duncan Kwaakye,"374 Nyaako Bypass
South Natalieberg, MP 43024",uomani@example.net,+233241399395,Email,42754,Website,SMS
DHL136189,Roselyn Pomaa,"6969 Rachel Summit Suite 751
East Howard, CO 83500",randorful@example.com,+233242776626,SMS,12397,Website,Email
DHL947301,Mama Janet Pokuaa,"4938 Akyaa Hills
North Gracetown, ID 87051",asiamakwesi@example.org,0242921876,Call,822,Website,Email
DHL999732,Aaron Asenso,"4682 Okyere Causeway
West Christinafort, WY 99428",cawuah@example.com,0543584699,SMS,60886,App,Email
DHL452794,Abigail Ata,"3607 COmfort Motorway
Nkansaberg, FL 44383",albert38@example.com,0243907298,SMS,66395,App,Call
DHL678110,Juliana Opuku,"358 Josephine Villages
Baafimouth, TX 35834",boakyewaaedward@example.org,0546521235,Email,90579,Website,Call
DHL971037,George Tweneboa,"11200 Boadi Crescent Suite 771
Denistown, WV 49388",lbonsra@example.com,+233506778407,Call,27632,Website,Call
DHL572118,Henry Ahortor,"3172 Malcolm Orchard
East Sharon, IL 84428",prempehjustin@example.org,+233565132539,Email,93412,App,SMS
DHL234033,Joyce Akowua,"088 Oti Route Apt. 329
Jamesmouth, MO 97217",philipsafo@example.com,+233541379414,SMS,83337,App,Email
DHL185384,Annette Asamoah,"21417 Oppong Creek Apt. 128
Lake Justin, NM 10581",darkomargaret@example.net,0563270070,SMS,57333,App,Call
DHL177613,Dorcas Kyei-Daakoaa,"6729 Denis Well
Bonsraland, MD 01251",antonysarpong@example.com,+233204233589,Email,80088,App,Email
DHL48906,Regina Fosu,"6395 Kofi Stravenue
South Daniel, NY 94279",jserwaa@example.net,+233562124951,SMS,73131,Website,SMS
DHL341866,Joseph Ofosu,"273 Vincent Trail Apt. 959
West Caroline, CT 44374",asantelisa@example.org,0567659040,Call,85048,Website,Email
DHL308141,Marilyn Tiwaa,"02090 Albert Stravenue
North Sylviaville, OH 04583",safonatalie@example.net,+233243877392,Email,9918,Website,Call
DHL758222,Kofi Asiedu,"3583 Samantha Lake
West Benjaminton, DC 11473",nyaakoakua@example.com,+233288806268,Call,22042,App,Call
DHL476239,Ms. Sarah Ansomaa,"5500 Sam Manors Apt. 982
Prempehtown, AK 36959",fsafo@example.com,+233201257847,Email,88261,Website,Call
DHL856740,Jonathan Safo,"97130 Boakye Springs
Daakoaaland, IL 29339",oadu@example.net,+233272711526,Email,78653,App,SMS
DHL441689,Benjamin Baa,"60921 Omani Branch Suite 262
Lake Julia, VA 18967",tonyawuah@example.org,0549240671,SMS,11493,App,SMS
DHL480295,Mary Owusu-Ntim,"3423 Joanna Neck Suite 917
North Matthewmouth, NM 62526",ybadu@example.org,0574845242,SMS,31839,Website,Email
DHL355680,Rachel Fosua,"295 Nicola Bypass
Boadifort, SD 68573",margaret93@example.net,+233572335817,Email,17172,App,Email
DHL410345,Louis Otiwa,"15959 Badu Village
Bonsrabury, MI 44981",untim@example.net,+233261145963,Call,99887,Website,Email
