customer_id,name,address,email,telephone,contact_preference,transaction_activity,customer_preference,communication_method
IMP23700,Tony Agyei,"8249 Sarah Summit
West Alexander, FL 79894",margaretahortor@example.net,0242461546,Call,2888,Website,Email
IMP97415,Vida Yawson,"4291 Otuo Field Apt. 035
Richardville, MH 28921",enkrumah@example.org,0578759621,Call,29334,App,Email
IMP766619,Helen Appia,"92344 Kenneth View
Okyereburgh, AK 65227",wiafeyaa@example.net,+233289018901,Email,21447,Website,Call
IMP654673,Osofo Charles Amponsah,"468 Frimpomaa Mountains Apt. 514
Akoschester, DC 68306",comfortkarikari@example.org,+233544535792,SMS,39158,App,Email
IMP755836,Beatrice Nyantakyi,"101 Asamoah Crescent
South Rita, NY 84192",nsiavanessa@example.net,0553820334,SMS,78322,App,SMS
IMP592944,Stephen Ankra,"55589 Gyasi Lake
Omanishire, KY 31559",gerald75@example.com,+233267728759,Email,43729,Website,Call
IMP196528,William Kusi,"PSC 8352, Box 3883
APO AA 93122",peterampadu@example.com,0202742530,SMS,13191,Website,SMS
IMP600746,Kweku Nkansa,"8251 Boateng Greens
West Elliotville, PW 54482",duncanpokuaa@example.org,+233540453502,Email,74205,App,SMS
IMP16204,Joyce Akyeamfuɔ,"35814 Asiedu Trail
Julieville, DE 12836",joshamoa@example.net,0567285784,SMS,15151,Website,SMS
IMP451593,Dr. Akwasi Nkrumah,"524 Louis Harbor Suite 550
Williamville, CT 40809",edaakoaa@example.com,+233200797880,Call,99061,Website,Call
IMP19519,Georgina Asamoah,"03978 Juliana Mill
North Martinport, SD 54787",amoamark@example.org,+233206435590,Call,5956,Website,Email
IMP895007,COmfort Tawia,"55178 Samuel Terrace Suite 633
East Russell, CO 01018",comfort53@example.net,0268985220,Email,37933,Website,SMS
IMP736704,Angela Akyerεko,"5657 Edward Inlet
New Mathewmouth, GU 76421",akyeampongsimon@example.org,+233203194386,Call,83091,Website,SMS
IMP632677,Osofo Michael Andorful,"51775 Asamoah Mountain Suite 661
Okyereton, NY 57076",lawrence86@example.com,0544948370,SMS,78418,Website,Email
IMP356918,Sarah Owusu,"3244 Mensah Place Apt. 825
North Akuatown, WV 86070",annetteamponsa@example.net,+233278421309,Email,20400,Website,Email
IMP8501,Salomey Kwartemaa,"86071 Fosua Flat
Ericfurt, OK 25693",helen10@example.net,0545766830,SMS,82575,App,SMS
IMP136368,Afia Gyasiwaa,"047 Nkrumah Way
Mandybury, FL 03979",mark69@example.org,0576107457,Call,52863,App,Call
IMP644232,Peter Nkrumah,"045 Kusiwaa Cove Apt. 721
Elizabethview, WI 56603",kofibaafi@example.net,+233205834821,SMS,5924,App,SMS
IMP802723,Joojo Ampadu,"991 Boateng Terrace Apt. 952
North Stephanie, MD 07917",asamoahteresa@example.com,0202238645,Email,26291,Website,SMS
IMP190364,Marcus Ansa,"8722 Kwabena Extension
Lake Rebecca, VA 27024",alex10@example.com,+233269897562,Call,84042,Website,Email
IMP604638,Kwabena Afoakwa,"9653 Tweneboa Square
Omaniview, SC 64309",bruceakyena@example.net,0242095064,SMS,38815,Website,SMS
IMP753016,Dr. Phillip Baa,"46188 Asenso Ridges Apt. 046
South Natalieburgh, FL 85436",graham19@example.org,0571604811,Email,43956,App,Call
IMP237817,Martin Amoako,"443 Baa Locks Suite 917
Ampofowaaborough, WA 00628",susanacheampong@example.com,+233268733812,SMS,86140,Website,SMS
IMP187413,Eliabeth Twumasi,"80242 Adutwumwaa Crossing Suite 609
New Helen, PR 13282",kofiopuku@example.org,0548078501,Email,41425,Website,SMS
IMP876479,Abena Appiah,"PSC 7108, Box 4918
APO AP 05556",edwardboahen@example.com,+233273466716,Email,22479,App,Email
IMP699912,Deborah Obeng,"59649 Justin Falls Suite 366
Boatentown, NV 29308",etiwaa@example.com,+233555755568,Call,58738,Website,Email
IMP129238,John Badu,"28459 Comfort Vista Suite 951
Kusiwaabury, CT 53933",nyantakyiakua@example.com,+233509832638,Email,15718,App,Call
IMP375030,Mama Jessica Fosua,"61200 Victoria Parkway
North Peter, OK 55358",robert72@example.org,+233268745109,Email,30052,App,SMS
IMP996500,Mrs. Margaret Kyerewaa,"1974 Abena Trafficway
West Karenland, CO 62102",appiajacob@example.org,0549890851,Call,68085,App,SMS
IMP246522,Osofo Maame Tina Ampofowaa,"660 Quartey Cove Apt. 149
Vincentborough, GA 53804",bakoto@example.com,0578957608,SMS,74027,Website,Call
IMP956992,Fiifi Nti-Daako,"37416 Gyamfi Forks Suite 940
Lake Abeiku, PR 97140",ansaelliot@example.com,+233564896290,Email,29878,Website,SMS
IMP850770,Alexander Baawia,"Unit 3333 Box 1309
DPO AP 93770",fiifidonkor@example.org,0202869714,Email,26028,Website,Call
IMP190393,Sharon Ata,"046 Baah Crest Suite 945
Koomsonburgh, AL 45641",harry68@example.com,+233508897203,Email,31500,App,Email
IMP708054,Elliot Yirenkyi,"USS Adu
FPO AA 41486",boadigerald@example.com,0569635126,Call,11961,Website,SMS
IMP673791,Dorcas Asamoa-Dwamena,"0991 Bonsra Lodge
Lake Marianfurt, OH 84754",uofori@example.net,0549765985,Call,31521,App,Call
IMP317040,Debra Amponsa,"64734 Ntim Rapids Suite 049
West Mark, MH 27739",priscillasarpong@example.net,0542171923,SMS,66169,App,Call
IMP242786,Mr. Anthony Asare,"8417 Asante Street Apt. 893
South Shaunbury, PW 09465",beatrice98@example.com,0264640689,Call,63417,Website,Call
IMP854258,Yvonne Ofori-Kyei,"859 Marcus Springs Suite 011
Port Josephmouth, NM 53426",asaresandra@example.org,+233285513301,Call,43850,App,Call
IMP450330,Dennis Adu,"0483 Mark Summit Suite 972
Danielleburgh, PR 65584",kusiwaanicola@example.com,+233546477573,SMS,34416,Website,Email
IMP596950,Mrs. Rita Pokuaa,"383 Asantewaa Dale Suite 416
South Barbarashire, VA 23382",katy62@example.net,0549882299,Email,75450,Website,Email
IMP852061,Eunice Opoku,"98405 Beatrice Land Apt. 028
Rosemarymouth, VA 55182",kwakuantwi@example.com,+233544475362,Email,14728,Website,SMS
IMP248834,Awura Grace Quartey,"914 Koomson Crest Suite 221
Comfortmouth, NJ 16360",takyeampong@example.org,+233288333632,Email,8669,App,Call
IMP580792,Deborah Anima,"68583 Amoa Loaf Apt. 929
Port Juliana, NH 09929",amberbonsra@example.org,0263175757,SMS,86477,Website,Call
IMP769094,Justin Nsia,"USCGC Amoasi
FPO AA 46874",ahortormark@example.com,+233505395030,Call,52318,App,SMS
IMP831530,Akosua Sarpong,"15835 Akyeampong Key Apt. 698
South Philip, SD 11737",maria36@example.com,+233541029094,Call,94005,Website,Email
IMP122211,Miss Roselyn Safoaa,"0321 Dominic Green
Lindaton, ID 46720",lisankansah@example.com,+233245636362,SMS,498,Website,SMS
IMP390604,Emma Amoanimaa,"71677 Eliabeth Manors
South Ekow, NJ 92051",victornyaako@example.org,0550083565,Email,88129,App,Call
IMP938539,Abena Owusu-Adomah,"2180 Kwartemaa Heights Apt. 540
West Charlottechester, MT 34849",ronaldquartey@example.com,+233244819033,Call,26511,Website,SMS
IMP871585,Arthur Ofosu,"262 Regina Prairie
Kwasihaven, NJ 93229",richard23@example.com,+233573724171,Call,88790,App,Call
IMP10804,Beatrice Amoa,"USNV Asiama
FPO AE 59524",akosata@example.net,+233272380207,Email,27630,App,Email
IMP304900,Salomey Mensa,"3290 Maria Village Apt. 164
Katychester, CA 56136",eunice27@example.org,+233576490047,SMS,58760,Website,Call
IMP640781,Agya Nigel Darko,"USS Ansomaa
FPO AA 17384",wosei@example.org,0200791308,SMS,89003,App,SMS
IMP372233,Dr. Akosua Ampadu,"0574 Felicia Mission Suite 015
North Jasmine, NJ 57594",ansomahrichard@example.com,+233271766702,Email,93929,App,SMS
IMP576541,Aaron Anokye,"97864 Kyle Plaza
Kwasiport, AK 02176",xakowua@example.org,0562129461,Email,31678,Website,SMS
IMP473226,Akos Fosu-Awuah,"4439 Kwabena Pass Suite 374
Comfortstad, VA 14796",frimpomaarosemary@example.org,+233500590428,Call,18669,Website,Email
IMP132884,Jacob Ampadu-Adu,"9579 Darko Square Suite 225
New Naomi, HI 54366",victorgyasi@example.com,0288874953,Email,36161,Website,Email
IMP884797,John Darko,"05985 Owusu Squares
South Tracybury, VA 32538",omanihenry@example.org,0206400484,Email,59184,Website,SMS
IMP77449,Joyce Baa,"321 Dora Mews Suite 148
Amoview, ND 42957",gantwi@example.com,+233562307986,SMS,76902,App,Call
IMP581863,Awura Sharon Yeboa,"PSC 9589, Box 7901
APO AE 52455",yeboakujoe@example.com,+233570521214,Email,6243,App,Email
IMP458722,Jennifer Daako,"43956 Yeboah Flats
Donkorview, NC 95232",hbaah@example.com,0545162119,Email,7427,Website,Call
IMP755148,Dr. Mathew Dwamena,"96149 Kojo Ports
North Charles, PR 33930",mariaafirifa@example.net,+233240637298,Call,267,App,SMS
IMP16605,Gerald Nkansa,"04596 Jasmine Garden
Nicholasberg, MI 82080",eobeng@example.com,0555091910,SMS,72989,Website,Call
IMP825635,Nathan Akyena,"21086 Denis Shore Apt. 838
Kumiview, NH 30547",kwaakyewaaangela@example.org,0574132714,SMS,52326,Website,Email
IMP603763,Esi Ampadu,"2874 Ampofowaa Canyon
West Jenniferborough, HI 53186",amoanimaaannette@example.com,0502451425,Email,69071,App,Call
IMP423856,Yaa Agyare,"144 Sarpong Trail
Christianside, AZ 68390",lawrencia50@example.com,+233576088102,Email,26460,Website,SMS
IMP516582,Thomas Nyaako,"487 Hannah Landing
Adomahport, CT 25935",vakyereko@example.net,0569610944,Call,44757,Website,SMS
IMP914478,Agya Edward Adusei,"30159 Adu Stream Suite 535
Nsiachester, VT 43812",gregoryboakye@example.org,0264978932,SMS,57233,App,Email
IMP75740,Victoria Ataa,"2676 John Shore Suite 198
North Jeffrey, VI 69251",graham21@example.net,0207548293,Email,81266,Website,Email
IMP148308,Owura Alex Agyapong,"29466 Richard Square Apt. 473
East Reginaburgh, ND 25072",nawuah@example.net,0545783412,Email,70317,Website,SMS
IMP201571,Paula Fosu,"625 Baah Via
Port Ben, WA 45712",regina16@example.org,0203226701,Call,973,App,SMS
IMP564374,Rachel Antwi,"022 Bonsra Ways Apt. 475
Carolineburgh, GA 42185",kevin86@example.net,+233285217302,SMS,29470,App,SMS
IMP166814,Vanessa Anokye-Boatemaah,"961 Gifty Mountains Apt. 310
Josephland, FM 71974",rebecca32@example.com,0572053934,SMS,89403,Website,SMS
IMP526563,Mama Nimakoah Akoto,"PSC 9004, Box 9655
APO AE 92320",omanikaren@example.com,+233245618447,Call,6472,App,Email
IMP772067,Graham Duah,"114 Rosemary Dale
Akyenachester, CT 46799",denis12@example.org,0564789820,SMS,71269,App,SMS
IMP784139,Timothy Daako,"69963 Amanda Neck Suite 087
Lake Nicholaston, VI 11198",kofi01@example.org,+233550434572,Email,13024,Website,SMS
IMP867016,Susan Asare-Darko,"9550 Ansa Villages
West Donald, GU 01229",esiantwi@example.org,0265963612,Email,35541,Website,Call
IMP850073,Stephanie Mensah-Kyeiwaa,"887 Acheampong Fall
New Raymondport, MN 95977",gemma76@example.net,+233281376689,Email,68820,App,Call
IMP252155,Nicholas Yirenkyi,"Unit 8160 Box 3026
DPO AA 35558",bamoako@example.net,+233547982768,SMS,71600,Website,Email
IMP388915,Maame COmfort Tiwaa,"38503 Mathew Road Apt. 825
Stanleyport, CA 56397",ybonsra@example.net,0283941341,Call,53040,Website,Call
IMP872304,Shirley Opoku,"74545 Mark Pass Suite 199
South Dannyhaven, MD 23760",danielwiafe@example.net,0282935923,SMS,14669,App,SMS
IMP254026,Edward Donkor,"819 Pokuaa Views Suite 094
New Natashabury, MT 84438",koomsonrichard@example.com,+233200606062,Email,90824,Website,Call
IMP471364,Catherine Asiedu,"30681 Yeboah Dam
Ampofoland, CT 13209",susanasamoa@example.org,0279788356,SMS,26582,App,Email
IMP756384,Gregory Nkrumah,"79309 Danso Lights
Port Albertmouth, MD 98781",jeffreygyamfi@example.net,0568760752,SMS,22850,Website,Call
IMP867137,Abeiku Owusu,"74620 Yawson Neck
East Akuastad, CA 87924",oappiah@example.net,0506046759,SMS,11317,Website,Email
IMP746025,Albert Fofie,"93778 Agyare Spurs
Ansomaafurt, NC 25333",debraboadu@example.org,0540608574,Email,59686,App,SMS
IMP843373,Kwame Amoako,"258 Abena Mountains
Akyaaview, WA 24715",pofori@example.org,+233577390096,Email,95932,Website,SMS
IMP901002,Mr. Patrick Andorful,"98303 Ankra Lane Suite 231
Amoasiborough, CA 93240",dannygyamfi@example.com,+233283148666,SMS,96819,App,SMS
IMP423741,Georgina Kyeiwaa,"USNV Asiedu
FPO AP 28333",serwaaannette@example.com,0242445240,Call,421,App,SMS
IMP903047,John Anokye,"Unit 4943 Box 4850
DPO AE 49219",antwipamela@example.com,0265227131,Call,72724,App,SMS
IMP257382,Elliott Osei,"4363 Nkrumah Plaza Apt. 402
North Constanceton, RI 44555",nicholas12@example.org,+233576890453,Email,94613,Website,Call
IMP514249,Kwesi Tawia,"840 Fofie Inlet Apt. 237
Andrewburgh, PW 65181",atacomfort@example.com,0206609776,Call,75223,Website,Email
IMP581164,Kwasi Kusi,"110 Afia Squares Suite 240
Andrewmouth, DC 77382",abrafiveronica@example.net,+233241782932,Call,90543,Website,Call
IMP365115,Julie Akyaa,"414 Kwarteng Green Suite 979
East Phillip, GA 41422",otiwasalomey@example.com,0565779101,Email,66847,Website,Email
IMP371411,Agya Gordon Agyare,"779 Agyare Vista Suite 967
South Yvonne, MI 39802",yata@example.net,0286864838,Email,68628,Website,SMS
IMP807500,Irene Gyasi,"054 Arthur Forest
New Akosuaport, IN 64983",samuelomani@example.net,+233201391912,Email,11826,App,SMS
IMP238808,Stephanie Okyere,"208 Stephanie Branch
New Shaunmouth, MN 75810",rotuo@example.org,+233274267232,Email,62087,App,Email
IMP33990,Mr. Malcolm Mensa,"52573 Janet Manors Suite 994
Rosemaryfurt, AS 66432",howarddaako@example.org,0551459703,SMS,81836,App,SMS
IMP145938,Osofo Henry Darko,"7250 Ekow Lake Apt. 571
South Richardton, TN 04023",antony71@example.net,+233551637646,Call,37304,Website,Call
IMP522233,Rachael Boakye,"794 Dennis Pine Apt. 373
South Ruth, AR 20112",comfortomani@example.com,+233276965260,Call,7911,App,Email
IMP270185,Nathan Boateng-Sarpong,"754 Joanna Ridges
Nkansahmouth, OH 19072",henryadutwumwaa@example.net,0565162350,Call,86293,App,Call
IMP26133,Tracy Ntiamoa,"1914 Obeng Vista
South Karl, NE 14578",appiahlisa@example.net,0277742668,SMS,53892,Website,Email
IMP33577,Antony Akyeampong,"60391 George Coves
Kateberg, MT 76267",yaa14@example.com,+233287268445,Email,61083,App,Email
IMP470287,Mama Annette Nyantakyi,"949 Deborah Row
North Howardborough, KY 29624",margaret70@example.com,+233262851105,SMS,52124,Website,SMS
IMP161482,Maureen Asamoah,"3057 Asieduwaa Alley Suite 209
Prempehbury, AS 22333",sadomah@example.com,+233206405651,Email,81709,App,Email
IMP499721,Stephen Gyasi,"981 Victor Greens
East Adrian, NM 06019",twumasishirley@example.net,0573993367,Call,53778,App,Call
IMP596859,Owura Kwasi Baa,"36060 Ansa Wall
Lake Georginafort, WV 63622",asamoahakumaa@example.net,0286651209,Email,26761,Website,Email
IMP41137,Owura Kwesi Karikari,"629 Agyapong Forge
Ekowton, CT 65970",akyeampomaasandra@example.com,+233543774805,SMS,65841,App,SMS
IMP481856,Josiah Agyare,"459 Ntiamoa Mews Suite 616
Port Karentown, MH 51894",tomnyaako@example.com,+233546689228,Email,57238,App,Call
IMP791231,Hannabel Boaten,"0518 Twumasi Mount Apt. 837
Arthurtown, AL 82920",frankboadu@example.net,0243437188,SMS,91335,App,Call
IMP543071,Jennifer Ahortor,"22615 Joel Port
South Jasonville, GU 24935",shirley04@example.net,+233545836804,SMS,84530,Website,SMS
IMP932410,Agya Jeremy Prempeh,"5445 Kweku Prairie
East Henry, IA 79585",juliagyamfi@example.org,+233285291429,SMS,20393,App,SMS
IMP778323,Rita Afirifa,"034 Michelle Estates
West Georgeside, MT 27059",qampofo@example.org,0548989333,SMS,44407,App,Email
IMP687065,Mr. Robert Akyerεko,"958 Asiama Creek Apt. 463
Lake Baababerg, VA 94659",uprempeh@example.net,+233573254917,Email,394,Website,Email
IMP995228,Vincent Donkor-Acheampong,"8867 Joyce Tunnel Suite 318
West Henryshire, MH 69173",nimakoah60@example.org,0269706194,Email,52603,App,Email
IMP88179,Owura Joojo Oppong,"5174 Graham Expressway
Roselynside, IL 18131",tawiagifty@example.net,+233268983942,Call,14946,Website,Email
IMP960131,Jonathan Fofie,"06692 Asiama Ramp
Lake Rachaelmouth, AZ 07105",hgyamfi@example.net,0576599280,Email,50747,App,Call
IMP61946,Isaac Nkrumah,"876 Isaac Ways
South Nicholasfurt, TN 10891",kate64@example.net,0504072940,SMS,37501,Website,SMS
IMP880638,Shirley Asiama,"15844 Rachel Crest
New Victoriaburgh, GU 55296",aaronandorful@example.org,+233284796635,Call,51529,App,SMS
IMP524561,Osofo Maame Danielle Daakoaa,"3033 Adusei Loaf
West Priscilla, AL 54046",mamoako@example.net,+233269669798,Email,46734,App,Call
IMP320753,Abeiku Appia-Ntiamoa,"3830 Akyaa Turnpike
Wiafebury, MS 78011",yasamoa@example.org,0564842077,Email,70422,App,Email
IMP823047,Eric Oti,"57342 Bernard Center Apt. 781
Duncanland, PA 61252",adrian38@example.net,+233288098615,Email,2682,Website,Call
IMP349036,Gerald Oti,"38951 Akyaa Plain Suite 583
Janetbury, SD 16294",nicholas33@example.net,+233568383908,SMS,72293,Website,Call
IMP530071,Dr. Michael Karikari,"5534 Asieduwaa Forest Suite 596
East Abenamouth, KS 33901",mdonkor@example.org,+233500534311,Call,94272,App,SMS
IMP694952,Sista Susan Owusuwaa,"8385 Tom Cliff Apt. 106
Albertstad, PR 29299",zasenso@example.com,+233276122920,Call,57506,Website,SMS
IMP352072,Beatrice Asieduwaa,"Unit 9305 Box 2874
DPO AP 99095",joshua52@example.com,0277413116,Call,94099,Website,SMS
IMP57238,Vincent Ansa,"4760 Asante Manors
Lake Sarahhaven, TX 05112",janiceasante@example.org,0284901247,SMS,98523,Website,Call
IMP290362,Dr. Fiifi Oppong,"009 Kwaku Estates
Port Linda, MP 99887",tamoako@example.org,0274099265,SMS,45077,Website,Email
IMP431175,Alice Agyapomaa,"5816 Ampadu Viaduct
Benchester, AR 89095",janice72@example.net,0558274653,Email,42668,App,Email
IMP461420,Osofo Martin Donkor,"2687 Elliott Course Apt. 001
Kujoefort, ND 98889",susanbona@example.net,+233572015404,SMS,50577,Website,Call
IMP503842,Alexander Acheampong,"PSC 3029, Box 9863
APO AE 46295",deborah46@example.net,0242819673,Call,94465,Website,SMS
IMP424168,Andrew Boahen,"12300 Boadu Throughway
Kennethside, ID 15987",jenniferanokye@example.com,0208985291,Call,91356,Website,Call
IMP759041,Adrian Fosu,"80834 Russell Summit
Boakyefurt, NE 48007",ankrajeffrey@example.com,0261069703,Call,73189,Website,Call
IMP198211,Julian Fosu,"33255 Constance Burgs
Joannashire, PR 36220",ntimduncan@example.com,0203394995,Call,61906,App,SMS
IMP30297,Sista Judith Aboraa,"088 Russell Park
South Barbaraburgh, AS 98376",darkoregina@example.com,+233208929775,Email,23052,App,Email
IMP830012,Bernard Sarpong,"Unit 6176 Box 7096
DPO AP 79912",ansomaaemma@example.com,+233559959930,SMS,53716,Website,Email
IMP379685,Graham Tutu,"856 Kusiwaa Parkways Suite 226
New Victoria, ID 76939",uamponsa@example.net,0270714713,SMS,74759,Website,SMS
IMP17495,Oliver Afirifa,"362 Ata Trafficway
Anokyeton, MS 60791",eliabeth95@example.net,+233201460762,SMS,2846,App,Email
IMP668958,Henry Quartey,"308 Ruth Light Suite 085
New Kevin, MD 14524",yawsonmatthew@example.org,+233264789886,SMS,86284,Website,Call
IMP224595,Naomi Akɔmaa,"Unit 0436 Box 5776
DPO AA 77508",christina36@example.net,0274707999,Email,17798,Website,Call
IMP29836,Anthony Prempeh,"78276 Asamoa Ford Apt. 359
East Kofi, NE 17741",reginaagyapomaa@example.com,+233573281764,SMS,91318,Website,Email
IMP426043,Georgina Ampofo,"6237 Akyeampomaa Mission
West Derrick, ME 79826",elizabeth65@example.org,+233272077270,Call,20922,Website,SMS
IMP610048,Osofo Patrick Omani,"7675 Awesi Street
South Akosuaport, TN 73231",jake01@example.com,0201180882,SMS,62629,Website,Email
IMP858058,Dr. Tracy Ampofo,"8872 Samuel Estates Apt. 122
South Juliamouth, GU 99179",qboaten@example.net,0244866778,Call,16463,App,Email
IMP899217,Rita Frimpomaa,"14993 Catherine Branch
Naomiside, ID 61378",brucebaafi@example.org,0288077741,Email,59577,App,Email
IMP205248,Raymond Nyame,"092 Constance Trace Apt. 861
Pomaamouth, IL 70702",mbonsu@example.org,+233571905327,Call,24959,Website,SMS
IMP324677,Akwasi Daako-Fosu,"490 Daako Alley Suite 741
South Marian, MN 16361",debraakoaa@example.com,0575459183,Email,93176,Website,SMS
IMP590331,Danielle Takyi,"93875 Irene Divide Suite 302
North Joel, OK 33866",nigeltawia@example.com,+233501733746,SMS,69864,Website,Email
IMP85465,Marcus Karikari,"1611 Joshua Camp
Port Naomiburgh, FM 62827",markkarikari@example.com,0203869430,SMS,39417,Website,Call
IMP64013,Baaba Ansomaa-Boaten,"9503 Peter Station
East Thomas, MP 91325",boatemaaalex@example.net,+233560326976,Email,76866,Website,Email
IMP87142,Joanna Nkansah,"27955 Rebecca Well Suite 204
Agyapongside, IL 49269",francisaboraa@example.net,0552566061,Call,49320,Website,Call
IMP39008,Akwasi Nyantakyi,"PSC 7185, Box 8698
APO AE 69096",bernardafoakwa@example.org,+233269562893,Call,90782,Website,Call
IMP760446,Ms. Hannabel Akyerεko,"047 Rita Coves
Gyamfistad, NC 56906",agyeieric@example.org,+233548990299,Email,98895,App,Call
IMP947980,Mandy Prempeh-Yeboah,"95128 Mandy Oval Suite 573
North Paulafurt, NC 46633",ukusi@example.com,+233570389059,SMS,53433,Website,SMS
IMP92846,Jack Fosu,"7831 Antwi Glens Apt. 268
Esifort, NY 36675",elizabethntim@example.com,0500978038,SMS,78845,App,SMS
IMP978696,Akwasi Adu-Donkor,"81420 Ofori Terrace
West Rita, DE 75612",stephentutu@example.org,0280990725,Email,52752,App,Call
IMP491311,Mark Dwamena-Antwi,"9302 Paul Keys Apt. 012
North Kojo, NC 51021",nyaakoaajanet@example.net,+233200470495,Email,48902,Website,Call
IMP548930,Dr. Danielle Oti,"PSC 5874, Box 2414
APO AE 86371",alexander84@example.net,0289637127,SMS,90012,App,Call
IMP374549,Peter Agyapong,"23156 Yeboa Streets Suite 691
New Mary, NM 49093",yeboahabigail@example.com,0564416084,Email,16221,App,Call
IMP590392,Akos Akoto,"847 Sarah Rue Apt. 537
Janetmouth, WV 05242",xkyei@example.com,+233240636662,SMS,31909,App,Call
IMP582763,Dr. Tony Amponsah,"6599 Safo Grove
Ataburgh, VA 82286",afoakwaregina@example.org,0245554985,Email,21025,App,SMS
IMP286108,Dr. Philip Amo,"USNS Agyapomaa
FPO AE 11252",ronaldasante@example.com,0284283783,Email,45239,Website,Email
IMP958170,Owura Luke Adomah,"8030 Badu Trace Suite 879
Agyaponghaven, IN 43796",lnti@example.net,+233275833295,Email,47991,App,SMS
IMP404776,Thomas Owusu,"3465 Asenso Keys Apt. 918
Marcusland, FL 62325",rtutu@example.net,0288046257,SMS,22618,App,Email
IMP455569,Lydia Akyerεko,"6160 Maria Flat Apt. 840
South Kwaku, SC 65097",harrietawuah@example.org,0271100416,Email,17751,App,SMS
IMP920597,Kwaku Nkrumah,"487 Dora Ramp
Lake Tinashire, GU 78477",safomaria@example.net,0206501719,Call,12868,App,Email
IMP803519,Joseph Ntim,"0716 Otiwa Park
Julianborough, TX 66707",rokyere@example.net,+233574754571,Call,26959,App,Email
IMP969266,Jake Nsia,"4183 Kumi Squares Suite 898
South Johnshire, MS 37156",tweneboalydia@example.com,0242993621,Call,75559,Website,Call
IMP382338,Roger Kumi,"03210 Darko Street
Port Frederick, RI 68656",samantha67@example.com,0289382113,Email,74109,Website,Email
IMP590247,Catherine Akowua,"3152 Caroline Stravenue Suite 933
Quarteymouth, GU 94659",stevenkwaakye@example.org,0563657618,SMS,72328,App,Call
IMP233243,Mr. Leslie Amoako,"04719 Anthony Club
South Janiceton, VA 68639",alexander29@example.org,+233207179425,Email,74889,App,SMS
IMP265389,Mary Amoanimaa,"746 Awesi Pines Apt. 954
Emilyfurt, CT 15653",michelleofosu@example.com,0287199190,Call,92831,Website,Call
