Customer ID,Name,Address,Email,Telephone,Contact Preference,Transaction Activity,Customer Preference,Communication Method
NAT341100,Aaron Agyemang,"23880 Ntiamoa Valley
Vidashire, WA 71056",joyce57@example.net,+233208860735,Email,53988,App,SMS
NAT167473,Dr. Stephen Akyena,"6597 Gyasiwaa Islands Suite 140
Elliotborough, PA 32810",harry57@example.com,0555430279,SMS,25386,Website,Email
NAT924198,Timothy Quartey,"7254 Antwi Ways
North Gemmashire, MS 40376",hannahadutwumwaa@example.org,+233202759822,Call,30176,App,Call
NAT630922,Osofo Derrick Ampofo,"278 Shirley Estate Suite 099
Christianberg, OH 89599",asamoacomfort@example.com,+233269804964,Email,36535,Website,SMS
NAT5898,Dr. Joshua Kusi,"7319 Kusi Extension
Port Teresaberg, FL 17845",olivia98@example.com,+233241166080,Email,56300,App,Email
NAT957208,Nicholas Ampadu,"9216 Lydia Groves
South Stanleystad, MS 07539",antwiwaaalbert@example.net,0207699254,Call,88499,App,Email
NAT620026,Mr. Joe Omani,"4202 Afrakomaa Ville
Port Margaret, PA 92114",dansoelliot@example.org,+233540232205,Call,25241,App,SMS
NAT722932,Raymond Fosu-Akyeampong,"9040 Nkrumah Shores Suite 740
Agyeiwaaton, DC 94114",ruthakowua@example.net,0507506046,Email,3887,Website,SMS
NAT790303,Kweku Akyerεko,"PSC 1378, Box 5985
APO AA 21913",qyawson@example.org,0503720528,Call,52550,Website,Call
NAT84897,Tracy Asamoah-Bona,"16514 Yaamoa Field
Nyaakoburgh, DE 68220",akwesi10@example.org,+233569696871,Call,16870,Website,Email
NAT436551,Dora Appiah,"9283 Justin Corners Suite 367
South Angela, AR 82691",amoakochristina@example.org,+233501986232,SMS,3153,App,Email
NAT703447,Maame Juliana Kusiwaa,"Unit 4997 Box 5682
DPO AA 64891",simon06@example.net,0563904351,SMS,22477,Website,SMS
NAT274453,Jeremy Kyei-Yirenkyi,"90454 Oti Common Suite 293
Port Henry, MP 00618",akyeampongbernard@example.net,0578744163,SMS,81438,Website,Call
NAT206136,Aaron Prempeh,"USCGC Pomaa
FPO AP 99675",ggyamfiaa@example.net,0563927563,SMS,48092,Website,Call
NAT87034,Ms. Dorothy Afoakwa,"5001 Agyemang Squares Suite 522
North Nigelburgh, CA 80111",francesca25@example.com,0578763740,SMS,25660,Website,Email
NAT149625,Sista Nimakoah Takyi,"USNS Koomson
FPO AA 28410",odaako@example.org,+233504943473,SMS,50363,App,Call
NAT545175,Miss Danielle Afrakomaa,"76093 Grace Meadows Suite 260
Boadistad, KS 02395",pwiafe@example.com,+233561859798,Email,86306,Website,Email
NAT419234,Sandra Gyasi,"961 Kwadwo Flats
Port Katytown, RI 40190",ddarko@example.org,+233578017366,Email,99656,Website,SMS
NAT694096,Owura Nathan Fofie,"33055 Jeremy Unions Apt. 087
Asensotown, CO 48952",francisagyapong@example.org,0202876568,Call,81017,App,SMS
NAT428612,Victoria Amoako,"2619 Benjamin Rapids
Ronaldshire, WA 25924",lasiama@example.com,+233277860001,SMS,24365,Website,Email
NAT462863,Josephine Asieduwaa,"710 Shirley Burg
Kwekuville, HI 35314",akyeamfuopaula@example.net,+233576006276,Email,55542,Website,Email
NAT55057,Georgia Abrafi,"5199 Obeng Prairie Suite 396
East Marcusport, AR 40799",ronald71@example.com,0551516087,Call,46757,App,Email
NAT350379,Adwoa Baafi,"5625 Quartey Pike Suite 212
Christinaborough, PW 13663",tracyfrimpomaa@example.com,+233547989738,Call,17770,App,Call
NAT402103,Linda Adoma,"2098 Fofie Mount Suite 539
Kofibury, AS 64875",asamoahlouis@example.com,0500522349,SMS,59020,App,Email
NAT921372,Richard Otiwa,"PSC 5865, Box 1433
APO AP 29504",ireneboakye@example.com,0266997824,SMS,43039,Website,Email
NAT172427,Howard Antwi,"2924 Nkansa Tunnel Suite 107
Mensahtown, WY 56483",kwaakyefiifi@example.org,+233555806807,Call,13495,Website,Call
NAT932695,Agya Joshua Twumasi,"3323 Phillip Ford
Dwamenaborough, ME 11688",xyawson@example.net,0284326282,Call,49330,App,Call
NAT99818,Alexander Akyeampong-Owusu,"Unit 8428 Box 7995
DPO AP 70686",gordonntiamoa@example.net,0243149835,Email,49851,Website,Email
NAT321716,Susan Ahortor-Bonsu,"PSC 9023, Box 6864
APO AP 85311",jonathan26@example.com,+233264394793,Email,8231,App,SMS
NAT311013,Miss Maureen Boahen,"759 Frimpomaa Knolls
Nkrumahshire, WV 26279",abenaakyere@example.net,+233241733295,Call,79629,Website,Email
NAT808125,Charlotte Kwaakyewaa,"771 Yeboa Harbors Apt. 330
Judithtown, LA 82239",dnkrumah@example.com,+233286253471,Call,88579,App,SMS
NAT332096,Amelia Nkansah,"299 Koomson Pass Suite 491
Port Jeffreymouth, MN 69240",georgia84@example.com,0263393210,Email,53680,App,Email
NAT448992,Ekow Sarpong,"PSC 4333, Box 9425
APO AE 62821",daniel57@example.com,+233208853261,Call,43397,Website,Email
NAT533895,Mrs. Georgina Ahortor,"452 Ansomah Underpass
Lake Tracyside, WY 01892",adutwumjacob@example.com,0544668931,SMS,14109,App,Email
NAT983846,Abena Akyeampong,"833 Gifty Throughway Suite 715
Port Annette, CT 15535",barbara35@example.net,+233243309490,Email,29314,Website,Email
NAT982208,Graham Asamoa,"80121 Boatemaah Harbor Apt. 278
Amponsaberg, OK 70695",esi51@example.com,+233561194271,Call,20780,App,Email
NAT153196,Anthony Afoakwa-Ofosu,"110 Jacob Center
Afrakomaaview, VT 72150",victorokyere@example.net,+233549521870,Call,5680,Website,SMS
NAT686106,Tina Nyame,"5355 Denis Prairie
Adamfurt, DC 70114",mensahakumaa@example.net,0269659587,Call,20656,Website,Email
NAT748936,Gordon Tweneboa,"59385 Amponsah Green
New Katherine, OK 71661",edward17@example.net,0504854454,Email,92333,Website,Email
NAT745343,Roger Karikari-Amponsah,"7037 Thomas Key
Lake Donald, IN 00874",rebecca76@example.org,+233578875779,SMS,81979,App,Call
NAT750176,Thomas Donkor-Yawson,"807 Tom Motorway
New Shaun, GU 94289",cadoma@example.org,0202337046,Call,33036,App,Email
NAT83186,Max Tweneboa,"943 Boatemaa Hollow Apt. 736
Amoakohaven, DC 55853",denisagyemang@example.net,0552245317,Email,86528,App,SMS
NAT634653,Dr. Jack Sarpong,"70145 Jonathan Forges
New Debra, PA 83874",dansodonald@example.com,0574772228,Call,32618,Website,Call
NAT485364,Tracy Nkansah,"95416 Raymond Estates
South Michelle, NH 35012",lydiansia@example.net,0571583473,SMS,38360,App,Email
NAT779400,Andrew Ahortor,"52916 Badu Rapid
Lake Paulshire, KS 13322",fsafo@example.net,0207940449,SMS,84339,Website,SMS
NAT118569,Agya Elliott Asiama,"3283 Rita Camp Apt. 219
Lake Adwoachester, LA 13733",zadutwum@example.net,+233289994649,Email,64525,App,SMS
NAT854066,Nicola Amponsa-Kyei,"USNS Amponsah
FPO AE 32354",james39@example.com,+233505954723,SMS,43421,App,Email
NAT543770,Awesi Baah,"749 Stephanie Groves Apt. 438
North Ben, NC 61429",amoasijasmine@example.com,+233245340968,Email,373,App,SMS
NAT958968,Rachael Acheampong,"65996 Barbara Roads
East Dennisstad, IN 11457",hnyantakyi@example.net,+233571345649,Email,25800,Website,Email
NAT369033,Osofo Kofi Koomson,"97155 Eric Walk
Jacobton, MD 91602",nathanappia@example.net,+233550085569,SMS,28948,Website,Call
NAT704288,Ms. Sarah Ahortor,"3602 Akyena Freeway Suite 016
New Maureen, PA 36922",michael62@example.com,+233247601762,SMS,18634,Website,SMS
NAT612687,Mama Julia Asenso,"2597 Yirenkyi Views Apt. 251
West Naomi, HI 57387",charlottebaah@example.net,+233249387366,Email,10182,Website,Call
NAT332239,Irene Quartey,"8022 Agyapomaa Square Suite 782
Lake Nicholaston, VI 32563",harry88@example.com,0267134580,Call,82407,App,Email
NAT123885,Osofo Maame Maureen Agyare,"621 Agyapong Terrace
New Malcolmville, PW 54887",marian05@example.org,0565960395,Email,42334,App,Email
NAT598588,Dr. Tony Agyapong,"14811 Nkansa Loaf
Agyarestad, OH 62422",emma67@example.com,0281509331,SMS,50835,Website,SMS
NAT222831,Awura Abena Amoako,"38433 Twumasi Mews Suite 325
Port Rebeccashire, CT 94010",ntiamoajoyce@example.org,0579352799,Call,64239,App,Call
NAT701305,Beatrice Foriwaa,"61522 Ofori Islands
North Josiah, CO 83520",yeboahfrancesca@example.net,0542491911,Call,55840,Website,SMS
NAT349874,Owura Patrick Ofosu,"158 Asamoa Neck Suite 122
New Richardview, MI 96327",antonyofori@example.com,0554093265,Email,58676,Website,Call
NAT50273,Joojo Acheampong,"4417 Ata Light
Baafimouth, SD 16938",andrewasamoah@example.net,+233501650672,Call,87706,Website,Call
NAT327964,Awura Felicia Prempeh,"329 Adu Mountain
Jessicaside, PW 79827",susanantwi@example.net,0284021164,Call,80490,Website,SMS
NAT930173,Paul Okyere,"08961 Kujoe Circle Suite 201
North Marybury, SD 26857",dtutu@example.com,0206047127,Call,18127,Website,SMS
NAT674308,Owura Kojo Nkansa,"33472 Karl Islands Suite 989
Fiififurt, MP 94855",georgina30@example.com,+233544552148,SMS,79377,Website,Email
NAT584063,Agya Christian Anokye,"Unit 9327 Box 5060
DPO AE 95770",james63@example.org,+233550900386,SMS,84872,App,Call
NAT784458,Joyce Amoako,"321 Emma Camp Suite 101
New Justin, NC 68202",akowuasharon@example.org,+233572795862,Email,39615,Website,SMS
NAT179600,Denise Osei,"531 Akyeamfuɔ Fields
North Oliverside, CT 73352",popuku@example.com,+233541520308,Email,57524,Website,Email
NAT151201,Dorothy Tweneboa,"059 Kumi Way
Richardmouth, DC 77507",kennethagyapong@example.org,+233272375889,SMS,96564,App,Call
NAT737776,Kujoe Adomah,"503 Antwi View
North Jasmineberg, VI 71059",philipasenso@example.com,+233272760411,SMS,87095,Website,SMS
NAT625508,Stephen Wiafe,"23668 Elliot Run Suite 264
South Tracystad, WA 42708",ernestina65@example.net,0200267465,SMS,86622,Website,Call
NAT103274,Paul Boahen,"8557 Ntim Walks Apt. 454
West Tom, MS 58543",afua90@example.org,+233573209884,SMS,68019,App,Call
NAT481399,Lucy Boatemaah,"607 Raymond Street
Dwamenatown, NY 78297",joshdanso@example.net,0540832507,Email,31575,Website,Email
NAT344594,Dr. Shirley Mensah,"3667 Nti Dale Apt. 470
Lake Abigail, IA 46446",wotiwa@example.org,+233288836948,Call,89542,Website,Call
NAT556670,Ms. Akos Ansomah,"1152 Tutu Spur Apt. 051
Port Clifford, WY 91798",maryowusu@example.com,0557495267,SMS,7401,Website,Call
NAT239032,Eliabeth Nyaako,"0707 Philip Crest Apt. 260
Antwiwaaborough, VT 91605",mensahleslie@example.com,+233509189013,SMS,8794,Website,Call
NAT783564,Marian Antwiwaa,"10170 Amoako Valley
West Victormouth, LA 00878",vkwarteng@example.net,+233556559263,SMS,71448,App,Email
NAT51481,Ben Ampofo,"36843 Agyei Springs Apt. 685
Geraldmouth, PR 59964",paulnti@example.org,0244202433,SMS,78878,App,Email
NAT747023,Harriet Kumi,"31567 Baah Islands
Port COmfortborough, WA 71995",kyeirachel@example.com,0288943625,Call,41671,Website,Call
NAT790961,Owura Frederick Bonsu,"USCGC Amoasi
FPO AA 91704",agyareoliver@example.net,0500551716,Email,8723,App,Email
NAT434882,Robert Acheampong,"Unit 1011 Box 4924
DPO AE 99272",andorfulcomfort@example.com,+233565061103,SMS,7552,App,Email
NAT902793,Eric Amo,"34799 Christian Heights Apt. 250
Amponsabury, SC 83514",joyce96@example.org,+233264579449,Call,52945,Website,Email
NAT955741,Agya James Boadu,"455 Adwoa Greens Suite 811
Kwakutown, NV 12422",kwamena02@example.org,0266803442,Email,29059,App,SMS
NAT898722,Karen Anima,"994 Gyasi Hill
Karikariside, MA 84744",joelasenso@example.org,0556513476,Email,88417,Website,Call
NAT742266,Dr. Kwaku Amoako,"85503 Daako Cliff
Port Patriciaton, ID 57124",adusam@example.com,0557877703,SMS,70791,Website,Call
NAT636762,Kwesi Afirifa,"4841 Aaron Court Suite 373
South Ben, MA 19124",fyeboah@example.com,0280811864,Email,27804,Website,Email
NAT619936,Lucy Kusiwaa,"37140 Gyamfi Villages Apt. 215
East Naomi, PR 48462",ipokuaa@example.net,+233277396455,Call,32428,App,Email
NAT470463,Mr. Marcus Anokye,"1234 Kevin Road Suite 404
Fosuland, LA 00993",jenniferawuah@example.net,0501917869,Call,37015,App,Call
NAT923674,Lawrence Baawia,"PSC 9529, Box 8733
APO AE 56951",donkorstephen@example.net,+233502435311,Call,75768,App,Call
NAT483553,Sista Margaret Amoako,"3717 Gyamfiaa Valleys Apt. 264
West Rebeccachester, WY 02997",kamoasi@example.com,+233500250198,Email,89412,App,SMS
NAT764905,Mr. Eric Bona,"33641 Yeboa Haven Apt. 739
West Joycemouth, MO 59376",antwiafia@example.net,+233553649162,Email,52748,Website,Email
NAT746732,Awura Sharon Akyerε,"91818 Stanley Locks
North Aaronland, NY 32331",dufielorraine@example.com,+233287731677,Email,22115,App,Call
NAT905591,Joojo Adusei,"2953 Boatemaa Turnpike Suite 960
Amoaton, TN 60331",reginaamoako@example.net,+233280270345,Email,58137,Website,Call
NAT247402,Rachael Yeboa,"87488 Amoako Branch Suite 013
Akumaamouth, DE 16479",xnkansa@example.com,0270028584,Email,64634,Website,Email
NAT933804,Vincent Okyere,"840 Opoku Throughway
South Thomasville, OK 47878",josiah61@example.net,+233542251766,SMS,96355,Website,Email
NAT622341,Christina Boatemaah,"571 Gordon Island
Baabastad, GA 65599",joshuaantwi@example.org,0245489219,Email,29911,Website,Call
NAT954407,Owura Dominic Opoku,"633 Nkansa Port
Lake Justinborough, PA 47074",pantwi@example.org,+233570027497,Email,1138,App,Call
NAT984532,Adam Kusi,"171 Amelia Road
Lake Denise, NY 82300",ifosu@example.org,+233546170083,Email,99229,Website,SMS
NAT826180,Akwesi Ntim,"72065 Eliabeth Gardens
Port Dominic, MP 55176",wmensah@example.com,+233558925551,Email,90693,App,Call
NAT112988,Agya Donald Baawia,"193 Nyantakyi Corner
New Beatrice, ID 13130",priscilla45@example.org,0571210060,Call,23736,Website,Call
NAT522109,Veronica Afoakwa,"542 Graham Orchard Apt. 248
Ansaview, MP 20769",dansoderrick@example.com,0546874451,Call,31718,Website,Call
NAT458010,Kwame Anokye,"37805 Roger Divide
Giftyton, NE 55648",tiwaarebecca@example.net,+233569966495,Call,90596,Website,SMS
NAT957494,Helen Kusi,"49398 Katherine Brook
Port Sammouth, KY 97559",afuaadomah@example.com,+233558080614,Call,68370,App,Email
NAT573964,Kweku Gyasi,"12923 Akosua Squares Suite 805
North Dorcasview, KS 84567",katherinedwamena@example.org,+233544254874,SMS,83321,Website,Call
NAT678566,Graham Omani-Ampadu,"7377 Amoanimaa Crest
Andrewland, MT 42972",opokuchristian@example.net,+233550076966,SMS,36654,App,Email
NAT244445,Oliver Boakye,"2203 Jack Curve Suite 472
East Hannah, TN 40944",sosei@example.org,+233262002355,Email,53342,Website,Email
NAT518367,Danny Bonsra,"8223 Asantewaa Passage
Matthewtown, FM 60023",akyeamfuoabigail@example.net,+233508871673,SMS,22512,Website,SMS
NAT576422,Ekow Otiwa,"43674 Mensah Canyon
North Mathew, WA 95665",kyle19@example.org,0573184030,Email,64424,App,SMS
NAT140668,Duncan Tawia,"254 Adusei Drive
Ampaduland, CA 14974",wiafesteven@example.net,+233261967130,Call,51712,Website,Email
NAT809389,Ms. Beatrice Oti,"11955 Opoku Center
Veronicaland, FM 40658",julianafosu@example.com,0578167877,Email,44812,App,Email
NAT915646,Paul Koomson,"PSC 5187, Box 0831
APO AE 94443",paulansomaa@example.com,0267633536,Email,9337,Website,Call
NAT209163,Steven Otuo,"5455 Akyeamfuɔ Corners
North Emily, OK 96503",pbonsu@example.org,+233554170211,SMS,84294,Website,SMS
NAT522842,Mr. Luke Darko,"71888 Ansomah Drive
Lake James, NC 71042",dorothy54@example.org,0579250140,SMS,83355,App,SMS
NAT317859,Deborah Safo,"587 Abeiku Streets Suite 752
North Angelaton, IN 57708",vida16@example.net,0285670126,SMS,74389,Website,SMS
NAT20428,Gerald Asenso,"935 Asiama Port Apt. 949
West Akumaachester, MP 98526",cadutwum@example.com,+233508976713,SMS,38811,Website,Email
NAT715616,Eric Ntiamoa,"490 Amponsa Drives
West Felicia, AS 09513",sarah10@example.com,0277288586,Call,87424,App,Email
NAT743750,Hannabel Nkrumah,"031 Danny Inlet Suite 153
Helenshire, DC 79359",oppongfrederick@example.net,+233209766821,SMS,66067,Website,SMS
NAT488645,Sarah Asantewaa,"515 Asenso Field
New Kwamemouth, NM 53830",debrayeboah@example.com,0272859665,Call,42094,App,Email
NAT774643,Dora Amponsa-Nsia,"927 Fiifi Junction
Port Maxmouth, TX 01573",johnappiah@example.org,0279598347,Call,86842,Website,SMS
NAT139759,Ruth Amoasi,"93257 Aboraa Crescent Suite 925
Barbaratown, ND 82545",asafo@example.com,0274624453,Email,42844,App,SMS
NAT817768,Colins Darko,"362 Maria Groves
Lake Janicemouth, MI 14145",tawiajonathan@example.org,0565365011,SMS,58001,App,SMS
NAT902682,Naomi Akyena,"65088 Karikari Crossing Apt. 349
East Lawrencia, MI 75531",natalie86@example.net,+233505376650,Call,66810,Website,SMS
NAT609134,Harry Asamoa,"91448 Philip Wall Suite 773
Vidaburgh, PW 10707",giftyosei@example.net,+233501343723,Email,60967,App,SMS
NAT500245,Sandra Akyerεko,"PSC 0704, Box 1376
APO AE 26739",adomahirene@example.com,+233549803680,SMS,74099,Website,SMS
NAT690927,Mrs. Rebecca Ansomaa,"19656 Ata Manor
Tonyburgh, NY 68010",jtutu@example.com,0266424816,SMS,61853,Website,Email
NAT947113,Akua Ampoma,"817 Tawia Plains
Hannabelfurt, IA 57032",yaw42@example.org,0552951071,Call,81385,App,Call
NAT374077,Sista Akua Appia,"9813 Darko Mountains Suite 909
East Kwesi, FM 64172",lawrenciaoppong@example.org,+233279391204,Email,52765,App,Email
NAT13859,Ekow Kusi,"42263 Gordon Creek
South Kyle, NJ 44035",jkarikari@example.org,0563952433,Call,63074,App,Email
NAT133256,Elizabeth Amoasi,"16246 Leslie Prairie
Maryberg, MP 27426",joojo12@example.org,+233554508762,SMS,93118,App,Email
NAT373778,Maame Abena Boahen,"9552 Kwartemaa Coves Apt. 531
Ahortorberg, IL 58879",kwasi13@example.com,0504641869,Email,43833,App,SMS
NAT269774,Andrew Amoako,"004 Gyasiwaa Wells
Christianview, NY 39204",grahamosei@example.com,+233284134099,SMS,89355,Website,SMS
NAT703958,Shaun Asiedu-Wiafe,"130 Gifty Parkway
East Elizabethview, MT 66125",gyamfijuliana@example.com,+233543412944,Email,997,App,Email
NAT890568,Awura Tracy Ataa,"36754 Asare Causeway Suite 383
Nana Amahaven, NM 06965",graham10@example.com,0544619668,SMS,64405,Website,SMS
NAT195940,Elliot Ata,"86766 Lawrence Corners
West Louis, IL 93630",joshua40@example.net,+233208604866,Call,49951,App,Email
NAT698622,Marian Tawia-Nkansah,"0325 Ntiamoa Way
Boakyewaaborough, MP 38042",sharonahortor@example.com,0263503145,Email,17433,Website,Email
NAT719263,Kwadwo Agyei-Koomson,"16272 Opoku Court
Deborahton, SC 33685",joel03@example.com,+233260569432,Email,28779,Website,Email
NAT263817,Hannah Gyamfi,"0231 Yvonne Vista Apt. 953
New Sandraland, GA 66696",gtawia@example.com,0269715420,Email,85966,App,SMS
NAT579310,Lawrence Agyei,"18008 Donkor Roads
Debrashire, MS 61223",russellquartey@example.com,0502396175,Call,85161,Website,SMS
