Customer ID,Name,Address,Email,Telephone,Contact Preference,Transaction Activity,Customer Preference,Communication Method
WIL369675,Akos Agyare,"655 Stephanie Ranch
East Tinaburgh, MD 46284",joojo28@example.net,+233559542906,SMS,75529,Website,Email
WIL991678,Lucy Kwaakyewaa,"USCGC Akyeampomaa
FPO AA 35869",yamoanimaa@example.net,0554530829,Email,24744,App,Call
WIL581544,Sarah Ataa,"8242 Opoku Path Suite 955
Koomsonfort, NJ 67835",amponsajake@example.com,+233548670753,Call,87877,App,SMS
WIL162311,Judith Badu,"2234 Carl Lock
Lake Mary, RI 55504",karlgyasiwaa@example.org,0576144182,SMS,95053,Website,Call
WIL577593,Christina Agyapong,"5020 Edward Turnpike Suite 593
South Teresaside, MI 01555",danielkyei@example.com,0282641987,Call,36879,App,Call
WIL495093,Emily Amoako,"9596 Boakye Falls Apt. 637
New Lawrence, AZ 58407",donaldoti@example.net,+233249099778,Call,506,App,Email
WIL596894,Ms. Rosemary Adomah,"88945 Christian Way
West Nicholas, PW 35268",markobeng@example.org,+233568089119,SMS,81974,Website,Email
WIL699665,Agya Antony Osei,"48606 Gemma Canyon
South Francescafort, HI 38870",easiedu@example.org,0245823070,Email,15420,Website,Call
WIL477784,Agya Frank Baa,"380 Jessica Key Suite 256
South Ericshire, MA 55812",boadiafua@example.org,0265119963,Call,69408,Website,Email
WIL399121,Millicent Nkansa,"10308 Bonsu Isle
Kevinton, CA 59702",katynkansa@example.org,+233506326001,Email,33413,Website,SMS
WIL602360,Mama Grace Asantewaa,"8926 Takyi Rest
Port Judith, AL 89914",josiah50@example.net,+233549556797,Call,64447,Website,SMS
WIL680903,Judith Ata,"180 Kwaakyewaa Ridges Apt. 949
Stephenfurt, RI 70416",antwisimon@example.org,0502564301,Email,69657,Website,Email
WIL551739,Janice Ofori,"7517 Akua Skyway Suite 589
Agyemangchester, FL 26384",gadutwum@example.net,+233272970025,Email,60941,App,SMS
WIL702975,Dr. Lisa Agyeiwaa,"0368 Bonsu Ports Apt. 750
Port Charlottebury, VT 74820",sarah77@example.net,+233547101014,Call,46992,Website,SMS
WIL19607,Mr. Alex Amoasi,"6510 Deborah Village Suite 977
Baahland, OK 86014",constanceawuah@example.com,0546892712,Call,21901,App,SMS
WIL406415,Steven Mensa-Obeng,"8348 Stephanie Drives
Bonsuchester, VA 25124",aba43@example.com,0284643385,Call,18374,Website,SMS
WIL477737,Grace Donkor,"24017 Marian Way
Duahbury, MS 32116",stephanienti@example.net,0570346575,Email,41691,App,Call
WIL457633,Mama Rosemary Okyere,"550 Akyeampong Neck Apt. 121
Boaduport, MA 23297",howardadomah@example.net,0569020211,SMS,99521,App,Email
WIL668275,Denise Akyeamfuɔ,"48463 Donkor Street Apt. 589
Asensoborough, MN 51549",jboakye@example.com,0205313193,SMS,20143,Website,Email
WIL305016,Dr. Nigel Boaten,"0211 Elliot Place
Adomahhaven, SC 79082",henrydwamena@example.org,0572610637,Call,20100,Website,Email
WIL39757,Miss Sarah Agyare,"PSC 0844, Box 6095
APO AE 20774",julianasiama@example.com,+233240287758,Call,52826,Website,Email
WIL580000,Frank Asamoa,"5466 Kenneth Pine
Lucyhaven, CT 35736",akyeamfuodenis@example.org,+233249085323,Call,84173,App,Email
WIL620784,Emma Akowua,"96919 Amoasi Club
Thomasville, AR 66276",uboakye@example.com,+233205468402,Email,95446,App,Email
WIL685128,Henry Oppong,"9291 Opoku Pine
North Jeffreystad, FM 67330",ampadumartin@example.net,0543235780,SMS,91366,App,Call
WIL536947,Pamela Yirenkyi,"781 Appia Lake
South Kwesimouth, RI 51205",harriet36@example.com,+233268467437,SMS,58393,App,SMS
WIL779315,Abeiku Agyei,"098 Appiah Turnpike Suite 276
South Julie, IA 09293",wappia@example.net,+233551218730,Email,42992,App,Email
WIL118173,Regina Serwaa,"6138 Howard Drive
Appiabury, OR 89678",grahamnyantakyi@example.net,0508431492,Call,5610,Website,Email
WIL663797,Osofo Joojo Ampofo,"4958 Boakye Freeway Apt. 350
North Benjamin, CT 55156",joel76@example.net,+233549342244,Call,64643,App,SMS
WIL809238,Mama Abigail Opoku,"98271 Gyasi Meadow
Baawiachester, AZ 22022",kwameboakye@example.com,+233576215216,Email,68504,App,Email
WIL436034,Mr. Kenneth Mensa,"287 John Glens
Asiamafurt, MT 44810",frank59@example.org,+233276161453,Call,81523,Website,SMS
WIL512049,Mr. Joe Opuku,"509 Sarpong Heights Apt. 928
West Jillmouth, IN 84530",janet29@example.net,+233276587855,SMS,36739,App,Call
WIL823021,John Dwamena,"Unit 8261 Box 6852
DPO AP 42664",luke60@example.net,0201342193,Call,33362,Website,Call
WIL70343,Jack Ata,"845 Janet Estates
Yirenkyihaven, MH 03534",shaunboaten@example.com,+233202918609,SMS,19404,App,SMS
WIL231545,Maureen Okyere-Gyamfi,"236 Anima Court Suite 123
Baafifort, RI 12939",nana-ama12@example.net,0243908365,Email,94802,Website,Email
WIL690648,Richard Agyemang,"455 Anokye Dale
Lake Aaron, NY 22759",helen02@example.net,0506064810,SMS,68515,Website,Call
WIL164846,Jill Akyaa-Nti,"645 Owusuwaa Point Suite 469
West Timothy, NE 18502",qantwiwaa@example.com,+233547493193,Call,26828,Website,SMS
WIL167711,Mr. Michael Boadi,"877 Akyena Track
South Katy, WI 52698",kofibona@example.org,+233570087410,Email,43492,Website,Call
WIL724583,Mama Regina Opuku,"028 Akumaa Burgs
Port Jillland, SC 20333",fiifibadu@example.com,+233566178656,Email,59563,App,SMS
WIL967279,Raymond Yaamoa-Asante,"676 Gregory Highway
Jakeshire, NE 58208",gyamfiaaruth@example.net,+233560558375,Call,20535,Website,Email
WIL851023,Dr. Charles Amoasi,"9127 Asante Square Suite 084
South Philliphaven, LA 38765",ampofowaajulie@example.org,+233265790798,Call,99943,Website,SMS
WIL162436,Eric Kwarteng,"7421 Adwubi Views Apt. 027
Port Leslietown, MT 47550",asiedujasmine@example.com,0269518101,Email,72940,App,SMS
WIL939758,Max Yaamoa,"81476 Isaac Neck Suite 398
Jenniferton, AL 48868",ypokuaa@example.net,0241938365,Email,36500,App,SMS
WIL723928,Helen Gyamfiaa,"121 Vincent Expressway
Oliverton, GU 91606",joel06@example.net,0503867490,Email,99117,App,Call
WIL317797,Miss Abena Mansa,"PSC 5657, Box 4679
APO AP 30990",samantha56@example.com,+233506908589,SMS,55174,App,Email
WIL524186,Owura Yaw Ntiamoa,"5889 Antwi Meadows
Lake Dennisberg, IL 56380",agyeiwaachristina@example.net,+233544504704,Email,48231,App,Email
WIL513606,Dr. James Tawia,"2263 Eunice Viaduct Apt. 015
Akowuaton, CA 61833",sarpongsarah@example.org,0542439873,Email,30744,Website,Email
WIL32902,Akwasi Adomah,"5990 Gyamfiaa Coves
West Akumaabury, WY 22649",yaakyerewaa@example.com,0286554213,SMS,15456,Website,Call
WIL904195,Osofo Maame Catherine Serwaa,"48886 Oppong Lodge Suite 318
East Debra, PA 45340",hannah62@example.com,+233275297358,Email,52439,App,Call
WIL261818,Joshua Adomako,"86683 Louis Gateway Suite 013
Akyenaborough, VI 52377",rtawia@example.net,+233574094629,Email,10477,App,Call
WIL781025,Awura Gifty Kwarteng,"60256 Russell Islands Apt. 061
Amponsaburgh, NC 15164",boatengjill@example.net,+233559702733,Call,94342,App,Call
WIL876771,Patrick Akyeamfuɔ,"33560 Abena Coves Suite 883
South Christian, WY 95910",yirenkyiannette@example.net,0209192415,Call,68366,App,SMS
WIL478965,Ronald Safo,"5845 Amanda Alley Suite 006
Salomeychester, TX 36522",yakyeamfuo@example.net,+233557045957,Email,93271,Website,Email
WIL680851,Naomi Serwaa-Danso,"96885 Asiedu Circle Suite 382
Port Danielle, TX 19065",fosuaawesi@example.net,0505375755,SMS,38950,App,SMS
WIL775079,Sista Lorraine Kwaakye,"168 Kumi Pines
West Lydiaburgh, NC 79371",acheampongmaureen@example.org,0271546772,Call,90489,Website,SMS
WIL867066,Derrick Omani,"2523 Susan Brooks
Lake Vincent, OH 22469",elliot44@example.com,+233509056385,Email,18730,App,Email
WIL604230,Akwesi Boahen,"0433 Stanley Rapids
Owusustad, MT 21111",karl91@example.net,+233276433771,Call,74601,Website,Email
WIL154385,Kyle Asenso,"786 Ansomah Forges Suite 142
South Kujoeburgh, LA 65990",lawrenciaappiah@example.org,0264654670,SMS,44797,App,Call
WIL898351,Nicholas Kyei-Asamoa,"7288 Emma Common Suite 976
Baababerg, MD 15579",clifforddaakoaa@example.net,+233242132723,Call,53265,App,Email
WIL140953,Esi Karikari-Baah,"53964 Ansa Glens Suite 304
South Sylvia, OR 34087",baahlucy@example.org,0558379423,Email,15762,App,Call
WIL668674,Hannah Baa,"Unit 4404 Box 2981
DPO AE 69225",veronica13@example.org,+233284911625,SMS,64945,App,SMS
WIL304691,Ms. Jessica Mansa,"927 Max Center Apt. 914
Lisaview, MA 95955",dansograham@example.net,+233507316264,SMS,11177,App,Email
WIL554655,Dorcas Danso,"0101 Annette Ports
Lake Olivermouth, IN 43598",afoakwaeliabeth@example.org,0503087145,Email,49643,App,Call
WIL403087,Arthur Sarpong,"18657 Anima Light Apt. 061
Port Dora, NJ 86955",uquartey@example.com,0565881567,Call,79959,Website,Email
WIL677576,Dennis Ata,"072 Julia Green Suite 408
Port Josh, RI 13415",abenaadu@example.net,+233264841661,SMS,99947,Website,Call
WIL600087,George Akowua,"USCGC Adomako
FPO AE 19481",shaunataa@example.net,0550372687,Call,36794,Website,SMS
WIL637472,Nigel Tutu,"11536 Boakye Meadows Suite 989
Peterton, NY 40411",agyarebarbara@example.net,+233504175251,Email,46403,App,Call
WIL691308,Danny Antwi,"416 Ofori Estates
Ericville, MI 36535",abeikunsia@example.net,0500429911,Call,31362,Website,SMS
WIL930700,Yaw Oppong-Afirifa,"7142 Dominic Trail
West Salomey, LA 13040",eliabeth26@example.org,+233283024651,Email,58420,App,Email
WIL195522,Angela Amo-Tweneboa,"546 Georgia Prairie Apt. 857
Amoasiberg, LA 28678",lawrenceacheampong@example.com,+233279853018,Call,50706,App,SMS
WIL165505,Dr. Phillip Karikari,"408 Ofori Ridge Apt. 032
Karenchester, WV 04264",dennisasenso@example.org,0273865895,Call,83915,Website,Email
WIL627487,Helen Asenso,"05297 Adam Forges
Lisashire, HI 32413",katherinesafo@example.net,+233551833215,SMS,99296,App,Email
WIL973857,John Andorful,"31460 Juliana Lane Suite 768
South Stephanie, KY 02074",awesi42@example.net,+233574360496,Call,81420,Website,SMS
WIL472358,Sarah Acheampong,"79908 Elizabeth Burgs
Sheilahaven, MO 87580",kumioliver@example.com,+233542516728,Email,92219,Website,Call
WIL446125,George Fosu,"3104 Mary Fields
Daakobury, WY 65358",shirleyansa@example.org,0564975681,SMS,3271,App,Email
WIL348379,Miss Paula Aboraa,"7058 Donkor Lane
Amoasitown, NE 33722",duahpaula@example.com,0265799579,Call,80087,App,Call
WIL477750,Anthony Asare-Ahortor,"80262 Jessica Cliff
Opokuburgh, NE 90024",yeboafelicia@example.net,+233573611634,Email,56572,App,Email
WIL876747,Mr. Vincent Yaamoa,"199 Fofie Trafficway Suite 185
Lake Vanessa, KY 98262",sarah54@example.org,+233274576777,Call,93138,App,Call
WIL255949,Nigel Nti-Koomson,"666 Deborah Drive
New Jeffrey, NC 24669",bagyei@example.net,+233502474104,Email,50777,Website,Call
WIL831841,Jason Afirifa,"USCGC Ataa
FPO AE 08942",mboaten@example.org,+233275231436,Call,88918,App,Call
WIL91277,Alexander Nyantakyi,"Unit 2928 Box 0882
DPO AE 11470",yirenkyiamber@example.org,+233202943924,SMS,42259,App,SMS
WIL197247,Miss Ann Dwamena,"Unit 5221 Box 1493
DPO AP 78606",animafrancis@example.com,+233579760177,Email,75358,App,SMS
WIL338891,Dominic Koomson-Amo,"53834 Catherine Manor
Paulhaven, NM 68690",zsafo@example.com,0540363666,SMS,20555,Website,Call
WIL22542,Dr. Antony Boakye,"7577 Obeng Spur Apt. 284
South Matthewmouth, AZ 27200",ronald86@example.com,0563595907,Call,36758,App,Email
WIL246531,Ms. Vanessa Acheampong,"0722 Sarpong Isle Apt. 390
Akɔmaatown, NV 63922",duncanakyena@example.com,+233205402726,Email,79851,Website,Email
WIL259672,Henry Adutwum-Amoa,"270 Sandra Creek
Kwartemaabury, NJ 19432",roselyn88@example.com,0287140960,Call,10659,App,Email
WIL224598,Yaa Adomah,"534 Francesca Loaf
Ankraview, WY 01283",gemmaobeng@example.net,0561509761,Call,42225,Website,Call
WIL672529,Lawrence Amo,"17197 Akumaa Spring
Yawsonmouth, HI 17082",agyeinimakoah@example.com,+233575278047,Email,99506,Website,Email
WIL371909,Richard Boateng,"3264 Akwesi Cliff Apt. 974
South Tracy, KS 68143",bruce28@example.net,0502709493,SMS,9967,Website,Call
WIL212783,Owura Louis Amoa,"6343 Sylvia Crest Apt. 580
Mansamouth, MO 54364",isaactakyi@example.org,+233500750555,SMS,95152,Website,Call
WIL30406,Philip Amoako,"8215 Boadi Oval Apt. 226
Paulville, AK 32819",makyeampong@example.org,+233568102034,SMS,83870,Website,SMS
WIL727031,Eunice Boakye,"85278 Karen Estate
Tutuland, ME 24413",teresaquartey@example.com,+233270199372,Call,90744,Website,Email
WIL378967,Osofo Maame Aba Ampofowaa,"76441 Akowua Village
East Michelle, UT 70390",nkansahjosephine@example.com,+233576077945,Email,98976,App,Call
WIL368818,Teresa Appiah,"093 Akwesi Roads
Port Tracyborough, ME 51163",joshofori@example.net,0501802851,Call,6431,Website,Email
WIL754407,Andrew Nkansah,"94222 Akyerεko Overpass
Lake Giftyville, AR 44285",fadu@example.com,0272150752,Email,92023,App,Call
WIL186673,Hannah Gyamfi,"40226 Bona Well
Tawiatown, AZ 99722",victoria73@example.com,+233278872218,Call,87774,Website,SMS
WIL418251,Samuel Baah,"5189 Nana Ama Ridges Suite 363
Amoasifort, ND 62624",lnyaako@example.net,0557801976,Call,93047,Website,SMS
WIL840127,Bernard Yeboa,"768 Opuku Green Apt. 573
Port Joyce, AL 06481",lotuo@example.org,+233509213942,SMS,25274,Website,Email
WIL581975,Leslie Appia-Otiwa,"9789 Yaw Passage Suite 223
Bruceland, PR 18188",danny04@example.net,+233545245281,SMS,48678,App,SMS
WIL115310,Sandra Tawia,"USCGC Baah
FPO AA 49683",wawuah@example.org,+233244233530,SMS,91282,App,SMS
WIL270469,Eric Afoakwa,"74187 Yirenkyi Field Apt. 794
South Ernestinahaven, MO 33786",fbonsu@example.net,+233571936032,SMS,52502,Website,Call
WIL144556,Osofo Donald Amoasi,"240 Antwi Tunnel Apt. 487
Akyeampongborough, CT 75928",charlotteadomako@example.org,0284358566,SMS,30762,Website,Call
WIL643074,Tony Adomako,"55795 Carl Flat
Ampadumouth, NM 90395",akosfosua@example.org,+233564164808,Call,50071,Website,Email
WIL781247,Teresa Boatemaa,"PSC 8166, Box 9403
APO AP 92293",zosei@example.com,+233201763771,Email,40242,Website,Email
WIL356805,Derrick Boadi,"602 Sarpong Trace Apt. 802
East David, AK 59848",fofieyaa@example.org,0241772811,SMS,79171,Website,SMS
WIL850596,Mrs. Francesca Gyamfi,"6195 Adomako Ports Apt. 392
New Anthonymouth, OR 65394",qasante@example.com,+233566871064,SMS,9916,Website,Email
WIL323290,Mr. Max Andorful,"5722 Agyare Ferry Apt. 887
Joycestad, DE 99376",joelgyamfi@example.com,0563375497,Email,4774,Website,Email
WIL607286,Tom Koomson,"9297 Amanda Coves Apt. 061
Fofieville, MI 80472",john31@example.com,+233570052043,Call,30026,App,Call
WIL157650,Janice Badu,"1611 Kwamena Village Suite 449
East Julieside, MD 70361",victortwumasi@example.org,+233246250220,Call,32943,App,Call
WIL494541,Elliot Mensa,"640 Akos Knoll Suite 488
East Vincentview, IA 11637",akomaanigel@example.com,0274380011,SMS,48204,App,SMS
WIL378217,Comfort Okyere,"421 Leslie Burgs
North Patrickfurt, WY 97538",lawrence42@example.com,+233284845556,Email,22712,Website,Call
WIL717870,Ms. Akua Akyerεko,"1172 Arthur Ville
East Michelle, MA 05072",wdanso@example.net,+233541708385,Call,83458,Website,Call
WIL201447,Marian Serwaa,"568 Patricia Vista
South Gemmaville, AZ 40608",rachaelakowua@example.net,0276168508,Email,71167,Website,Call
WIL748300,Gifty Yeboah,"USNS Agyei
FPO AA 28262",takyilouis@example.net,+233286801287,Email,17994,App,Email
WIL264650,Louis Akyeampong,"532 Bernard Stream Apt. 004
North Eric, GA 77441",ampofotony@example.org,+233505109675,Call,26875,Website,Email
WIL508013,Osofo Maame Regina Danso,"3395 Boateng Hollow
South Sam, DC 29280",kevinakyereko@example.com,0572745602,Call,30373,App,Email
WIL301792,Terence Asare,"2392 Victoria Ports
East Gemmaborough, NY 15878",rebeccaakyeampomaa@example.com,0544951005,Call,11173,App,Call
WIL522404,Osofo Maame Francesca Boadi,"1868 Akyerε Orchard
East Emma, NM 06784",akyenaolivia@example.com,+233286077418,Email,60991,Website,Call
WIL666905,Gifty Asiedu-Kwartemaa,"7649 Anokye Lake Suite 516
New Patrickmouth, NH 10714",fakyere@example.org,+233241737197,Email,46025,App,Email
WIL795809,Susan Daakoaa,"923 Duah Mountain
Dansoburgh, WI 96111",janima@example.org,0501297450,Call,9595,App,Email
WIL848741,Akumaa Otuo,"66895 Ofosu Crescent
Port Jakechester, PA 12180",tony23@example.com,0555769132,Email,33325,App,Email
WIL265819,Agya Derrick Danso,"8843 Harriet Mills Suite 166
East Andrew, WA 54213",afiantiamoa@example.org,+233241848392,Call,15800,Website,Call
WIL783716,Lucy Ntiamoa,"1284 Yeboa Islands
Port Akuaside, MT 61838",yirenkyilawrencia@example.net,+233240713146,SMS,8234,App,SMS
WIL853709,Nigel Nkansah,"6501 Mary Brook
West Stephenmouth, AR 75946",lkyei@example.net,0244407317,SMS,63952,App,Call
WIL78046,Osofo Kyle Afoakwa,"0796 Jasmine Rapids
Asareborough, AS 48157",mensanicola@example.com,+233557424035,Email,31922,App,Call
WIL501278,Ms. Lorraine Sarpong,"958 Barbara Camp Apt. 198
Deborahberg, VI 68738",afoakwajoyce@example.org,+233279932581,Call,5139,Website,Email
WIL520148,Dorothy Asante-Boadi,"70729 Yaamoa Cliff Suite 352
Veronicamouth, NJ 24900",martin85@example.com,0502181614,SMS,68737,App,Call
WIL859201,Dr. Raymond Asare,"38558 Ama Rapid Apt. 277
Donaldland, PR 68800",jakeserwaa@example.net,+233288658008,Call,33752,App,Call
WIL433777,Paula Sarpong,"74571 Safoaa Key Apt. 130
Annton, VT 75753",ankraelizabeth@example.org,+233268730655,SMS,75059,Website,Call
WIL731364,Jacob Tweneboa,"PSC 2374, Box 9667
APO AP 12298",amelia00@example.net,0270400197,Call,3462,App,Email
WIL89732,Eric Dwamena,"89769 Lydia Viaduct Suite 628
Otiport, AR 59306",stephanieboatemaah@example.org,+233555939634,SMS,56357,Website,Call
WIL463494,Nicola Anima,"9011 Akyerεko Centers Apt. 337
Lawrenceton, NE 82057",natalie74@example.net,+233248868686,Email,71770,Website,Email
WIL920886,Gregory Otiwa-Agyapong,"Unit 1278 Box 7179
DPO AE 59446",nicola43@example.org,0269904179,Email,68036,App,SMS
WIL873174,Ms. Baaba Fosu,"13377 Aboraa Valley Suite 014
Yawberg, VA 91938",michael00@example.com,+233263543443,SMS,19784,App,Email
