Customer ID,Name,Address,Email,Telephone,Contact Preference,Transaction Activity,Customer Preference,Communication Method
ZON717667,Sista Olivia Tweneboa,"0918 Nkansah Mill Suite 505
West Kwamenaport, NH 97569",amelia45@example.org,+233574108344,Email,2481,Website,Call
ZON6786,Julia Nkansah,"22011 Baawia Street
Port Pamelaburgh, TX 56694",agyeiconstance@example.org,0202378040,SMS,82795,Website,SMS
ZON745512,Susan Agyapomaa,"319 Mary Estates
Katybury, MO 09981",nbonsu@example.net,0556104561,SMS,16916,App,Call
ZON848364,Shirley Safoaa,"87763 Raymond Cliff
Yeboahberg, UT 43625",baawiagifty@example.com,+233201690663,Email,10251,Website,SMS
ZON631903,Mama Georgina Amoanimaa,"8714 Boaten Road
Yawsonbury, CO 61845",veronicaasamoa@example.com,+233279850713,Call,44464,Website,SMS
ZON185002,Terence Acheampong,"67903 Stanley River Apt. 510
Boakyeport, MS 65868",julian73@example.com,0576678532,SMS,27364,Website,SMS
ZON656483,Frank Mensa,"37163 Nana Ama Circle
Elliottmouth, CA 32082",oppongakosua@example.org,0268164520,Call,49763,App,Email
ZON908842,Dr. Regina Sarpong,"908 Nigel Road Apt. 660
Owusuwaamouth, VT 58227",frank38@example.net,0261957652,Call,67799,Website,Call
ZON823239,Samuel Tweneboa,"991 Janet Island Suite 999
Bonsuhaven, HI 97260",joe43@example.net,0281340417,Email,99912,App,SMS
ZON104210,Abigail Anokye,"Unit 3328 Box 2911
DPO AA 86697",lucy62@example.org,+233246026310,Call,54945,App,Call
ZON471987,Charles Amoako,"7776 Amoako Square Suite 505
COmfortview, MP 52157",lorraine16@example.net,+233285285069,SMS,84045,App,Email
ZON550404,Owura George Opoku,"880 Katy Turnpike
New Afiatown, OK 49681",jamesboahen@example.com,+233286992723,Email,5952,App,Email
ZON120730,Mr. Anthony Nyantakyi,"112 Annette Estates Suite 160
Opukuville, CT 95511",bagyemang@example.net,+233280957909,Email,88324,Website,SMS
ZON627436,Awura Mandy Gyamfi,"92226 Bernard Divide Apt. 750
Gyasiwaahaven, VA 09542",sboakye@example.net,0270988271,Email,1737,Website,SMS
ZON212268,David Afoakwa,"1998 Joyce Estate
North Kate, DE 39568",otinatalie@example.com,+233274884306,SMS,72197,Website,Call
ZON866283,Agya Frederick Oppong,"0694 Frema Isle
South Paula, MO 64108",samuel27@example.com,0574681478,Call,44510,App,SMS
ZON711044,Salomey Adwubi,"966 Baah Radial
Akwasiland, VA 75463",baababonsra@example.net,+233284891435,Call,17324,Website,Email
ZON485827,Caroline Asantewaa,"USS Boaten
FPO AP 90949",foriwaasharon@example.com,+233509641263,Email,18055,Website,Email
ZON739448,Agya Joshua Adusei,"23851 Amber Mill
East Arthurton, GU 81268",iyirenkyi@example.org,0552821977,SMS,56861,Website,Email
ZON848354,Ruth Appia,"8359 Maureen Field
Lake Awesi, MP 05939",shaun24@example.net,0555151050,Call,28941,Website,Email
ZON981525,Felicia Boateng,"70256 Ankra Greens
Lake Duncanberg, OR 91138",barbaradwamena@example.com,+233278205547,Call,56592,App,SMS
ZON652230,Judith Yirenkyi-Akɔmaa,"510 Priscilla Forest Suite 590
Asamoahport, AZ 00887",qasare@example.org,0548172734,Email,63851,Website,Call
ZON404874,Aaron Afirifa,"6756 Georgina Extensions Apt. 733
East Dominicport, GU 77912",ddonkor@example.net,0200069169,Call,1339,App,Call
ZON436158,Kwame Acheampong,"Unit 4219 Box 6726
DPO AP 78279",kennethkwarteng@example.com,+233282987022,Call,58759,App,Call
ZON559424,Sarah Okyere,"10018 Marilyn Extension
Akyeampongfurt, ID 42520",akumaaampadu@example.com,0566939590,SMS,63239,App,Call
ZON210521,Lawrencia Adutwumwaa,"USCGC Tawia
FPO AP 76899",xtutu@example.net,+233572693878,Email,75623,Website,Email
ZON58924,Katy Fofie,"110 Samantha Mission
Isaachaven, PW 18677",dagyapong@example.net,0245914399,Email,45151,App,SMS
ZON520975,Clifford Nkansah,"4839 Yeboa Wall Apt. 125
East Anthony, FL 15190",ahortordora@example.net,+233285809533,SMS,91523,App,Call
ZON424236,Hannabel Takyi,"67749 Kweku Union
Obengmouth, KY 62616",badutwum@example.org,0240291735,SMS,96399,Website,Call
ZON24008,Mr. Oliver Yaamoa,"325 Louis Grove Apt. 147
North Yawchester, CT 18697",kevin13@example.net,0557208743,SMS,21406,Website,SMS
ZON629699,Mr. Jason Boadu,"962 Josh Loaf Suite 856
East Janet, CT 93546",jboakye@example.com,0205892530,Call,98166,Website,Email
ZON869919,Louis Ofosu,"Unit 7206 Box 3373
DPO AE 51526",akotoyaa@example.org,0268243309,Email,86934,App,Call
ZON788504,Owura Jonathan Ankra,"USNV Aboraa
FPO AA 88455",henrygyamfi@example.org,+233261715440,SMS,92010,App,SMS
ZON387658,Agya Harry Ahortor,"PSC 2245, Box 9708
APO AA 94601",howard50@example.org,+233243685730,SMS,22941,Website,SMS
ZON665077,Stanley Opuku,"72577 Sam Corner Apt. 386
Nyameland, NE 57815",qasantewaa@example.org,+233247426385,Email,91450,App,SMS
ZON226149,Mama Natasha Nyantakyi,"220 Asare Springs Suite 271
Adwubihaven, AZ 76475",asensodaniel@example.net,0552066625,SMS,18139,Website,Email
ZON181811,Irene Boateng,"18613 Philip Forks Suite 286
Shaunhaven, TX 90633",akyeampongmillicent@example.net,0286798656,Call,86122,App,Call
ZON863009,Helen Boakye,"1740 Philip Way
Samanthafurt, IL 35990",tracykumi@example.com,+233557079604,SMS,69815,App,Call
ZON976830,Margaret Danso-Kwaakyewaa,"8482 Russell Overpass
Baafitown, KY 64241",fbaafi@example.net,+233550535395,SMS,8928,App,Call
ZON641767,Benjamin Adutwum,"3748 Akos Station Apt. 140
Veronicaborough, DE 14959",nkansahmarcus@example.org,0249172044,SMS,79523,Website,SMS
ZON637067,Michael Amo,"PSC 5110, Box 6793
APO AP 09679",albert50@example.net,0206665845,SMS,16088,App,Email
ZON226458,Susan Kumi,"USS Boakye
FPO AA 83711",asamoamarian@example.org,0579098256,SMS,81522,App,Email
ZON278300,Maria Amoako,"52458 Akɔmaa Common Apt. 364
Akotohaven, MS 09474",dkusi@example.net,0283453559,SMS,35482,Website,Email
ZON50689,Miss Nimakoah Boakye,"1629 Okyere Circle
Priscillaburgh, VA 56925",rboadi@example.org,0547491902,SMS,80547,App,Call
ZON168615,William Koomson-Ntiamoa,"4134 John Mews
Port Harryborough, LA 04663",rebeccaofosu@example.org,+233279495737,Call,420,App,SMS
ZON675144,Terence Koomson,"72796 Nyaakoaa Drive
Baafiberg, CA 66082",twumasicomfort@example.com,0271900036,SMS,95907,App,SMS
ZON90089,Dominic Amoasi-Akyeampong,"552 Gregory Forest
Lake Dorothyborough, AS 09469",kojo10@example.net,+233203241681,Email,18896,App,SMS
ZON946092,Nicola Pomaa-Agyemang,"849 Alex Extensions
Marilyntown, VI 04632",mboadi@example.org,0551460381,SMS,40459,Website,Call
ZON696992,Agya Josh Nkrumah,"50855 Julian Corners
New Ritastad, KY 13374",patrick23@example.org,0247847351,Call,68760,App,Call
ZON113178,Osofo Maame Veronica Asante,"046 Amoa Drive
Antwifurt, PW 44849",rkwaakye@example.net,+233242585831,Email,15376,App,Call
ZON461080,Kwamena Asiama,"223 Bona Divide
North Charlotteview, IL 27810",alexakyereko@example.net,+233206149401,Call,25574,Website,Call
ZON766485,Andrew Omani,"1406 Gyasiwaa Tunnel Suite 343
Port Karlport, SD 26594",paulansomah@example.org,0507333758,Email,79907,App,SMS
ZON10765,Sista Irene Anokye,"41225 Eunice Drives
East Tom, GU 91091",mark02@example.org,+233577849690,Call,46565,App,SMS
ZON502383,Ms. Elizabeth Appia,"9658 Asiama Spurs
Gyamfiaahaven, VI 84471",annetteasiama@example.org,0573693467,Email,83192,App,SMS
ZON886175,Mr. Clifford Akyena,"5095 Akyeamfuɔ Burg Apt. 982
Shirleyview, IN 78855",owusuwaadennis@example.org,0243076565,Email,68306,Website,Email
ZON804019,Marilyn Baah-Yeboa,"6966 Otuo Hill Suite 825
Dansomouth, SC 13503",georgia71@example.com,0553141330,Email,63674,Website,Email
ZON664298,Mark Asiedu-Ofori,"304 Ernestina Path Apt. 911
Appiahberg, WI 28853",mbonsra@example.org,0262489271,Call,17741,App,Call
ZON498863,Ann Yeboa,"961 Natasha Summit Apt. 219
Esiborough, LA 26896",kwartengakumaa@example.com,+233552411110,Call,24157,Website,Email
ZON325346,Maureen Kwaakye,"017 Danso Flat Suite 928
Lake Amandamouth, DE 28454",kwaakyewaageorgina@example.com,+233576467357,Call,26780,Website,SMS
ZON27520,Vida Agyapong,"Unit 4438 Box 9977
DPO AP 76199",wamoanimaa@example.org,0261961960,SMS,70752,Website,Call
ZON586140,Georgina Otiwa,"41069 Abeiku Club
North Gordonshire, IN 83431",rebecca50@example.org,+233205432764,Email,61314,App,Email
ZON109811,Teresa Tutu,"7424 Baah Mills
Asaremouth, MO 44430",abena24@example.net,0502312245,SMS,31437,Website,Email
ZON417067,Steven Antwi,"29571 Twumasi Centers Apt. 193
South Grahamshire, MH 16478",harrietakyena@example.org,0575807484,Call,21565,Website,Email
ZON841468,Ms. Susan Agyapomaa,"2489 Appiah Run Apt. 693
Amaberg, IN 38906",xfrema@example.com,0289575193,Email,1637,Website,Call
ZON811417,Esi Duah,"509 Ann Square
South Kofiborough, WA 92686",oankra@example.com,0565810150,Call,24688,Website,Email
ZON55604,Douglas Antwi,"34520 Victoria Parks Suite 653
Port Michellemouth, NH 49924",sarahosei@example.net,+233249670158,SMS,39668,Website,Email
ZON500791,Awura Maureen Ata,"463 Frema Flats Suite 885
North Julianaside, AL 17738",kofi58@example.net,0288012846,SMS,53225,App,SMS
ZON839238,Daniel Nkrumah-Kusi,"4171 Yaa Station
Asamoamouth, OR 27841",raboraa@example.org,0201938078,SMS,54607,Website,Call
ZON671481,Nathan Amoako,"0477 Akowua Drives Suite 116
South Joeland, IN 16076",thomasquartey@example.net,+233507574593,Call,63351,Website,Email
ZON971753,Yaa Boadu,"789 Gifty Shore
Jessicaside, CO 58542",pappia@example.org,+233563221307,SMS,13223,App,Email
ZON807643,Graham Appiah,"2161 Alexander Turnpike Apt. 870
New Joelland, NC 63722",jenniferduah@example.com,+233204120943,Call,94917,Website,Call
ZON994620,Sista Naomi Fofie,"292 Dwamena Rue Apt. 140
Oforiborough, MI 58368",asantewaayaw@example.net,+233289445697,Call,60174,Website,Email
ZON263427,Felicia Quartey,"5501 Amponsa Prairie Apt. 237
Port Juliana, HI 69906",stephaniefofie@example.net,0262815953,SMS,42219,Website,SMS
ZON604941,Rosemary Andorful,"11884 Akyeampong Radial
Lake Arthur, FM 66746",asensokevin@example.net,+233545947975,Call,58832,Website,Email
ZON127144,Kenneth Acheampong,"Unit 5934 Box 2661
DPO AP 78022",rebeccatutu@example.net,0242874517,Email,96861,App,Email
ZON765744,Emily Fosu,"309 Antwiwaa Isle
Oseichester, MP 92654",nyaakosalomey@example.com,+233200521683,Email,28410,Website,Call
ZON331747,Akwesi Kumi-Amoa,"55001 Ofosu Trafficway
Bonsratown, VA 19758",asamoahstanley@example.com,0560605066,SMS,28031,Website,Email
ZON997903,Max Obeng-Tawia,"2315 Kofi Valleys
Lukeberg, PW 89007",comfortopuku@example.org,+233280539831,Call,96148,Website,Call
ZON933143,Charles Kwarteng,"USCGC Boateng
FPO AE 98939",otiwaann@example.org,0273864324,SMS,37522,App,Email
ZON750718,Ms. Debra Adwubi,"468 Alice Mills
East Sam, GA 36575",uakyeampomaa@example.org,0201496592,Call,36381,App,SMS
ZON433866,Sista Mary Antwiwaa,"Unit 8763 Box 1785
DPO AP 74560",ruth47@example.org,+233506560474,SMS,45618,Website,Call
ZON339306,Osofo Maame Alice Mensah,"2412 Asante Neck Suite 476
Ruthburgh, AL 24296",naomiandorful@example.com,0243834658,SMS,39997,App,Email
ZON849150,Phillip Takyi,"34288 Benjamin Crest
Port Hannabel, TX 39125",jill44@example.net,+233272618286,Call,43074,Website,Email
ZON467041,Dr. Russell Boakye,"8829 Karl Route Suite 511
Tweneboachester, UT 74028",sarahnti@example.com,0563852426,Email,99135,Website,Email
ZON25612,Mathew Boaten,"46047 Asiedu Road
Boatenhaven, AK 05359",stanley80@example.net,0504264858,Call,43217,Website,Call
ZON975379,Mrs. Annette Awuah,"2907 Jill Oval
Barbarabury, GU 50902",kwamena08@example.com,+233243118731,SMS,35158,Website,SMS
ZON232268,Joojo Akyeamfuɔ,"9638 Abeiku Mill
South Kwabena, OR 98917",appiavida@example.net,+233557610146,SMS,80731,Website,SMS
ZON742679,Natasha Nyaako,"21283 Daniel Way Apt. 008
East Emilyfort, CO 91468",akua98@example.org,0287423641,Call,33396,Website,SMS
ZON654531,Joyce Aboraa,"0471 Akoto Knolls
Dennisborough, IL 90197",alexanderopuku@example.net,0542992503,Email,68961,Website,Email
ZON477422,Stephen Twumasi,"737 Millicent Curve
Lake Adwoahaven, FL 65013",jacob44@example.net,+233262098367,Email,69105,App,SMS
ZON173276,Thomas Nyantakyi,"01906 Afoakwa Pine Apt. 356
Andrewburgh, VA 35570",lakyereko@example.net,0540928105,SMS,84437,Website,Call
ZON379857,Dorothy Mensa,"813 Daako Stravenue
Lawrenciatown, AR 90171",asamoahkwadwo@example.org,+233563833027,Email,42448,App,SMS
ZON852010,Vanessa Ampofowaa,"246 Abeiku Plaza Apt. 309
West Gemma, KS 61904",amelia18@example.net,+233264983923,Call,69467,App,Call
ZON292842,Owura Alexander Boaten,"0760 Ntiamoa Village Apt. 142
Baahview, KS 92600",cliffordadu@example.org,+233553218292,Call,15289,App,Call
ZON682903,Maame Teresa Yeboah,"Unit 4468 Box 4771
DPO AP 14953",stephensafo@example.net,+233507719246,Email,76304,Website,Call
ZON2363,Ann Antwi,"106 Janet Groves Apt. 456
Ansaview, WV 31364",kyeiwaasarah@example.com,0550391034,SMS,91734,App,Email
ZON298275,Kwamena Agyei-Agyare,"PSC 5702, Box 9393
APO AP 34844",susan39@example.com,+233249831390,SMS,45845,App,Call
ZON492310,Daniel Otiwa,"0296 Donkor Causeway Suite 242
Koomsonton, NC 97250",wtwumasi@example.com,+233274049720,Call,33401,App,Call
ZON329062,Nimakoah Quartey,"USNS Kusiwaa
FPO AA 70863",justin66@example.net,+233544537975,Call,4489,Website,Email
ZON805229,Tracy Oti,"6904 Nkrumah Knolls Suite 194
East Samantha, SC 33594",donald26@example.com,0206941418,SMS,78739,Website,SMS
ZON797877,Kate Amponsa,"56113 Philip Park
South Graceton, MN 19960",dorothybadu@example.net,0204454669,Call,22517,Website,SMS
ZON803383,Nicola Anima,"28263 Nicola Squares Suite 413
Stephanieport, UT 09176",arthuroti@example.org,+233568414167,Call,42570,Website,SMS
ZON775591,Sandra Nyaako,"7408 Okyere Court Suite 507
North Dorcasberg, IN 74275",graceakyeamfuo@example.net,0267531276,SMS,9447,App,SMS
ZON1634,Maame Hannabel Akyaa,"12739 Safo Drives Apt. 131
Tawiashire, MP 87090",josephine78@example.net,0242785818,Call,15263,Website,Email
ZON421360,Adwoa Dwamena,"4667 Fosua Stravenue
West Mark, AL 28120",dwamenashaun@example.com,+233204723171,Email,34219,Website,Email
ZON47544,Harriet Asante,"7120 Sarpong Fall
Sarpongside, FL 11223",jakedanso@example.com,+233204478717,Email,27502,Website,Call
ZON859812,Vincent Baah,"548 Oliver Grove
Port Wendy, HI 65421",agyemangawesi@example.org,0240259591,Email,51861,App,Call
ZON536883,Sista Denise Foriwaa,"08756 Safo Ferry
Lake Sylvia, MA 10391",victor02@example.org,+233505821381,Call,7889,App,Email
ZON255694,Janice Baafi,"547 Ama Bridge
New Constancebury, AZ 89483",jessica36@example.com,+233560293884,Call,99652,Website,SMS
ZON408944,Francis Amoa,"42437 Agyapong Corner
East Donald, GA 13567",alice52@example.org,+233280490994,Email,3165,App,Email
ZON777615,Paul Adutwum,"81732 Akumaa Ridges Suite 074
Karenville, SD 66093",cappiah@example.com,0577495828,Call,61911,App,SMS
ZON152297,Ms. Jasmine Anokye,"2522 Mathew Walks Suite 937
Frankside, SD 91003",ioti@example.org,0561166658,Call,30891,Website,Call
ZON274691,John Antwi-Nkrumah,"96362 Josephine Stravenue
Amoakotown, HI 92392",ankrajessica@example.org,+233262482587,Call,37073,Website,Email
ZON746105,Maame Afia Dwamena,"68888 Sheila Haven Apt. 947
Lake Maxfort, VI 69242",sakoto@example.org,0572056865,Call,16916,Website,Email
ZON676888,Rachael Acheampong,"582 Danso Forge Suite 000
New Sarah, AR 85419",asaremandy@example.net,0277743061,Call,1643,App,Email
ZON200598,Vanessa Omani,"3298 Darko Ranch Apt. 422
East Mandy, MI 48036",kusiwaakwadwo@example.org,+233280337409,Call,5841,Website,Call
ZON846229,Lorraine Owusu-Okyere,"9322 Katy Hills Apt. 589
New Afuamouth, ME 43167",afia50@example.com,0244551468,Call,51698,Website,Call
ZON647058,Hannah Ansomah-Twumasi,"841 Frank Forge Apt. 379
Port Nana Ama, MO 80154",tduah@example.com,+233270055339,Call,39802,App,Call
ZON976381,James Adomako,"24023 Antwi Centers Apt. 734
Akyeamfuɔton, KY 74431",tprempeh@example.org,0277618007,Email,62840,App,Email
ZON427025,Joyce Sarpong-Anima,"6867 Akyeamfuɔ Rapids
Danielleshire, AZ 47254",boaduemily@example.org,0273690693,Email,21128,Website,Email
ZON597299,Joel Agyare-Bonsu,"PSC 4400, Box 5627
APO AA 41351",marcus55@example.com,0205182470,Call,74273,App,Call
ZON217480,Jeffrey Amponsah,"77749 Nyaako Common
Richardside, RI 79360",jenniferbonsra@example.com,+233579224504,Email,73099,Website,SMS
ZON351132,Bruce Boahen,"876 Naomi Unions
West Millicent, MH 50606",stanley41@example.com,0284776567,Call,25475,Website,SMS
ZON432456,Akua Mensa,"PSC 1014, Box 4442
APO AP 07553",zampadu@example.net,0508998183,Call,56586,App,SMS
ZON305318,Mrs. Eliabeth Akɔmaa,"Unit 5173 Box 1180
DPO AE 92591",asamoahdouglas@example.com,0571180714,Email,73312,Website,SMS
ZON10297,Awura Samantha Tutu,"66252 Ruth Park Suite 537
Yirenkyimouth, VI 52591",dnyaako@example.com,0571368912,Email,82671,App,SMS
ZON395169,Peter Sarpong,"USNV Mensa
FPO AE 98898",xakyeamfuo@example.com,0576393530,Call,75439,App,SMS
ZON496489,Ruth Foriwaa,"22270 Owusu Land
West Doratown, CA 19202",oantwi@example.com,0206272559,Call,60035,Website,Call
ZON607911,Russell Ampofo-Ata,"70416 Salomey Grove Apt. 511
Port Annetteshire, AZ 28423",atutu@example.net,+233570372801,SMS,95700,App,SMS
ZON423179,Tracy Asieduwaa,"6762 Okyere Grove
Jessicaland, MD 28284",yvonne42@example.org,0201818773,Email,53325,App,Call
ZON109962,Marian Adutwumwaa,"9114 Amelia Well
Port Julie, OH 69819",matthew43@example.net,+233568809903,SMS,64239,Website,Email
ZON182673,Joel Omani-Acheampong,"21231 Ansomaa Stream Suite 162
Karikariside, MH 05968",amoanimaachristian@example.com,+233549435197,Call,77217,Website,Email
ZON559396,Janet Akɔmaa-Boatemaah,"78051 James Center
Vincentton, MO 17654",joelnkansah@example.com,0274171321,SMS,86491,App,Call
ZON675899,Mama Rosemary Tawia,"PSC 0698, Box 4813
APO AP 61154",amponsahjoseph@example.com,0241750259,Email,12627,Website,SMS
ZON529246,Agya Isaac Owusu,"515 Raymond Ramp
Isaacport, IN 94806",afoakwagerald@example.net,+233247890719,SMS,29688,App,Call
ZON802707,Ann Akyeampomaa,"481 Nkrumah Pass
Omaniview, IN 42658",giftymensa@example.org,0275442076,SMS,64106,Website,Call
ZON180349,Andrew Afoakwa,"6220 Marian Causeway Apt. 590
Esichester, NH 65288",joseph07@example.com,0507614971,Email,99502,Website,Email
ZON388797,Owura Joseph Nkansa,"96906 Howard Burgs Apt. 058
Amoville, VT 62704",nbaawia@example.net,+233554165120,SMS,63238,App,Email
ZON672167,Sista Abena Abrafi,"723 Eunice Canyon
Millicentfurt, VA 81003",akwesi02@example.net,+233567831405,Email,66082,Website,SMS
ZON257512,Regina Acheampong,"61950 Akwesi Circles
North Joojo, CT 58785",aduseistanley@example.org,+233500953416,SMS,47071,App,Call
ZON170325,Douglas Boakye,"69381 Antwiwaa View Suite 130
Mensafort, SC 30271",katherine13@example.com,0240745995,Call,86631,App,Call
ZON143878,Malcolm Kusi,"201 Bonsu Mountains Suite 106
Afoakwaburgh, VA 33711",adomakomartin@example.net,+233279374596,Email,95780,Website,Call
ZON775884,Steven Daako,"51824 Simon Drive Apt. 274
Port Catherinetown, TN 71718",michelleasamoah@example.com,+233276184654,SMS,7631,Website,Email
ZON790322,Kwasi Nsia-Daako,"18052 Dwamena Common Apt. 903
Ampofoside, LA 43322",jeffreyntim@example.net,+233547880441,Email,67848,Website,SMS
ZON676846,Akumaa Ampofo,"0774 Deborah Spring Suite 167
Port Vincentchester, MI 74166",takyimargaret@example.net,0242693675,Call,36495,App,Call
ZON115661,Louis Nkansa,"631 Colins Walks
Port Giftybury, ND 65800",asamoahbruce@example.net,0559715112,Call,45562,App,Call
ZON539113,Ronald Takyi,"1170 Justin Prairie Suite 769
Kwametown, HI 75916",amoajulie@example.net,0260757063,Email,74287,Website,SMS
ZON914740,Joanna Akoto,"86796 Dufie Camp
Lake Philip, CA 60131",ankraphilip@example.org,0247459961,Call,9843,App,Email
ZON87864,Shirley Adwubi-Kyerewaa,"50866 Francesca Dale Apt. 650
Annettebury, IN 25628",rakowua@example.net,+233204133999,SMS,36766,App,Call
ZON123237,Yvonne Takyi,"743 Prempeh Mountain
New Victorfort, MI 48077",nkrumahconstance@example.org,0558514048,Email,49151,Website,SMS
ZON275437,Karen Safo,"169 Yeboah Glen Suite 028
Port Gemmaview, NY 26550",joyce93@example.net,+233270651112,Email,38579,Website,Email
ZON296206,Mr. Harry Opuku,"1525 Janice Vista Suite 413
East Henry, AZ 09188",yvonne67@example.net,0268590913,Call,96730,Website,Call
ZON298000,Mandy Kwaakye,"5764 Ampadu Drives Suite 715
Frederickshire, WI 17864",akowuashaun@example.com,0544571462,Email,58770,Website,SMS
ZON502403,Linda Adutwum,"USS Ntim
FPO AE 84633",esi12@example.net,+233564862196,Call,14367,App,Call
ZON642616,Jessica Amponsa,"USCGC Asamoa
FPO AA 75512",sagyapomaa@example.net,+233286317068,Call,49201,Website,SMS
