customer_id,name,address,email,telephone,contact_preference,transaction_activity,customer_preference,communication_method
BAY456061,Mama Yaa Boadu,"8546 Stanley Brook Suite 394
Katyshire, NE 56429",sarah37@example.com,0500092204,SMS,68138,App,Email
BAY626080,Helen Agyapong,"684 Nana Ama Drives
Mansastad, HI 43404",fosulydia@example.com,0507315675,Call,57704,App,Call
BAY543225,Agya Kwadwo Mensah,"117 Denise Curve
East Kujoe, NE 04691",hannahoppong@example.net,0570391384,Call,85574,Website,Call
BAY454304,Bruce Koomson,"66128 Sarah Forge Apt. 242
Oseishire, TX 89351",amelia51@example.org,0543992044,Call,6170,App,Call
BAY86415,Colins Kumi,"103 Felicia Vista
Akyeamfuɔview, ME 35288",feliciaata@example.com,+233558584280,Email,70800,Website,Email
BAY334235,Mark Nyame-Owusu,"9127 Ronald Road
Asamoahview, MS 66965",appiahmathew@example.com,+233240375823,Email,76243,Website,SMS
BAY879424,Jasmine Kusiwaa,"65178 Daako Plaza Suite 416
Amoberg, CA 03116",lawrencensia@example.org,+233550224385,Call,25067,Website,SMS
BAY670978,Amber Oti,"29137 Kwaakye Shores Suite 609
Paulaburgh, RI 89399",danny29@example.net,0566181153,Call,49302,App,SMS
BAY972185,Awura Karen Adoma,"37431 Boadi Lane
Bonsuport, AZ 77667",opukujoanna@example.net,0289082715,SMS,27676,App,Call
BAY909398,Dorcas Amoasi,"94013 Agyare Prairie
Nyamehaven, AL 42785",marcus10@example.com,+233275341571,Call,70875,Website,Email
BAY159299,Akumaa Opoku,"266 Boateng Manor Suite 309
North Harrietmouth, NY 17785",adutwumchristian@example.org,+233577819366,Email,41546,Website,Email
BAY932174,Dr. Alice Adomako,"5240 Danielle Crossing Suite 882
Harryview, MD 77104",akyenakaren@example.com,+233558595646,Call,31343,App,SMS
BAY283834,Sista Pamela Bonsra,"0081 Badu Forest Suite 322
South Mandyfurt, TX 61704",judithyaamoa@example.net,0279050874,Email,28877,Website,Email
BAY735337,Mr. Simon Ofosu,"7280 Agyare Springs
West Howardport, WA 06681",john39@example.org,0209801508,SMS,24975,Website,SMS
BAY711533,Osofo Carl Nyame,"373 Boakye Corner Suite 545
Rosemaryshire, VT 57381",kwaku20@example.com,0550494653,Call,25473,App,SMS
BAY688521,Lydia Gyasi,"Unit 2384 Box 2125
DPO AP 89176",arthurkyei@example.org,+233507879045,Call,94584,App,Call
BAY303767,Osofo Eric Adu,"084 Yawson Ports
East Malcolm, PA 97163",katherine97@example.com,0500723392,Email,33186,Website,Email
BAY526511,Afia Antwiwaa,"373 Julie Burgs Apt. 167
Port Denischester, ID 59241",akumaayirenkyi@example.net,+233287917905,Call,92505,App,Email
BAY951111,Debra Ata,"5391 Jason River Apt. 239
Dannyfort, VA 87347",karlkwarteng@example.com,0554039550,Call,57090,Website,SMS
BAY306097,Lydia Gyamfiaa,"92041 Kyerewaa Well Apt. 824
Lake Jakeview, AL 55936",sfrema@example.net,0277354248,SMS,5295,Website,Email
BAY923553,Andrew Tawia,"694 Opuku River Apt. 807
Beatriceshire, MT 16896",albert63@example.net,0566859163,Call,52517,Website,Email
BAY819156,Linda Akyerεko,"64778 Agyare Parkway Suite 924
South Grace, GA 22856",xmensah@example.net,0206322350,SMS,20832,App,SMS
BAY871504,Julie Bonsra,"USS Tawia
FPO AP 18750",yawsonolivia@example.net,0243183177,Email,56376,Website,Email
BAY527145,Duncan Tawia,"6552 Fiifi Trail Suite 725
North Natalie, MH 75425",arthur86@example.com,0269859179,SMS,87002,App,Email
BAY576633,Akua Pomaa,"614 Donkor Mill Suite 067
West Howard, VI 28962",baawiaclifford@example.net,0241651192,Email,19752,App,Email
BAY157573,Agya Kwabena Yeboah,"433 Max Meadows Suite 616
North Alexmouth, NC 81646",hbaafi@example.net,+233286465079,SMS,47327,App,SMS
BAY609444,Justin Adutwum,"997 Bruce Summit Apt. 512
Lake Jakeshire, SC 97925",derrickansomaa@example.com,0574520653,Email,54132,App,Email
BAY934685,Katy Agyapong,"960 Malcolm Well
New Deborahfurt, WV 82661",gyamfiisaac@example.net,+233573726322,Call,92458,App,Call
BAY262311,Lucy Tutu,"65218 Adusei Forge
South Simonland, KY 31866",amoakowaastephanie@example.com,+233270136105,Call,75721,Website,Call
BAY271547,Catherine Amo,"8319 Kwartemaa Drive Suite 613
New Sarahland, WY 98627",oliver27@example.net,0242264035,SMS,10610,Website,Email
BAY340054,Millicent Safoaa-Antwi,"8674 Emma Extension
Agyemangburgh, HI 90738",ntimax@example.com,0205157696,SMS,50867,Website,Call
BAY985027,Arthur Agyapong,"120 Asiama Wall
Port Peter, WV 41679",emily66@example.net,0269362142,Email,9694,App,Email
BAY436866,Frederick Nyaako,"846 Gyamfi Parkway Suite 550
Gordonhaven, MI 84614",vagyapomaa@example.org,0542539033,SMS,34764,Website,Email
BAY287213,Osofo Terence Takyi,"Unit 7728 Box 7296
DPO AE 86491",serwaaaba@example.org,+233544434402,Call,27247,Website,Email
BAY672173,Kate Agyemang,"95441 Gemma Light
Akyeampomaaberg, LA 27308",afirifayaa@example.org,+233240537537,Email,15217,Website,Call
BAY946496,Awura Rita Sarpong,"04889 Josephine Expressway Apt. 121
Kwaakyewaachester, WI 39627",afoakwarichard@example.com,0270622771,Email,82741,App,Email
BAY529739,Mr. Daniel Nti,"7152 Lucy Dale Apt. 509
Mensahfurt, IA 13363",tboaten@example.org,0566333444,Call,46108,App,Email
BAY385286,Kenneth Asamoah,"343 Baawia Shores Suite 699
Opokuview, IA 14736",akoskwarteng@example.net,0247515666,Call,70545,App,Call
BAY488613,Margaret Antwi,"27177 Dora Plaza
Adutwumtown, AL 36941",comfort08@example.com,0563891362,Email,80939,Website,SMS
BAY499328,Dr. Jeremy Ntim,"492 Naomi Freeway Apt. 826
New Raymond, AS 51516",vamponsa@example.org,0206361456,SMS,1584,App,Email
BAY642086,Oliver Boakye,"3240 Andorful Brook Apt. 278
Deborahchester, KS 63079",linda85@example.com,+233284430705,Call,50383,Website,SMS
BAY991279,Kojo Yeboa,"Unit 1589 Box 2104
DPO AE 76819",elizabethmensah@example.net,0562362495,SMS,42637,App,SMS
BAY170809,Paul Prempeh-Akowua,"788 Bonsra Island Apt. 631
Naomichester, MD 57819",veronicaakyeamfuo@example.com,0544061160,SMS,69937,Website,SMS
BAY836554,Kevin Obeng-Asare,"7554 Akua Stravenue
Boakyewaaland, NC 19714",kkyeiwaa@example.org,0551939875,Email,74450,App,Call
BAY444178,Alice Boateng,"96611 Sylvia Street
West Kylehaven, DE 01494",jeremyyawson@example.org,0243966867,SMS,31220,Website,SMS
BAY262,Kyle Sarpong-Wiafe,"86069 Antwi Vista Apt. 233
East Kojomouth, OK 79188",elliottyawson@example.com,+233261639273,Email,73319,App,Call
BAY429202,Nathan Akowua,"48881 Kumi Trail
Asamoahport, OH 44139",akwesi39@example.com,0275460404,Call,26399,App,Email
BAY699883,Leslie Asare,"74361 Ampofo Vista Apt. 643
Patrickfurt, VT 31935",boatengbaaba@example.org,+233549896089,Call,54688,App,SMS
BAY404581,Rachael Frimpomaa,"USNV Ampoma
FPO AP 56406",shirleyyaamoa@example.org,0260643904,SMS,69653,App,Email
BAY4458,Graham Akyena-Boateng,"345 Debra Trace
West Josh, PW 28769",francescaadu@example.org,0502089019,Call,35468,App,Call
BAY622372,Harriet Asiama,"480 Kumi Ports Suite 059
Opukuborough, AZ 91567",xopuku@example.net,+233288105417,Call,26425,App,Call
BAY900122,Susan Yaamoa,"5051 Boakye Freeway Apt. 443
New Tracy, RI 51434",mansajudith@example.com,+233271580455,Email,9662,Website,SMS
BAY450049,Ama Pokuaa,"07112 Appiah Mill
West Harrietville, ND 12248",ruth21@example.org,0549702136,Call,40308,Website,SMS
BAY243515,Joyce Fosu,"54886 Thomas Fort Apt. 005
Darkoberg, IA 38697",joshua16@example.net,+233546386611,Email,70089,App,Call
BAY955628,Mrs. Linda Adomah,"3496 Arthur Shore
East Amber, AS 17898",amoagemma@example.com,0266641815,Call,98052,Website,SMS
BAY385739,Sarah Akoaa,"881 Marcus Causeway
Antwifurt, NE 05884",akowuarosemary@example.net,0248732378,SMS,28356,Website,SMS
BAY297634,Amber Amponsa,"001 Adomah Squares Suite 901
West Yaw, DE 85085",akowuashaun@example.net,+233208345854,SMS,64191,App,SMS
BAY114348,Peter Kumi,"89672 Pokuaa Mill
New Margaret, SD 61266",boaduelliott@example.com,0543732183,Email,37578,App,Email
BAY435290,Julie Amoa,"51797 Mensa Turnpike Apt. 598
Graceburgh, KY 29700",sarpongjulia@example.com,0268916717,SMS,19232,App,Call
BAY630394,Agya Peter Amoako,"83678 Lawrence Creek
Port Deborah, AK 81144",fofiesteven@example.org,+233265592766,Email,49757,Website,Call
BAY383007,Ms. Judith Opuku,"925 Opoku Branch
South Dennisberg, WA 21768",dansonimakoah@example.org,+233274659686,Call,93366,App,Email
BAY777029,Osofo Derrick Nsia,"5283 Annette Field Suite 423
Lake Graceborough, MO 67188",gordonopuku@example.org,0501743469,SMS,95615,Website,Email
BAY664971,Katherine Owusuwaa,"Unit 8954 Box 5270
DPO AE 12825",janet06@example.org,0560421732,Email,59318,Website,Call
BAY861889,Lawrencia Kyerewaa,"PSC 3416, Box 9072
APO AE 41422",nyamenigel@example.net,0550974608,SMS,39035,App,Call
BAY22854,Rita Agyapong,"5533 Akyeampong Keys
Lake Jason, AL 99945",grace57@example.org,0567955984,Call,31509,App,SMS
BAY629742,James Ampofo,"116 Osei Radial Suite 622
Wendyfort, VI 45400",gowusu@example.com,+233266869048,Email,27726,App,Call
BAY773675,Owura Harry Koomson,"PSC 7494, Box 4257
APO AE 72033",awiafe@example.org,+233247152828,Call,66924,App,Email
BAY368541,Nigel Amoa,"704 Graham Inlet
Port Rogerstad, AS 92643",rosemary51@example.com,+233571785447,Email,3283,Website,SMS
BAY635125,Peter Asante,"1472 Safo Throughway Suite 923
Francescachester, AZ 42349",natashaotiwa@example.com,0273457324,Call,59277,Website,Call
BAY523234,Matthew Opoku,"6064 Aba Manor Apt. 382
Rosemaryfurt, ID 71775",marilyntawia@example.com,+233546432231,Email,16298,App,Call
BAY437662,Mandy Bonsra,"5616 Adwoa Knolls
Patriciaport, TX 56550",ntweneboa@example.net,0500505151,SMS,58938,Website,SMS
BAY731110,John Ampofo-Baa,"53529 Alice Camp Suite 487
Lake Katyport, WV 30257",akos88@example.net,0548701162,SMS,98140,Website,Email
BAY533188,Ruth Agyapong,"35910 Amponsa Expressway
New Eric, KY 95699",jennifer85@example.net,+233574986271,Call,10569,Website,Call
BAY517694,Sista Margaret Ansa,"802 Nkansa Parkways
Ofosuberg, WV 40545",xasamoah@example.com,+233561069155,Email,21423,App,SMS
BAY225973,Victoria Fosua,"USNV Badu
FPO AP 41904",akwesi21@example.net,0554247060,Email,59123,Website,Call
BAY479430,Adrian Oppong,"26493 Ankra Crest
Lake Malcolm, NV 04915",fasante@example.net,+233576879523,Email,695,App,Call
BAY546567,Edward Baawia,"08203 Donkor Track Suite 058
Twumasiburgh, NM 22658",akosua94@example.net,0207979942,SMS,33594,App,Call
BAY221854,Kwamena Dwamena,"1994 Serwaa Stream
Asanteborough, ME 61244",qtwumasi@example.net,+233544108968,Email,25237,App,Call
BAY999376,Duncan Kwarteng-Acheampong,"7370 Tom Harbors Apt. 813
Port Jill, OK 21847",ssafo@example.net,0277484665,Email,26035,App,Call
BAY763207,Ann Appia,"347 Stephanie Via
Port Kofishire, MP 95362",anthony50@example.com,+233284936071,Email,78871,App,SMS
BAY486657,Mr. Akwesi Nkansah,"20677 Asare Terrace Apt. 317
Boahentown, CO 09871",fofieshirley@example.com,+233206772428,SMS,90813,App,Call
BAY123193,Nathan Asante-Tawia,"022 Denise Walk Apt. 658
Judithland, NM 45164",albert95@example.net,+233546014027,SMS,74124,App,Call
BAY827146,Eunice Otuo-Safo,"147 Koomson Harbors Suite 983
Rachelhaven, VT 47964",ggyamfi@example.com,+233541684827,SMS,53002,Website,Email
BAY271746,Akua Pokuaa-Andorful,"2851 Tracy Lakes
New Kwasiside, MA 51038",benboahen@example.com,0267702033,Call,3421,App,SMS
BAY616275,Awura Michelle Yeboah,"2630 Kwame Way
Bonsuside, DC 98822",janet00@example.net,0554280393,Call,65038,Website,Call
BAY895382,Osofo Kwadwo Ampofo,"0581 Regina Mill
Agyemangberg, AL 44637",joeserwaa@example.com,+233282408758,Email,36783,Website,Email
BAY466466,Denis Yeboa-Otiwa,"95358 Tom Estates
New Phillipchester, WI 91904",kwekuantwiwaa@example.com,0267281252,Email,85888,App,SMS
BAY301243,Malcolm Ata-Amoako,"942 Nyantakyi Isle Suite 324
North COmfort, MA 84724",arthur40@example.com,+233240239896,SMS,204,Website,Call
BAY795426,Martin Omani,"8267 Shirley Light
West Kofi, IN 13542",gordontweneboa@example.org,+233553256162,Email,43498,App,SMS
BAY28163,Osofo Maame Awesi Bonsu,"23137 Amanda Ridges Suite 195
New Elizabeth, IL 32982",lnkansah@example.net,+233244964645,SMS,5502,App,SMS
BAY976242,Joe Antwi,"PSC 6884, Box 6628
APO AA 83336",nkwartemaa@example.com,0209329016,SMS,41985,App,Email
BAY256511,Maame Judith Kwarteng,"151 Lydia Village
Lake Malcolmburgh, SC 05610",linda00@example.com,+233242419179,Email,20225,Website,SMS
BAY755105,Rebecca Akyerεko-Akyeamfuɔ,"6487 Yeboa Springs
West Vanessachester, SD 51768",priscillaowusuwaa@example.com,+233564279554,Email,4665,App,Call
BAY398805,Sheila Baa,"PSC 4829, Box 2212
APO AA 70304",margaret56@example.com,+233556269350,SMS,25287,App,SMS
BAY171789,Albert Nkansa,"84609 Anokye Inlet Apt. 357
Edwardside, TX 20947",akuaasiama@example.org,0503567635,SMS,32037,Website,Call
BAY509637,Mama Elizabeth Karikari,"95903 David Forge
North Vanessaberg, NM 47226",raymondkwarteng@example.net,+233288836666,Email,54903,App,Email
BAY307702,Roselyn Foriwaa-Yaamoa,"72745 Louis Hills Apt. 662
Maxchester, WA 37245",tomnkansah@example.org,+233560665264,Call,92818,App,SMS
BAY23040,Mathew Agyemang,"1930 Antwi Harbor Suite 757
East Wendy, OH 56880",kyeiwaajacob@example.com,+233248971855,Email,12723,App,Call
BAY744010,Sam Amoako,"218 Boakye Road Apt. 379
Amotown, SD 43032",matthewantwi@example.com,0501896564,SMS,68516,Website,Call
BAY423312,Ruth Fosua,"61815 Akyena Causeway Apt. 462
Lake Stanleyside, CT 33288",fiifitweneboa@example.org,0563821485,Email,99846,Website,Call
BAY157549,Nana Ama Akyerεko,"940 Emma Corners
Natalieview, VI 57703",maryakyeampong@example.net,0244277652,Email,69447,Website,SMS
BAY676215,Jessica Gyasi,"825 Karikari Loop Suite 394
Baawialand, AZ 37178",obengluke@example.org,0209953095,Email,77166,Website,SMS
BAY573784,Agya James Karikari,"528 Agyei Parkway Apt. 202
Jameshaven, MH 30103",cantwi@example.net,+233552669565,Call,85719,App,Email
BAY236806,Gregory Darko,"0064 Deborah Junctions Suite 294
New Veronicaton, IA 87912",steven12@example.org,0541409628,SMS,63478,Website,Email
BAY375311,Rita Antwi,"525 Fosua Green
East Kujoeburgh, IA 17463",sarahtawia@example.net,+233555454945,SMS,26160,App,SMS
BAY775659,Mr. Fiifi Agyapong,"7084 Jasmine Manor Apt. 393
Port Lydiatown, CT 78772",victor52@example.com,0560223110,Call,18368,App,SMS
BAY54605,Douglas Antwi-Ntim,"33819 Julie Shoals
Nyaakostad, NC 14529",denise22@example.com,0502849078,Email,45404,Website,Call
BAY629807,Agya Gregory Bonsu,"50877 Boadi Unions
Port Dora, AS 45042",bernard15@example.org,+233206849049,SMS,34193,App,SMS
BAY653065,Osofo Maame Eliabeth Osei,"264 Akyeamfuɔ Brooks
Asantemouth, SD 47362",gboakye@example.org,0283647415,SMS,41185,Website,SMS
BAY600069,Stephen Nyaako,"912 Danny Lane Apt. 399
West Awesifurt, NC 66117",sntiamoa@example.org,0570185531,SMS,14699,App,Email
BAY430297,Agya Tony Boahen,"51968 Boateng Haven Apt. 934
Kyerewaaborough, ND 17504",lamo@example.net,0277255089,SMS,91801,Website,Call
BAY961075,Marian Prempeh,"830 Peter Summit Suite 784
Kwakuview, MN 90490",lorraineakowua@example.org,0557221472,Call,20071,Website,Call
BAY948710,Natalie Pomaa,"38520 Tawia Fields Apt. 898
Port Joycemouth, MD 10311",ekow70@example.net,0569124080,SMS,88950,App,Call
BAY165749,Graham Boateng,"83296 Douglas Club Apt. 692
North Julianshire, VI 36717",eric49@example.org,0277532789,Email,21721,Website,SMS
BAY90434,Dorcas Daakoaa,"44882 Kofi Center Apt. 336
Lawrenceburgh, KY 64338",vkyerewaa@example.org,0566474528,Email,66255,Website,Call
BAY851767,Arthur Agyemang,"900 Nana Ama Forks
North Vidatown, ID 34382",benjamin94@example.com,+233563322387,Call,22172,App,Call
BAY451222,Simon Afirifa,"8386 Boakye Mews
West Thomasshire, GA 73565",amoakojasmine@example.net,0509820444,Email,67575,App,Call
BAY147259,Donald Nyantakyi,"078 Vida Green
West Amberborough, NH 34733",kyerewaaakwasi@example.net,+233281182750,Call,76906,Website,Email
BAY114502,Victor Agyemang,"31887 Adusei Springs
North Afiatown, NM 56769",eliabeth41@example.org,0552204279,Email,9231,App,Call
BAY313518,Agya Kevin Agyei,"Unit 7868 Box 9156
DPO AP 74821",rdarko@example.org,+233285188640,Call,43240,Website,SMS
BAY177227,Joanna Aboraa,"28619 Oppong Summit
Daakoaatown, SC 38350",boatengmatthew@example.org,+233502394207,SMS,60182,App,Call
BAY948102,Janet Agyapomaa,"7167 Akyerε Plaza
West Adrianstad, SC 22690",animamandy@example.net,0284660204,SMS,36387,Website,SMS
BAY860254,Robert Bonsra,"USCGC Boakye
FPO AP 08143",safohoward@example.net,0565197869,Call,79122,Website,Call
BAY705066,Nana Ama Safoaa,"87636 Esi Summit
New Eric, TN 29617",awuahjulia@example.org,+233285144904,Call,54639,Website,SMS
BAY845390,Miss Paula Ampofo,"1134 Dennis Highway
North Elliotbury, CT 27667",janet64@example.org,0503750442,SMS,88040,App,Email
BAY449407,Sarah Obeng,"413 Colins Station Suite 513
Port Shaunside, DC 43399",yeboahernestina@example.org,+233570508066,SMS,8445,App,Email
BAY333442,Gemma Mensa-Koomson,"USNV Duah
FPO AP 24334",nakyena@example.org,0273846714,Call,39092,App,Call
BAY105115,Sarah Ahortor-Gyamfi,"26278 Asamoa Parkway
East Maxberg, WY 70719",karikariduncan@example.net,0557925475,SMS,25609,App,SMS
BAY679783,Denise Boateng-Prempeh,"104 Ofosu Ford
South Marcus, TN 42397",boadulorraine@example.com,+233249725468,Email,18774,App,SMS
BAY150015,Nana Ama Ansomaa,"46084 Adomako Freeway Apt. 206
Mensafurt, MD 73024",jackdaakoaa@example.com,0272072941,Email,56523,App,Call
BAY101935,Kyle Boahen,"4490 Baafi Club
Port Danielle, DE 99255",oppongteresa@example.com,0200757855,SMS,71891,App,Call
BAY376963,Akosua Akɔmaa,"281 Francesca Trace Suite 540
West Julia, MI 88202",dakomaa@example.com,+233563626800,Call,67994,Website,Call
BAY797241,Antony Yawson-Gyasi,"USS Boakye
FPO AE 36999",adwoaakoto@example.org,+233563086465,Call,64727,App,Call
BAY213790,Henry Ntiamoa,"755 Amoako Parkways Apt. 606
West Annetteberg, MH 16564",aampofowaa@example.net,0505107465,Email,84550,Website,SMS
BAY20946,Katy Boakyewaa-Akyeampong,"77407 Raymond Row
Lake Frank, MT 62733",stephennyame@example.net,+233561763325,Call,5776,Website,SMS
BAY313970,Daniel Acheampong,"224 Yawson Skyway
Nkansahview, ID 22031",timothy59@example.net,0554491650,SMS,72604,App,Call
BAY185395,Bruce Baawia,"98361 Gerald Spurs Suite 910
North Wendy, WY 08065",mandy67@example.net,+233548598660,SMS,20449,Website,Call
BAY722122,Kwesi Ankra-Tutu,"21844 Nkansa Expressway
Nicolaberg, GA 57291",koomsonvincent@example.com,0551524514,Email,7519,Website,Email
BAY704703,Stanley Twumasi,"821 Ahortor Manor
Afoakwatown, MT 29545",akwesiyawson@example.net,0248576918,Call,77573,App,SMS
BAY195897,Mrs. Josephine Agyei,"51671 Agyapong Prairie Suite 798
East Grahamhaven, HI 29693",eboadu@example.org,+233564893874,Email,3921,App,Call
BAY510150,Owura Nathan Adomah,"275 Afirifa Shores Apt. 036
South Judithmouth, AZ 02922",constancemensa@example.com,0268612930,Email,417,App,SMS
BAY826141,Joe Akyeamfuɔ,"7989 Thomas Orchard Suite 012
Danielleton, RI 90414",fowusu@example.org,+233573791641,SMS,62314,App,Call
BAY588115,Jonathan Agyapong,"871 Francesca Corners
Lake Edwardfort, DC 38846",eunice38@example.com,0206509867,Email,51087,App,Email
BAY88316,Alice Boaten,"437 Frimpomaa Forest
Lake Joannabury, KS 21823",takyiregina@example.net,0503811862,Email,41953,Website,SMS
BAY214865,Joyce Ntim,"35570 Nicola Station
Fosuafort, NY 72049",amelia22@example.com,0200156505,Call,96923,Website,Call
BAY387703,Baaba Ansomaa,"14055 Jonathan Station Suite 645
South Esi, FM 15862",kata@example.org,+233555415293,SMS,38435,Website,Call
BAY234310,Osofo Stanley Yaamoa,"Unit 4984 Box 0721
DPO AA 10406",yvonne77@example.org,0280589282,SMS,40859,Website,Email
BAY794429,Dr. Kofi Otuo,"2579 Ntiamoa Unions
Port Jakechester, HI 76281",duncan88@example.org,+233503203569,Email,55831,App,SMS
BAY562317,Yaw Amoasi-Boadu,"366 Kujoe Causeway Suite 111
Owusuwaamouth, AS 80342",alexanderboateng@example.org,0266550601,Call,7214,Website,SMS
BAY13788,Dorcas Ansomah,"084 Natalie Track Suite 766
South Jillchester, CT 92141",leslie64@example.com,0549717067,Email,98163,Website,SMS
BAY129090,Steven Nyaako,"038 Tom Lock
Dominicshire, VA 10067",aboakye@example.net,+233204152035,SMS,59078,Website,Call
BAY271047,Ama Kyerewaa,"06715 Tiwaa Crossroad
Kwartemaaberg, FM 43800",antwistanley@example.org,+233571529622,Call,47954,App,Email
BAY462539,Osofo Phillip Yirenkyi,"1102 Amo Trail
Amoasiville, NE 85080",nigel74@example.com,+233576132742,Email,84329,Website,Call
BAY268204,Gordon Asamoa,"138 Awesi Ford
Ataberg, NV 75781",julia16@example.org,0289251687,Email,64121,App,Email
BAY154313,Bernard Ampadu,"64395 Frank Village Suite 368
Giftyton, MI 84047",akowuanana-ama@example.org,+233277602512,SMS,62874,Website,SMS
BAY319754,Olivia Asamoa,"58705 Amoako Green
Lake Afuastad, GU 35897",bakyena@example.net,+233241346686,Call,68553,App,SMS
BAY246669,Bruce Adomah,"8807 Amoa Trace Suite 099
Nicolaburgh, DE 89755",lisa78@example.com,0575423814,Email,84137,Website,SMS
