customer_id,name,address,email,telephone,contact_preference,transaction_activity,customer_preference,communication_method
TRO600523,Mary Afrakomaa,"93251 Joe Mountains Suite 422
Nkrumahtown, IA 21823",baabaafrakomaa@example.net,0282893372,Call,85978,App,Email
TRO487284,Emily Asamoah,"1432 Adutwum Cliff
Emilymouth, VI 86858",ftweneboa@example.com,0203277595,SMS,79343,Website,Call
TRO989698,Roselyn Akyerε-Kyei,"42387 Lawrence River
Owusuville, PA 99491",dotiwa@example.com,+233563875639,Call,64004,Website,SMS
TRO512378,Shirley Wiafe,"PSC 9317, Box 8356
APO AA 32231",reginaboadi@example.com,0507697695,Call,13527,App,Email
TRO224714,Mr. Denis Gyasi,"9534 Joe Locks
Antwiland, VI 02953",frimpomaadorothy@example.org,0550595516,SMS,24100,Website,SMS
TRO191848,Kweku Antwi,"12424 Adomako Walks
West Sarah, NY 08387",ericdwamena@example.net,0560986491,Call,49486,Website,Email
TRO705596,Julian Gyasi-Fosu,"9687 Akoaa Roads Suite 706
Donkorfort, ID 10175",dennisprempeh@example.net,+233269846215,Call,91317,Website,SMS
TRO159392,Emily Akyeampomaa,"80709 Dennis Lock Apt. 315
Millicentton, DE 02850",pofori@example.net,+233272447248,SMS,17733,App,Email
TRO814294,Sista Pamela Serwaa,"1017 Robert Streets Apt. 075
Ericshire, AS 82613",williamboadi@example.net,+233204905015,Call,97820,App,Call
TRO382985,Baaba Okyere,"920 Yeboah Lodge
South Phillip, MD 80567",rserwaa@example.net,0561531411,Email,4730,App,SMS
TRO171394,Nathan Boateng,"49393 Dorcas Station Suite 738
Teresabury, FL 51933",takyaa@example.net,0555792314,SMS,14547,App,SMS
TRO155065,Kwadwo Kumi,"83156 Patrick Garden
South Colinstown, ND 10246",kgyasi@example.com,+233548367210,SMS,79069,App,Email
TRO535157,Rachael Otuo,"74993 Grace Oval Suite 501
North Sheila, TN 46262",danielle10@example.com,0564152814,Email,65902,Website,Email
TRO114571,Ernestina Takyi,"82458 Paul Manor
Appiafort, OK 36043",kasamoa@example.com,0267315667,Email,75120,Website,SMS
TRO387830,Dorothy Akyena,"9305 Millicent Path Apt. 929
Sarponghaven, IN 43138",paula12@example.com,0541215941,Call,115,App,Call
TRO490335,Elliot Amponsah,"35615 Anokye Square Apt. 073
Ababurgh, HI 37376",esi79@example.com,0509449423,SMS,51149,Website,SMS
TRO985746,Grace Baah,"694 Baafi Lock Suite 562
South Francesca, RI 76648",ernestinaadutwum@example.net,0282376718,Email,47400,Website,Email
TRO791207,Dora Safo,"Unit 1005 Box 5050
DPO AE 28865",joshuabona@example.com,+233271033066,Email,78290,App,Call
TRO442084,Maame Adwoa Akyeampomaa,"56331 Daniel Wells Suite 790
Oppongfort, IL 73165",qbonsra@example.com,+233543690100,SMS,48011,Website,Call
TRO554452,Jake Sarpong,"784 Akoaa Point Apt. 803
Yeboaland, OH 62173",juliadwamena@example.com,+233204951829,SMS,30747,Website,Call
TRO167253,Mr. Kwasi Awuah,"856 Donkor Circles Apt. 927
West Patrickberg, NJ 85823",ytweneboa@example.com,+233547960030,SMS,64336,App,SMS
TRO456474,Osofo Jack Amoasi,"150 Ofori Shores
Rosemaryport, NH 86677",albert55@example.com,+233207605130,Call,78722,Website,Email
TRO930219,Alexander Baah,"6334 Fosu Brook
West Pamelaport, NE 66976",nimakoah77@example.org,+233557856521,SMS,46916,Website,Call
TRO649911,Vida Boatemaah-Baawia,"941 Akoto Crescent
Asiamamouth, FM 15605",tracy56@example.org,+233206004710,Call,11812,App,Call
TRO73277,Daniel Akyeampong,"6936 Ata Via Suite 916
Okyereshire, OH 06101",gampofowaa@example.org,0260427054,Email,24022,App,Call
TRO815890,David Asante,"907 Wiafe Extension
Elizabethshire, LA 88333",vkwartemaa@example.com,+233274523048,Call,18655,Website,SMS
TRO924289,Owura Kwame Bonsu,"3004 Boaten Junctions
Bruceshire, NY 54454",lisabaa@example.com,+233546996009,Email,21493,App,SMS
TRO220813,Mr. Alexander Ankra,"451 Awesi Heights
Susanmouth, WA 65170",anokyeandrew@example.com,0571913072,Call,7135,Website,SMS
TRO752864,Colins Kyei,"49799 Eunice Lights
Yawsonburgh, MN 39014",luke79@example.net,0249160179,Email,53999,App,SMS
TRO55346,Lawrence Boahen-Sarpong,"7592 Ruth Brook Apt. 511
South Steven, MD 56219",htutu@example.org,+233508976042,Call,66870,Website,Email
TRO438628,Kwamena Yeboa,"142 Mensa Run Suite 077
Port Fiifimouth, CA 97995",eric68@example.com,0244406883,SMS,17135,Website,Email
TRO372670,Alex Asamoah,"8936 John Trafficway Suite 322
South Phillipmouth, DC 19784",kujoe84@example.net,0204407253,Email,44653,Website,Email
TRO418463,Owura Elliot Omani,"8073 Nsia Meadows
Okyereview, RI 85144",mkwarteng@example.com,+233550988273,Email,8891,App,SMS
TRO713839,Osofo Kenneth Ntiamoa,"1891 Sandra Lake Suite 276
New Georgefort, NE 04375",tamoasi@example.com,+233200904183,Email,40474,Website,SMS
TRO270247,Clifford Nyaako,"819 Quartey Courts
Janethaven, MO 47765",andorfulhannabel@example.net,+233265998030,Call,43126,App,SMS
TRO766258,Ronald Wiafe,"843 Kyle Forge
Samanthamouth, GU 59590",zkyei@example.net,+233263298653,SMS,83063,Website,SMS
TRO986819,Mama Stephanie Safo,"06750 Helen Trail
Ansastad, PA 22026",safoaarobert@example.org,+233551522018,SMS,88860,App,Email
TRO217122,Caroline Gyamfiaa,"42565 Nicola Ferry
Okyerebury, VT 52634",oliverboateng@example.com,+233245781782,Email,45260,Website,Call
TRO335627,Joseph Yeboa,"283 Pamela Cliffs Apt. 613
South Kyle, NV 45395",daniel80@example.net,+233286560825,Call,40664,Website,Call
TRO631423,Jeremy Baa,"4258 Deborah Overpass
Baduport, MS 42734",ansomahhoward@example.com,+233566220032,SMS,60255,Website,Email
TRO691047,Dr. Simon Nkansah,"0576 Mandy Ridges
North Julianamouth, PR 59772",syeboah@example.com,0568946993,SMS,76707,App,SMS
TRO100699,Mrs. Akos Pomaa,"80887 Lydia Forks Apt. 029
Atatown, NV 53721",ampofowaasusan@example.net,+233261305068,Call,1666,Website,Call
TRO816264,Martin Ntiamoa,"68644 Ata Parkways
South Denise, VT 96830",abrafigrace@example.net,+233285953981,SMS,54301,App,SMS
TRO793845,Gordon Tweneboa,"17935 Roselyn Neck Suite 996
Asieduburgh, MD 51535",afiaboakye@example.com,+233207488344,Email,20395,App,Email
TRO492377,Kofi Adomako,"89516 Vida Ranch
North Annette, IN 55417",fiifiadwubi@example.net,0564893475,Email,18408,Website,Email
TRO693348,Adam Bonsu,"022 Karen Causeway Suite 074
New Akos, PW 82631",adutwumdanielle@example.net,+233279227077,Call,99724,Website,Call
TRO488168,Ekow Koomson-Koomson,"USCGC Adusei
FPO AA 53081",frederick38@example.org,+233567600694,Call,57478,Website,Email
TRO946655,Owura John Ofosu,"PSC 0925, Box 3277
APO AP 60540",mdarko@example.org,+233283768037,Email,2492,Website,SMS
TRO155487,Karen Appiah,"8232 Janet Parks Apt. 664
Amponsaton, MI 30436",rita59@example.net,+233562152989,Call,82052,Website,SMS
TRO748017,Agya Isaac Ahortor,"2883 Nigel Square Suite 697
West Amanda, MI 66932",esi96@example.org,+233509096277,Email,91476,Website,Call
TRO827812,Sista Emma Safoaa,"310 Lydia Crest Suite 220
Kumichester, FM 26953",russell88@example.net,+233557561346,Call,69108,Website,Email
TRO985346,Gordon Nti,"PSC 9639, Box 3128
APO AE 33055",tkwaakyewaa@example.net,+233283547282,Call,43813,App,SMS
TRO620764,Adrian Nkrumah,"14519 Max Brook Suite 793
New Janetburgh, WV 87668",catherine06@example.com,0241743552,Email,14156,Website,Email
TRO678963,Mr. Kwabena Badu,"9148 Gyamfi Fords
East Nigelside, IA 24379",vakyere@example.com,+233502201697,Email,7089,Website,SMS
TRO30745,Clifford Nti,"Unit 8426 Box 6345
DPO AA 95329",adomakojeffrey@example.org,+233209078952,Email,25180,App,Email
TRO765307,Vida Frema,"50469 Karen Stravenue Apt. 647
Natalieport, MT 78265",asamoalorraine@example.net,+233266262211,Call,17396,Website,Email
TRO814511,Osofo Justin Okyere,"383 Mathew Passage Suite 319
South Elizabeth, OH 38539",omanimax@example.net,0265364472,Email,82526,App,Call
TRO826153,Katy Ankra,"17319 Natalie Passage
West Josiahburgh, IA 11257",dufiefrederick@example.org,+233278764035,SMS,35992,Website,Email
TRO486935,Gregory Yeboah,"95619 Akyena Turnpike
Lake Juliana, WY 87592",iserwaa@example.com,+233278969274,Call,69368,Website,Call
TRO708791,Sista Lydia Boateng,"239 Akyena Locks Apt. 646
Ruthtown, WV 28037",ama39@example.com,+233556210853,SMS,3213,Website,Email
TRO115617,Comfort Osei-Quartey,"306 Martin Passage
Port Janet, NH 21743",carl29@example.com,0550635090,SMS,32617,App,Email
TRO197142,Miss Deborah Adu,"479 Duah Burgs Suite 364
Tweneboastad, NV 89542",nataliekwaakyewaa@example.com,0547936928,SMS,52222,App,Email
TRO105817,Karen Amponsa-Ankra,"5899 Ampadu Viaduct
East Michaelview, LA 73553",iakyaa@example.net,0249608785,Email,77521,App,Email
TRO652426,Felicia Kusi-Koomson,"4057 Karikari Extensions Apt. 716
Lake Mariafort, MA 48585",kwadwoacheampong@example.org,+233576864657,SMS,98227,Website,Email
TRO53886,Emma Fosua,"658 Samuel Station Suite 621
Sarpongchester, MN 58464",emensa@example.com,+233569204095,SMS,74228,App,Call
TRO364786,Josephine Amoako,"97147 Akos Loop Suite 232
West Rachelborough, KS 83976",akyerekostanley@example.net,+233547772211,Email,28311,Website,Call
TRO385036,Agya John Agyemang,"423 Denis Path Suite 188
Mensatown, CO 31704",gyamfiaadonald@example.org,+233206795301,Email,52186,Website,Email
TRO139104,Gregory Amo-Appia,"Unit 1614 Box 6493
DPO AA 02509",afoakwapriscilla@example.net,+233577610622,Call,64128,App,SMS
TRO659634,Terence Amoa,"11163 Kwarteng Brook Apt. 025
Joshuastad, FM 04777",zsafo@example.net,+233200580233,SMS,51693,Website,SMS
TRO686011,Akumaa Ansomah,"832 Acheampong Courts Apt. 187
West Frederick, GA 93391",obaah@example.net,+233508341261,SMS,86354,App,Call
TRO613568,Derrick Tawia,"205 Agyeiwaa Pass
West Lukefort, UT 12725",baafiakumaa@example.com,+233207512769,SMS,31863,App,SMS
TRO815272,Jeffrey Omani-Anokye,"138 Asenso Cove
East Catherinetown, KY 08207",jakeadutwumwaa@example.net,+233205285858,Email,61331,App,SMS
TRO91416,Thomas Agyare,"5422 Sarpong Island
Joyceburgh, SC 38437",judith16@example.net,0207423905,SMS,15779,App,SMS
TRO502847,Lawrence Oppong,"8698 Asiedu Drives Suite 403
Ruthfort, CT 05279",akumaa99@example.net,+233268405019,SMS,57963,Website,Call
TRO595301,Abena Agyapong,"1194 Joanna Neck
New Kwesiland, OK 85845",kwartengroselyn@example.net,0568070696,Call,84566,App,SMS
TRO441443,Agya Mark Afoakwa,"048 Olivia Ville Suite 156
West Tina, PR 53674",dansokweku@example.com,+233550937444,Email,30857,Website,Call
TRO430741,Andrew Omani,"Unit 9432 Box 2997
DPO AA 69241",dwamenakwasi@example.org,0240600427,Email,44525,Website,SMS
TRO833092,Julian Mensah,"3484 Oppong Avenue
South Jakeport, NC 08767",bruce35@example.com,0203774002,SMS,97277,App,Email
TRO501022,Akua Otiwa,"49997 Julie Gardens Apt. 713
East Howardborough, AL 55488",clifford20@example.com,+233203046212,Email,97054,Website,Call
TRO166142,Osofo Patrick Yaamoa,"67068 Joyce Lakes
Port Gerald, NY 84504",baaluke@example.com,+233209935718,Call,14566,App,SMS
TRO3833,Naomi Agyemang,"7627 Otuo Squares
Adomakostad, LA 90977",joyceansa@example.com,+233273203733,Call,82133,App,Email
TRO331660,Lydia Adutwumwaa,"86268 Nathan Causeway Suite 033
North Lucy, OK 66569",joshuakyei@example.net,0577812351,Email,56131,App,SMS
TRO235572,Julia Kwaakye-Pomaa,"9199 Ankra Views
Constancechester, FL 27382",tomtweneboa@example.com,0269084658,Call,40324,App,SMS
TRO414892,Sam Adomako,"8824 Kwarteng Fields Suite 619
Abrafibury, CT 92684",nana-amaantwi@example.com,0547679960,Call,11981,Website,Email
TRO198647,Ms. Deborah Nkansah,"9041 Yeboah Knolls
New Yaw, AK 58621",angela16@example.net,+233562296506,Email,5419,App,SMS
TRO312677,Rita Tweneboa,"66807 Kyle Terrace
New Ronaldstad, FL 77340",jill83@example.net,+233281617563,Call,74846,App,Email
TRO740646,Patricia Akyena,"571 Teresa Ford Apt. 611
Lake Sheilafort, AL 41352",emmaansomah@example.net,0273528885,Email,53750,App,Email
TRO124534,Adam Fofie,"7235 Georgina Street Suite 414
Lake Rachael, NJ 06248",james81@example.net,0546597296,Call,40969,Website,SMS
TRO340410,Mr. Phillip Duah,"38508 Frederick Centers
Yeboaside, AL 77492",adomakokyle@example.net,0289512556,Call,78721,Website,Call
TRO611998,Adrian Acheampong,"53277 Jennifer Shoal Suite 942
Tutufort, NC 49291",sheilaaboraa@example.net,+233286858734,Call,34645,App,Call
TRO693838,Dr. Nigel Darko,"6757 Martin Cape
Port Emmaside, MD 28651",nicholas85@example.org,+233566635712,SMS,58977,App,Call
TRO944849,Josh Andorful,"Unit 3186 Box 0182
DPO AA 98826",yeboahjacob@example.net,+233249216760,Email,5994,App,Call
TRO579187,Kwadwo Agyare,"81021 Opoku Well Apt. 355
Antwiwaaport, CA 20695",asamoaamber@example.net,+233504445494,Call,44768,Website,SMS
TRO828482,Agya Louis Boakye,"Unit 7164 Box 4318
DPO AE 60193",akyeamfuocharlotte@example.org,+233263725436,SMS,89613,App,Email
TRO292039,Osofo Maame Jessica Ofosu,"647 Jennifer Island
West Akos, TX 82693",matthew97@example.com,+233559478682,Email,66858,App,Call
TRO299339,Harry Ankra,"Unit 4039 Box 6435
DPO AE 28894",boaduamelia@example.com,0541559475,Email,66932,Website,SMS
TRO911724,Janet Antwiwaa,"2553 Nimakoah Rapid Apt. 799
Kennethhaven, NM 72974",yasamoah@example.org,+233504293542,Call,50700,Website,Email
TRO519340,Kojo Nkansah,"126 Eliabeth Summit
Ampaduville, MT 84740",lobeng@example.net,+233204943168,Email,93105,Website,Email
TRO571848,Kojo Kumi,"39556 Akoto Burgs
Deniseburgh, IN 28673",vincent05@example.net,+233504279762,Email,17387,Website,SMS
TRO523579,Shirley Kwartemaa-Quartey,"04400 Kyei Prairie Suite 776
Elizabethhaven, GA 41615",aboraadouglas@example.org,+233289367197,SMS,67437,App,SMS
TRO919850,Miss Jill Asare,"15331 Serwaa Throughway
East Jack, WA 83307",sasante@example.com,+233546074253,Call,36421,Website,Email
TRO983560,Donald Boaten,"3540 Justin Cove Suite 450
Port Hannabelland, FM 24533",agyarebarbara@example.net,+233273646954,Call,26757,Website,SMS
TRO747108,Nigel Nyantakyi,"13136 Rachael Unions
Boadufort, GA 70968",pakyaa@example.org,0552762789,SMS,51752,App,Email
TRO344300,Michelle Akyeampomaa,"5192 Yeboah Manor
Jasonburgh, KY 05764",sarpongmarcus@example.com,0272742657,Call,44073,Website,SMS
TRO631865,Charlotte Fofie,"385 Akɔmaa Route Suite 082
Bonsraburgh, LA 82121",agyeiwaasarah@example.com,+233284002492,Call,87701,App,Email
TRO226522,Joojo Ampadu,"27615 Tiwaa Isle
Port Shaunstad, HI 26353",baahharry@example.net,+233280325273,Call,35676,Website,Email
TRO74605,Katy Foriwaa,"31092 Juliana Port
Okyerebury, PW 93771",teresaasieduwaa@example.com,+233278012946,Call,91396,Website,SMS
TRO918814,Christian Asamoa,"3663 Bruce Parkway
New Sarahstad, TN 21803",nkansahdorothy@example.net,0576669100,Email,7936,Website,Call
TRO639943,Osofo Robert Darko,"748 Boadi Pass
Fofiemouth, AK 31780",salomey37@example.com,+233244855909,Email,21442,Website,Email
TRO172309,Roselyn Ntim,"6253 Nkansa Pines
Port Sam, GA 26231",stevennkansah@example.net,0263591254,SMS,21535,Website,SMS
TRO875253,Samantha Boateng,"6635 Boadu Summit
Nicholastown, NC 86530",rebecca83@example.com,0548435087,SMS,87378,Website,Email
TRO529506,Veronica Nsia,"170 Andrew Crossing Suite 260
South Katefurt, ID 58068",michelle30@example.net,+233501444928,Email,36576,Website,SMS
TRO330581,Amelia Kyerewaa,"Unit 3933 Box 3130
DPO AP 50840",adonkor@example.com,0547438326,Call,12378,App,Email
TRO557933,Owura Kwasi Asiedu,"50018 Nigel Plaza
Prempehland, OK 42403",gnyame@example.org,+233247307338,Email,87524,App,SMS
TRO275525,Eric Ampofo,"253 Baafi Oval Apt. 248
West Victorland, IA 65584",eric02@example.com,0263130120,Email,94215,App,SMS
TRO757244,Owura Gregory Akyeampong,"9944 Joyce Radial Suite 151
South Sandra, LA 33224",malcolmsarpong@example.org,0242520920,Email,58234,Website,SMS
TRO660367,Mr. Dennis Opuku,"195 Agyare Turnpike Suite 348
North Kwekufort, MA 66175",badujosiah@example.net,+233553917262,Call,60731,Website,Call
TRO994082,Osofo Douglas Anokye,"845 Shirley Walks
Constancefurt, SC 83955",rkusiwaa@example.org,+233209033802,Email,19264,Website,Call
TRO542833,Rachael Otuo,"10506 Agyapong Underpass Suite 931
Lake Wendymouth, NV 30148",rakyena@example.net,0565641910,Call,16726,App,Call
TRO768487,Agya Kojo Tawia,"81883 Dennis Flat
Lake Irene, VI 44402",agyemangbarbara@example.org,0571771479,Call,29635,Website,Email
TRO237911,Ms. Barbara Ahortor,"95596 Stephen Glens
Joemouth, NE 96166",gboadi@example.org,+233552963039,Call,5744,Website,Email
TRO956671,Dorothy Quartey,"4981 Hannabel Mountain Apt. 091
West Kwakutown, NM 72301",lydiaadutwum@example.net,0560411371,Call,81467,App,Call
TRO627962,Kevin Adomako,"Unit 2838 Box 4641
DPO AA 23262",joycetutu@example.com,0573112549,Email,82058,App,Call
TRO38945,Tina Bonsu,"69306 Dominic Parkway
Barbaraside, DC 89267",serwaacomfort@example.com,+233554185732,SMS,46077,Website,Email
TRO302660,Richard Asante,"6711 Koomson Radial Suite 278
Katemouth, GU 98707",marilyngyasi@example.net,+233547948031,SMS,43098,Website,Email
TRO497373,Harry Andorful,"686 Josephine Ville
New Dennis, FL 36332",peteragyare@example.net,0268430059,Call,91963,App,SMS
TRO757659,Christina Ankra,"239 Sarah Glen
Asensoview, VI 23188",rosemaryakyeampong@example.org,+233502722926,SMS,18396,App,Call
TRO993106,Michelle Kwartemaa,"66132 Pokuaa View Suite 234
Lake Paula, WY 93812",yaw97@example.com,0546979415,Email,81747,App,Email
TRO940929,Osofo Maame Rosemary Otuo,"796 Adutwum Mission Suite 181
Lake Marktown, ND 48563",cmansa@example.org,0243463849,Call,67001,Website,SMS
TRO782397,Esi Kyei,"USCGC Otiwa
FPO AP 30505",rakyeamfuo@example.org,0264642202,Call,9227,App,Call
TRO664576,Dr. Eliabeth Ampadu,"279 Donkor Gateway
North Catherine, FM 71649",george49@example.org,0278574448,Email,62027,Website,Email
TRO878847,Ms. Josephine Wiafe,"9186 Boaten Hills Apt. 475
Dwamenaberg, MS 23056",roselynasare@example.org,+233206002480,SMS,43271,App,SMS
TRO636661,Adwoa Kwarteng,"USCGC Agyapong
FPO AA 39834",veronica61@example.com,+233543609569,Email,7264,App,Call
TRO194766,Henry Koomson,"09020 Ampadu Islands Apt. 217
Akuaside, ND 41414",dansojoanna@example.org,0263687359,Call,77203,App,SMS
TRO824094,Afia Boakyewaa,"USNV Ofori
FPO AP 89247",katherine15@example.org,+233240680365,SMS,47115,Website,SMS
TRO258084,Sheila Agyapomaa-Adomah,"69190 Antwi Ports
Prempehtown, WA 11894",susankwarteng@example.com,0244950365,SMS,60308,Website,SMS
TRO731255,Vida Oti,"600 Agyemang Spurs Suite 543
Lake Marcus, CO 63974",antwisylvia@example.org,0273640849,Email,39965,Website,Email
TRO108850,Osofo Ben Asamoa,"93259 Aba Passage Apt. 112
Jeffreyton, WY 23911",stanleyakyena@example.org,+233550760195,SMS,69436,App,Email
TRO519702,Joel Baawia,"898 Helen Gardens
East Abeikushire, LA 74292",julianakyeampong@example.org,0569078266,Call,29734,Website,SMS
TRO308089,Lawrence Omani-Asante,"12274 Adomako Greens
Kofiport, OR 50339",nicola56@example.net,+233554120699,Email,36821,App,SMS
TRO98559,Akosua Opoku-Nkansa,"0594 Felicia Fords
East Samuel, NE 28612",akowuaadam@example.com,0551905565,Email,78398,Website,Email
TRO841794,Mr. Alexander Bonsu,"765 Natalie Parks
Boatemaaside, LA 55037",marilynkusi@example.com,+233563073488,SMS,20772,App,Email
