customer_id,name,address,email,telephone,contact_preference,transaction_activity,customer_preference,communication_method
NAT203977,Sharon Akyeampong,"029 Afoakwa Circle Suite 906
West Tonyfort, OK 60694",lboakye@example.net,+233278926738,SMS,15792,App,SMS
NAT698755,Lawrencia Baawia-Antwi,"PSC 7642, Box 8330
APO AP 03191",ptweneboa@example.com,+233576282662,Email,54041,App,Call
NAT904996,Stanley Ofori,"900 Amoanimaa Drives
Benjaminton, DC 92349",danielleopuku@example.com,+233508647234,Email,43882,Website,SMS
NAT629619,Max Asiedu,"9788 Leslie Cove
Lake Joyce, WI 40614",ekumi@example.com,0205149510,SMS,78490,App,Call
NAT526409,Russell Kumi,"818 Vincent Lodge Apt. 762
Susanton, FM 55058",serwaakaty@example.org,0563218856,SMS,60163,Website,Email
NAT107553,Victor Appiah,"4712 Lydia Loop
Joojobury, MN 26895",boadiadwoa@example.net,0578414278,SMS,1206,Website,SMS
NAT373039,Nigel Bona-Ahortor,"17187 Opuku Brooks Suite 541
Samuelborough, HI 30137",christian49@example.com,0241457719,Email,82837,Website,Email
NAT443590,Joojo Amoa,"USS Karikari
FPO AE 86224",colinspokuaa@example.net,+233577095748,Call,4226,Website,Email
NAT434118,Owura Colins Amoako,"210 Afoakwa Ford
East Paulastad, OH 78470",rachael21@example.org,+233554755527,Email,30077,Website,Call
NAT62215,Kwamena Karikari,"1069 Nti Throughway
Dominicbury, LA 11290",ronald73@example.net,0500257642,Call,35244,App,SMS
NAT737311,Natalie Awuah,"PSC 6538, Box 1338
APO AE 17529",dasamoah@example.net,+233564418462,Call,94758,App,SMS
NAT783718,Agya Phillip Ampadu,"5495 Kusi Cove Apt. 538
Dennischester, ME 38889",timothyamponsa@example.com,0503440361,SMS,97719,Website,Call
NAT759178,Jason Sarpong,"6958 Baafi Lodge
South Abigailview, FL 73755",mntiamoa@example.net,+233577436697,SMS,80918,App,Call
NAT511327,Veronica Boakye-Yeboa,"920 Stephen Gardens
Boatenburgh, ME 87018",abigail44@example.org,+233271458509,Call,28191,Website,Call
NAT451451,Agya William Kwaakye,"18275 Philip Mill
Lake Lisaside, WA 53310",rpokuaa@example.org,+233248824948,Email,21804,App,SMS
NAT310800,Steven Boadi,"6015 Afoakwa Points Apt. 739
Lake Phillip, NJ 79411",darkoelliott@example.com,+233205940482,SMS,22913,App,SMS
NAT269494,Awura Joanna Agyemang,"933 Stephanie Forest
South Arthurside, NM 47599",carl61@example.net,0202727888,Call,68819,Website,Email
NAT694531,Osofo Bernard Prempeh,"972 Constance Ridges Suite 281
Rebeccastad, OR 84549",pokuaakaty@example.net,0209585427,SMS,94102,App,Call
NAT943751,Sista Lucy Agyei,"32796 Natalie Tunnel
Nkansamouth, NM 09983",mathewbaawia@example.org,0558860917,SMS,71817,Website,Call
NAT991609,Mr. Richard Agyare,"9733 Baa Lake Suite 452
North Jason, SC 86012",cbona@example.net,+233209174539,Call,54844,Website,Call
NAT23518,Kofi Omani-Ampofo,"091 Adomah Mission Suite 013
New Roselyn, SC 81865",nimakoah72@example.net,+233208675405,Call,45346,App,Call
NAT338287,Dr. Eric Appia,"222 Maureen Pines
Christianland, NH 04618",otialexander@example.net,+233279377603,Email,31266,Website,Call
NAT654166,Mama Gifty Agyeiwaa,"USCGC Kwaakye
FPO AA 76294",malcolmahortor@example.net,0247818112,SMS,23183,App,SMS
NAT107139,Robert Amoasi,"16202 Dwamena Vista
Nyaakoview, AR 16945",annetteasieduwaa@example.org,+233285507010,Email,18128,App,Email
NAT503412,Maureen Boatemaah-Ansa,"100 Margaret Run
Ahortorchester, SC 81162",timothy54@example.net,+233202303390,Email,42937,App,SMS
NAT979890,Dr. Amber Ampofo,"PSC 9086, Box 8215
APO AA 09572",iyeboah@example.org,0286965985,SMS,24092,Website,SMS
NAT548786,Margaret Prempeh,"940 Agyare Fields
Lake Stephenport, VT 41270",yagyei@example.org,0207679356,Email,39060,App,SMS
NAT795687,Louis Nti,"47941 Nicola Underpass Apt. 125
Lake Rachaelstad, OR 64359",peternkrumah@example.org,+233568784210,SMS,92505,App,Call
NAT42936,Ms. Julie Bona,"854 Sarah Ranch
Elliottmouth, NC 91002",akwesiamoa@example.org,0572616058,Email,50754,Website,Email
NAT879847,Kevin Yeboa-Tweneboa,"9945 Afia Extensions
Animaton, MH 46027",philipbadu@example.org,0550076175,Email,23300,Website,Call
NAT559242,Karen Ntim-Tweneboa,"03905 Kyerewaa Divide Apt. 270
Amponsaland, UT 73253",adrian74@example.com,0247306702,Call,12820,Website,Email
NAT79021,Peter Bonsra-Asante,"050 Asantewaa Drive Suite 012
Lake Debra, SC 58500",rbaafi@example.com,+233267267471,Call,39587,App,SMS
NAT192754,Sista Jill Kyerewaa,"1061 Adomah Square Apt. 889
North Karenchester, UT 70591",abeikuandorful@example.org,+233508142322,SMS,28437,App,SMS
NAT887979,Miss Felicia Boateng,"9470 Robert Camp Suite 779
Yeboahfurt, MP 99568",dennis65@example.org,+233546979547,Call,68143,App,Email
NAT939375,Kenneth Amo,"895 Nkansa Freeway Suite 791
Kyerewaaport, MO 04228",rachelagyapomaa@example.org,0249782856,Email,9784,App,SMS
NAT758603,Kwabena Agyapong,"78732 Afrakomaa Heights
Rachaelton, PA 97529",pamela53@example.net,+233263824608,Call,60698,Website,SMS
NAT870112,Sarah Kwartemaa,"7068 Robert Squares
Asensoland, OK 82797",hanokye@example.net,+233576818942,Email,33220,Website,Call
NAT605613,Douglas Opoku,"3531 Oliver Trace Suite 124
Hannabelfurt, MP 87552",kwesi08@example.org,0261218359,Email,13988,Website,Call
NAT295021,John Donkor,"77405 Charles Prairie Apt. 814
Irenebury, MD 24747",juliakyeiwaa@example.net,+233509472027,SMS,19689,Website,Call
NAT407687,Jasmine Opuku,"Unit 4150 Box 8728
DPO AE 29582",ataabeiku@example.com,0550330674,Call,43129,Website,SMS
NAT542298,Stanley Kwaakye,"73731 Rachel Circle Apt. 638
South Oliviafort, AR 32117",patrickokyere@example.org,+233275392778,Call,93565,Website,Email
NAT570647,Emily Akyeampong,"67235 Oppong Summit Suite 967
North Wendy, CA 18554",snti@example.net,0558257097,Call,51686,Website,Email
NAT704945,Ms. Millicent Bona,"7692 Tweneboa Knoll Apt. 937
Nyaakofurt, MI 33314",wanima@example.org,0573155894,Email,93420,App,SMS
NAT748410,Amelia Ntim,"96701 Louis Walks
Port Gordonchester, OH 66092",josh28@example.net,0278085614,Call,48321,App,SMS
NAT825380,Sylvia Baa,"0709 Amo Ridges
Shirleyport, OH 06814",iagyare@example.com,0505201658,Call,15834,App,Email
NAT156391,Howard Baah,"88226 Appiah Cape
Afualand, OK 24823",eagyeiwaa@example.com,+233549038783,SMS,24901,Website,Call
NAT675831,Barbara Kwartemaa-Darko,"Unit 9801 Box 4373
DPO AA 25025",boahenconstance@example.com,+233552961641,SMS,81122,Website,SMS
NAT406968,Sandra Nkansah,"697 Antony Gateway Suite 625
North Jeremy, SC 03241",abigail41@example.net,0246671107,Email,92233,App,SMS
NAT598591,Osofo Maame Jennifer Okyere,"20382 Terence Ports Suite 726
Nicholaston, TN 56649",colinstutu@example.org,0573069387,SMS,71234,Website,Email
NAT417864,Maureen Agyare-Amo,"258 Gyamfiaa Locks
New Jake, VT 94759",adutwumrebecca@example.org,0571096617,SMS,10705,App,Email
NAT59962,Ekow Akyeamfuɔ-Afoakwa,"6782 Albert Curve Suite 633
Alexville, MH 70683",jonathan92@example.net,0565528061,SMS,95018,App,SMS
NAT63166,Andrew Kyei,"5780 Ata Crescent Apt. 643
North Benville, WI 29270",vfrema@example.net,+233576750068,SMS,17261,App,Email
NAT574387,Mathew Ata-Nyantakyi,"Unit 4588 Box 0976
DPO AA 75779",gyasinana-ama@example.net,+233268106485,Call,44635,App,Email
NAT109789,Kenneth Amoa,"1762 Awuah Lake Apt. 261
Lake Paula, WV 43380",safojack@example.net,+233263043388,SMS,59475,Website,Call
NAT498280,Harriet Acheampong-Kwaakyewaa,"4553 Baafi Ridge Apt. 325
New Phillip, KY 26427",appiahjosephine@example.com,+233284548276,Email,65916,Website,Call
NAT791000,Felicia Agyeiwaa,"363 Abigail Light Suite 507
Lake Bernard, MH 76529",qtiwaa@example.org,0503624147,SMS,27653,App,Email
NAT352963,Malcolm Quartey-Donkor,"65367 Takyi Orchard Apt. 128
Lake Karl, DC 41623",nkrumahluke@example.org,+233541603929,Email,49837,App,SMS
NAT526272,Kwame Ata,"USNS Tawia
FPO AE 48808",carlkusi@example.net,+233558608383,Email,89954,Website,Email
NAT151517,Denis Asiedu-Agyei,"759 Boaten Mews
Roselynfort, IL 60242",amoakoedward@example.org,+233283996005,Call,14655,Website,SMS
NAT895735,Osofo Josiah Agyapong,"45441 Gerald Lodge
Jeremytown, OR 55229",wkoomson@example.org,+233545540416,SMS,27049,App,Email
NAT483980,Simon Bonsu,"678 Kyle Meadows
Twumasiport, CO 82381",peterabrafi@example.com,0571230973,Email,91642,App,SMS
NAT968647,Carl Antwi,"USS Ahortor
FPO AE 51221",anthony99@example.org,0273566036,SMS,20164,App,Call
NAT182013,Priscilla Akyaa,"8153 Katherine Lights Suite 093
East Dorcas, NY 80912",akowuamax@example.org,+233201558951,Call,71556,App,SMS
NAT269823,Agya Frederick Donkor,"PSC 7354, Box 5235
APO AA 27092",lorraine64@example.net,+233564153235,SMS,92128,App,SMS
NAT188108,Sista Maria Asieduwaa,"095 Ata Field Suite 680
South Rebecca, AS 35060",charles88@example.net,0573198359,Email,25373,Website,SMS
NAT811291,George Osei,"065 Irene Harbors
Mansastad, MI 20064",vakowua@example.org,+233271489632,Email,97110,Website,Call
NAT729866,George Boadi,"2449 Mark Plains Apt. 129
Oppongstad, VI 80096",sheila68@example.org,0267843419,SMS,27438,Website,SMS
NAT455151,Edward Antwi,"97185 Victor Extension Apt. 609
Mathewhaven, DE 32389",richard39@example.com,0545361393,Email,6973,App,SMS
NAT823846,Eliabeth Safo,"005 Jason Corners Suite 219
Safoaachester, AR 43446",ggyamfi@example.org,+233562430972,Call,73662,App,SMS
NAT730453,Roger Amponsah,"2433 Amoa Views
New Janet, AL 38819",fasiama@example.com,+233508759445,SMS,25257,Website,SMS
NAT97619,Osofo Stephen Osei,"014 Akoto Viaduct Apt. 051
Port Elliotville, PA 36057",sarah02@example.net,+233285025192,Email,282,App,Email
NAT195835,Frederick Acheampong,"56126 Boadu Spur
Port Stephenmouth, MS 55734",veronica72@example.com,+233209992310,SMS,92884,Website,Call
NAT844802,Juliana Abrafi,"5681 Constance Roads Apt. 237
Asieduwaaburgh, MH 57427",jessica57@example.org,+233542021267,SMS,61256,App,SMS
NAT995211,Joojo Ntim,"1329 Harry Vista
Janetberg, DE 92073",stephen62@example.org,0567987401,Call,33211,App,SMS
NAT117767,Lydia Kwaakyewaa,"777 Adam Mall Suite 309
Mandyborough, LA 24464",dagyapong@example.com,+233543362956,SMS,20402,App,Call
NAT292476,Kenneth Boadu-Nti,"39478 Otuo Dam Suite 231
Port Dannyville, ME 45194",ftakyi@example.net,+233553686495,Call,19860,Website,Email
NAT897391,Mrs. Sylvia Fosua,"4481 Joyce Landing
Asarebury, PR 37932",mark29@example.net,0503710683,Call,29473,Website,Email
